UniqueCount	AmbigCount
0	0
0	127
2609	226
1	0
0	86
10	99
1	43
14	43
3	165
0	155
11	167
0	25
36	90
0	38
53	123
0	126
57	103
0	37
0	35
0	0
65	7
0	7
4	1
4	6591
0	2282
0	7935
2	3813
29	446
7	6700
8	3277
617	4926
28	2147
12	1582
0	1632
0	1394
0	1449
3	560
2	255
2	159
1	149
2	126
14	7
0	253
0	232
0	232
1	289
0	199
29	192
0	125
1	0
1	0
0	2274
0	2121
0	1692
6	570
8	201
13	154
17	149
11	322
0	595
5	208
4	51
0	100
3	0
0	125
1	125
3	823
2	216
594	872
38	439
417	1104
17	172
0	3129
3	3761
108	3746
2	3763
1	3334
23	7813
0	6120
10	2165
0	2286
550	3171
711	8218
0	7519
0	1437
4	2997
18	4
18	1808
14	300
123	0
2	0
0	485
0	487
0	1959
0	1913
0	2009
0	1932
0	758
0	1981
0	621
0	352
0	305
0	358
0	1848
7	237
13	1614
0	5
0	7
0	2
0	2
0	0
0	0
0	2
0	0
0	0
0	0
27	5
0	4
1	1
3	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	2
0	0
0	2
0	3
0	2
0	2
0	0
0	2
0	1
1	10
0	0
0	0
1	38
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	17
0	11
1	1
0	12
0	2
0	2
0	0
0	0
0	10
13	10
0	8
0	5
0	8
0	8
0	5
327	2450
0	2450
186	1997
79	1998
486	538
6	1132
0	567
0	353
0	209
1	918
0	689
4	251
5	4023
0	3622
0	2032
0	3627
0	3676
0	1496
0	1447
0	1586
0	1783
0	3744
22	926
24	170
0	1628
3	1026
33	0
0	0
0	469
0	49
0	1004
0	821
0	1050
0	1978
0	659
0	48
0	1225
0	53
0	1381
2	1501
0	1748
0	1664
0	876
0	1150
0	1041
0	995
0	1137
4	1478
0	1092
0	288
2	453
0	181
0	918
0	849
26	258
0	794
1	143
0	0
3	54
0	0
0	0
2	59
0	42
1	58
0	19
3777	1048
3	1035
4	437
2	0
5	0
5	3410
1	4017
0	4084
0	4019
3	3811
0	4039
4	4045
4	3866
1	3814
1	3967
2	3801
0	3897
0	3855
0	3313
1	3607
0	3601
2	286
3	2666
0	1197
15	2547
0	256
0	393
0	1652
0	994
2	690
18	553
0	71
0	903
1	902
6	892
4	902
0	900
0	913
0	897
0	881
12	83
4	135
27	1997
65	2048
0	2033
0	1984
0	2011
0	1938
0	1951
0	1937
0	1955
4	1088
0	299
0	7
0	8
0	8
25	69
12	63
0	7
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	289
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	103
0	103
0	0
0	0
0	7
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	327
12	349
1	933
6	1023
2	992
2	819
9	53
4	81
34	86
0	523
5	76
0	1899
0	2002
0	15999
0	16104
1	15987
0	686
2	842
0	44
28	708
4	8
0	1559
0	602
2	1483
0	15818
0	2487
0	45
0	4723
0	15522
1	1473
0	7760
0	16335
0	1699
1	16031
12	2512
0	1592
0	5223
0	15977
2	1545
2	1706
58	15672
12	1436
0	469
0	16067
2	15967
2	4830
0	5397
2	1325
6	372
1	14986
0	992
0	5549
5	10547
1	732
7	301
1	1930
8	13049
0	12588
0	13134
11	35
0	1
0	27
0	20
0	27
0	3
2	15688
12377	33850
182	33856
0	33050
0	26410
4	23408
0	15705
0	15684
3	0
26	76
29	503
0	35
33	35
11	467
0	7
3	5
0	37
3	26
1870	4514
0	107
52	4314
4	1996
17	103
13	34
0	47
0	0
112	0
0	3070
23	3070
5	2954
0	2948
0	2949
0	2934
0	2934
0	1785
0	147
9	0
11	247
0	10
0	7
67	238
0	17
0	10
0	10
1	8
0	2
0	2
0	4
0	0
0	0
0	5
0	2
0	0
0	5
0	0
0	2
0	2
0	5
0	0
0	0
1	3
0	9
0	10
0	40
4	126
0	8
0	11
0	9
0	9
0	7
0	3
0	7
0	4
0	3
0	6
0	4
1	0
0	5
0	7
0	4
0	5
0	1
4	70
1	108
0	111
0	111
0	111
0	113
0	114
0	111
0	111
0	110
0	111
0	111
0	111
0	111
0	111
0	93
0	101
1	15
0	13
0	24
0	9
0	9
0	6
0	4
0	4
0	3
0	6
0	3
0	0
1626	872
3	230
6	127
5	60
0	125
0	0
0	0
2	17
0	16
0	12
0	1
4	1263
2	502
1	446
0	391
158	756
42	542
0	459
0	285
0	2364
77	2378
0	468
0	394
0	249
1961	421
0	421
157	717
7	3
10	665
57	200
0	460
1	472
37	405
0	118
1	1940
0	5128
0	5071
0	3731
5	3882
2	4725
0	4727
0	4784
11	4821
25	2590
0	3795
3	4842
7	4971
1	3182
1	3680
0	1389
0	1192
144	1399
3	808
0	1095
0	429
0	921
4	652
7	663
2	508
6	50
0	0
0	0
0	19
0	0
0	0
2	472
14	0
0	1090
5	696
6	1071
0	691
0	1466
8	769
0	743
0	308
2	962
3	1076
0	680
0	654
0	1112
3	994
0	845
0	484
0	471
0	439
0	488
4	98
0	10
0	11
0	12
0	12
0	12
0	5
0	10
0	10
0	10
4	63
0	12
0	6
0	6
0	4
0	0
0	0
0	0
2	0
1	0
0	0
0	0
1	0
0	0
0	0
1194	357
51	367
2	156
14	0
0	402
0	29
0	402
0	397
1	399
0	12
1	7
0	4
0	37
11	0
0	0
0	0
0	0
324	195
3	30
1	56
0	53
0	0
0	12835
10	5200
0	16992
5	13476
14	17017
17	6920
7	16779
0	14247
14	7318
7	11603
0	0
30	16
30	204
0	1
0	5
39	34
3	29
0	19
0	10
0	1
2	3849
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	2
0	0
8	11529
21	11540
0	10954
94	10637
0	481
0	3272
22	7436
0	802
5	3115
7	473
0	827
19	225
11	214
0	261
5	807
0	277
28	775
0	80
0	104
10	59
0	192
21	80
3	6
3	7
1	3
0	0
0	0
0	4146
0	28
0	0
2	0
0	0
0	0
1	173874
149	148748
3	162333
0	168851
15	127465
9	52112
0	58432
2	50703
5	41880
5	31397
7	21017
0	17377
5	17468
42	20547
163	20863
14	53
0	0
16	0
0	0
0	1295
0	30
0	0
0	0
0	0
0	0
1	31
0	0
0	0
1	31
0	0
0	0
3489	2664
60	550
416	1987
0	1809
0	1809
0	1814
0	1804
0	1553
0	1285
5	809
0	0
764	589
8	17
0	43
945	137
6	13
0	13
0	11
0	0
0	2
0	0
4	29
4	94
0	95
5	95
15	25
0	67
1867	4006
0	3791
0	1829
125	153
0	76
0	153
0	108
5	0
18	103
0	103
0	96
4	83
0	0
0	0
646	1115
9	4
3	1206
368	506
0	1068
3	11
2	177
0	1131
3	580
0	17072
44	17405
0	1440
3	16843
0	17228
17	2436
7	17189
28	43
0	17356
8	16652
0	17181
40	10477
2	12366
32	1948
0	937
1	1589
36	4198
6	860
0	514
0	1296
110	11189
174	0
0	0
655	0
6	15967
3	15423
10	6719
274	14213
0	16099
6	1079
0	1
2	52
0	3
550	1111
74	1111
0	729
0	416
0	0
2	0
13	495
838	1274
0	1200
2	975
0	164
8	3
42	381
2	839
442	1098
1	102
4	79
5	0
0	0
0	0
0	118
3	12
0	1
62	5178
2	6005
1	6005
24	674
0	176
0	781
21	1019
3	402
12	648
1	185
0	0
0	0
0	0
0	1249
0	1240
0	2350
22	151
0	1471
0	1452
0	1444
0	1448
0	2284
0	948
0	18
0	106
0	1959
0	1953
0	1953
0	0
0	58
0	56
0	112
0	110
0	355
0	47
0	0
0	14
0	12
0	0
2	142
7	162
1	0
0	27
0	27
0	6
0	3471
2	68
2002	8962
1	1627
0	3653
0	2424
8	4170
1	1264
3	3547
3	1238
3	0
1	163
1	90
1	303
2	162
0	28
50	478
1	39
11	294
0	273
0	333
2	16
3287	2216
13	1166
297	1736
2	39
8	20
1543	469
2	469
0	4
0	0
1	0
112	364
0	2
0	18
27	344
1	12
24	274
4	77
0	47
0	0
2	0
0	0
8	67
0	93
0	13
0	100
1	91
0	0
0	3444
0	12607
1	5205
0	5216
2	7518
0	2196
7	3854
6	4273
0	16377
0	5779
1	4060
0	9673
0	5756
1	4287
0	5040
0	5542
0	3513
0	5202
10	1222
0	3094
0	3250
0	2749
0	2308
2	1227
0	1437
0	1010
0	436
0	2525
0	3969
0	2562
0	1067
11	438
4	385
2	1487
0	546
0	238
38	156
0	148
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
1	1
0	0
12	2873
1937	7616
6	1838
13	1918
3	4416
16	1653
1	6827
0	7279
69	3404
0	541
69	685
0	827
0	689
0	464
19	181
1	583
0	835
18	0
26	17
4	17
6	3367
19	3435
0	7508
0	7707
3	7615
1	7427
1	7550
6	3603
0	764
10	794
0	507
32	466
0	154
8	2171
2	1157
0	63
0	0
0	0
0	0
1	0
0	0
0	0
1	6
1519	710
2	546
4	265
60	160
0	28
0	0
0	0
12	6
0	0
0	6
0	0
1	41
6	48
2	224
10	194
3	81
0	62
0	20
0	2
0	1921
0	703
0	2404
0	2362
6	1015
1	943
0	1933
0	622
15	460
0	1147
65	3153
0	3169
3	3169
0	2651
0	2727
74	2658
0	2439
0	2246
0	1789
4	1677
26	828
508	2669
26	1124
1	2008
47	303
0	483
1	332
0	323
25	25
0	580
0	402
0	541
1	469
0	339
0	403
0	333
0	389
0	213
6	184
0	20
0	20
9	26
0	20
0	18
0	18
4	2
0	11
2	18
0	4911
0	4749
0	4747
0	4876
2	1726
0	1596
0	1726
0	1695
0	1405
0	1399
7	963
0	553
1	415
3	399
0	362
50	258
1	241
0	122
22	9
1	2771
0	2848
30	264
52	1501
4	1291
1	458
9	442
10	527
23	138
20	133
0	8
0	13
1	0
0	0
0	0
1	0
0	35
0	16
0	13
2	13
14	12
1	13
2	19
0	0
0	0
1242	7013
0	6903
83	6361
0	1760
4	945
1575	4537
0	1133
3	1327
8	601
0	1089
1	466
15	2121
0	0
1	8451
0	8443
0	8525
22	2519
11	8499
3	4725
0	662
0	640
0	796
0	8425
0	8582
0	8309
49	1688
3	8064
0	7904
0	8423
4	303
0	8535
0	269
0	557
0	8481
0	8490
0	8659
0	8497
0	8498
1	8520
0	596
2	7982
0	680
4	7120
46	6949
16	4514
0	4088
0	0
1	1086
444	2113
40	1851
0	1661
8	387
18	1055
3	585
0	0
0	0
0	0
200	4958
0	4891
0	3133
0	3390
0	3011
0	0
1	1
0	0
0	0
0	11273
0	1218
23	10718
0	539
0	0
0	0
0	0
0	4356
0	4362
2	33
1	51
0	3397
0	1483
2	1351
0	502
0	118
1	107
0	1633
0	1545
0	811
0	20
0	94
0	94
0	733
0	81
4	152
0	59
0	5
0	12
0	12
0	0
521	322
2	93
1	267
11	39
1	0
0	0
1	1
0	1
6	0
0	0
0	0
0	0
0	0
9	74
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	547
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	3
0	20
0	20
0	2
0	2
0	1
0	0
0	127
0	1
0	1
0	0
0	2
0	2
0	2
0	20
0	3
0	2
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8023
0	234
8	840
5	8017
1	1193
0	247
0	163
126	8985
0	8933
3	93
0	220
0	464
0	212
7	126
9	23
0	1
0	22
0	23
3	33
0	19
0	70
0	7
0	70
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	3
0	3
0	1
0	0
0	0
1	49
0	18
0	18
0	6
0	20
0	21
0	20
0	0
0	0
0	0
0	0
0	22
0	22
0	22
0	0
0	3
0	0
0	2
0	2
0	0
0	0
0	0
0	2
0	1
0	3
0	3
0	3
0	20
0	0
0	0
0	20
8	66
0	1
0	0
0	0
2	19
0	0
12	241
0	70
6342	3609
0	3609
0	268
0	268
0	1
0	1
0	0
0	0
0	2
0	0
0	0
0	0
0	0
21	1104
0	1157
6	845
1	1048
0	354
3	624
0	526
0	448
0	377
1	251
1	119
8	676
3	2069
0	2129
0	737
0	2142
1	507
0	96
0	56
3	179
0	175
0	0
4	0
709	132
7	48
6	6203
0	0
0	0
5459	3370
5	520
5	194
0	1832
2	292
10	1
3	2235
3	0
6	8137
92	8061
1	816
2	7700
12	2116
0	0
0	0
0	0
65	45
2	14
0	7
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	724
0	1
0	1
0	1
0	0
0	723
0	1
12	598
0	562
0	0
0	0
3	6147
11	6498
0	4483
0	3851
231	43
3	2697
9	15301
187	15624
1	757
5	784
37	9793
10	496
0	0
6	681
0	751
0	3031
1	2695
0	2962
0	695
12	84
0	302
0	236
66	269
0	182
6	843
0	594
13	335
0	658
1	521
0	0
0	0
0	0
0	0
14	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	38
0	0
0	47
1	9
0	33
0	47
0	14
2	13
1	14
0	14
0	14
0	15
0	46
0	43
0	15
0	15
1	15
0	13
0	14
0	13
0	13
0	1
0	7
30	30
0	30
36	33
0	4
0	12
0	17
6	6
4	0
0	0
0	302
28	302
0	127
0	79
4	56
0	57
91	49
0	36
1	37
326	126
185	42
15	42
0	123
2160	1359
5	924
0	924
11	607
0	696
13	6022
92	18955
0	3264
17	19164
0	1320
1	3626
0	6024
100	18911
0	4337
0	3777
0	0
18	4
0	1
0	1
0	2
0	0
1	1639
0	3021
0	6599
38	29
6	6160
0	1262
0	700
0	5617
0	2660
72	6331
0	1915
25	527
38	8
42	360
2	162
14	123
2	17
0	10
7	203
0	13
19	63
4	119
0	63
1	3
0	0
0	20
50	6693
0	4126
2	20
1	118
45	73
148	57
0	0
4	717
6	1009
54	1142
76	1246
69	741
22	309
4	183
75	888
0	53
35	355
0	15
1	27
0	4649
0	17
2	0
1	0
1	1
0	15
4	147
230	855
0	657
0	427
0	189
0	59
155	259
0	175
1	75
25	63
1	95
1	137
4	97
0	1
0	3
1	192
0	295
1	203
0	42
0	25
0	339
0	0
0	0
0	2
0	0
0	2
0	2
0	4
0	1
1	1
0	4
0	2
0	1
0	3
0	0
2	118
0	91
4	102
0	94
0	105
0	82
0	95
0	94
0	85
0	90
0	0
5	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2499
0	2834
0	2822
8	1204
0	821
2	429
20	570
0	309
2	90
1	289
7	589
0	372
0	368
0	276
0	143
43	5785
5	1621
0	1619
3	3653
0	3604
6	2824
2	2896
5	1276
181	839
0	477
17	549
10	330
0	0
0	0
0	0
2	7
0	0
0	7
0	7
1	0
0	0
1	86
6	4
0	2
0	4
0	2
0	0
5	0
6256	10996
0	2699
13	8298
1	0
0	21
0	20
0	0
0	22
0	22
0	14
0	3
0	1
0	2
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	557
0	0
0	0
1	1
0	1
0	1
1	0
0	785
0	1261
1	1163
0	705
5	143
9	235
0	0
0	0
2809	811
0	337
3	787
3	524
24	1426
3008	15070
78	5431
102	951
0	766
2	281
0	1146
5	265
2	505
28	222
20	1382
8	3234
0	6305
2	404
1	167
5	4276
0	60
66	9
14	9
0	5052
0	4817
0	4793
7	2418
0	2685
25	2641
0	4574
0	4613
1	4784
0	4795
1	4789
0	4556
10	4688
33	1879
0	4838
0	4301
13	937
0	3448
0	299
2	845
0	241
47	550
0	371
0	285
17	245
0	436
0	239
3451	1300
11	370
2	758
0	0
8	169
0	355
0	5
7	196
0	0
175	2656
2	2432
0	1490
5	948
1	892
2	0
21	751
0	751
0	601
0	625
0	528
33	91
0	27579
0	25874
1	23982
19	10583
7	23904
0	24599
6	21013
0	22920
0	21456
0	21788
2	15128
0	9627
0	7275
1	7560
89	2508
0	0
1	4244
19	3415
2	4849
18	1782
19	61
4	1854
4	4269
0	4203
20	3472
13	15
0	4108
0	0
0	0
0	128
0	15
0	29
0	19
0	79
0	12
0	80
2	80
0	15
0	80
0	9
0	80
0	24
0	80
0	3201
0	2896
0	30
13	3246
1	0
13	1158
8	1475
0	784
0	62
5	542
8	352
1	125
3	175
0	0
0	0
821	227
0	31
3	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	2
0	1
0	0
0	2
0	1
0	1
0	1
6	27
0	7
1	0
1	0
0	35
0	35
0	35
30	42
4	28
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
12	112
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	6
1	6
0	0
0	0
2386	0
0	0
0	0
0	0
0	0
257	699
6	653
0	579
0	12
1073	2659
28	27880
0	27859
9	2196
0	6521
32	3988
0	1
0	3
0	3
0	3
0	3
0	3
0	1
0	1
0	6
0	0
0	31
0	28
0	27
0	3
0	3
0	3
0	3
0	0
29	17427
0	17277
858	15102
3	2887
23	1480
6	3809
20	4458
1	2103
410	2237
43	2260
31	1134
0	352
0	1331
7	56
1	7482
0	8408
0	8780
0	8734
0	8711
0	8318
4	8302
8	8436
0	8458
0	8362
1	2196
0	7859
0	7856
1	7750
2	932
0	4
0	2099
0	2099
0	1259
11	856
0	344
0	21
114	244
0	0
0	0
0	0
0	0
0	0
4	31
0	4208
0	4202
1	2719
2	3174
7	331
1	2142
6	2271
5	1578
0	300
0	433
1	403
0	391
16	285
1	281
0	0
22	81
4	81
0	82
0	4
0	7
0	7
3	11
1	283
2	2
0	137
1	0
0	506
0	514
50	6
5	13
1	489
0	9
1	135
0	3
0	132
0	59
0	29
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	56
0	57
0	54
0	58
0	57
0	57
0	43
0	12
0	8
0	3
0	1
0	0
0	12139
0	11270
374	5656
10	875
31	10429
18	1596
1	364
10	1301
0	1704
0	1472
682	5199
12	1587
3	1085
0	1340
1	555
0	0
65	18
0	14
5	9
147	202
9	208
2	8
0	31
0	32
0	4
0	19
0	7
0	2
0	3
0	1
0	2
0	10
0	9
0	3
1	19310
0	1
0	1
0	0
1	2
0	0
0	0
0	338
0	338
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	16
0	12
2	32
0	10
0	16
0	16
4	1003
0	904
0	1021
0	1017
0	357
0	390
0	629
65	993
1	71
1	991
50	389
61	376
3	11612
0	28085
6	1
0	199
0	27819
0	28175
0	19489
0	28075
0	11692
0	26605
0	19546
0	8106
0	10168
55	30315
0	7004
0	4826
0	11627
0	28062
0	28056
6	27775
4	28163
11	28067
13	28103
13	26875
1	28060
1	9642
2	23802
0	7670
2	19
0	0
4	0
0	0
0	0
3	0
0	0
1	2084
5	6
3	1038
0	4482
0	4452
0	4249
0	790
7	0
0	3
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	33
0	81
0	79
0	59
1	83
0	18
0	1
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	5039
1	4978
20	7241
0	8596
0	8638
0	8607
0	8692
0	6709
0	6547
0	7209
0	8617
4	8722
0	8666
0	7341
0	7886
0	8868
0	7561
0	8713
0	7676
0	7580
0	7065
4	8531
0	8321
0	8417
0	8793
0	8544
0	552
7	5326
3	5710
0	4488
0	3792
0	3569
0	2605
0	3177
2	2193
0	2078
0	78
0	0
0	0
2014	1657
0	1519
1	476
0	476
0	143
0	0
0	0
0	0
3	0
2	8
0	28
0	213
0	160
0	161
24	188
0	211
0	12
9	397
12	9
0	3372
0	20067
0	19356
0	19420
1	10395
54	19737
0	13393
0	13500
0	12770
0	5857
26	3659
4	6444
1	840
107	775
33	775
0	47
0	64
0	74
0	53
0	31
0	58
0	15
0	39
0	26
97	59
0	19
0	0
0	4
1	18
0	17
0	8
0	6
0	6
0	3
0	0
0	17
0	21
0	6
0	13
0	11
0	2
0	1
0	1
0	1
0	1
2	2
2531	197
3	125
9	0
120	4322
9	2216
131	2213
9	1
10	25
0	8
0	15
1	14
0	0
3	89783
312	66135
19	90143
11	90124
27	89799
8	79676
3	185
2	266
1	193
5	257
1	236
6	139
0	78
1	56
0	79
0	15
10	6283
1	6189
9	6414
4	474
613	3146
23	405
3	2955
0	0
860	5060
0	1906
1	2286
3	3162
0	3244
