UniqueCount	AmbigCount
0	21
0	1
0	4060
2	0
0	2
0	2
0	0
0	44
0	44
0	0
0	0
0	0
0	0
7	472
0	81
0	161
0	91
0	29
0	253
2	71
57	1518
8	400
0	164
604	278
0	124
0	935
10	246
0	91
18	535
0	1
0	1
0	1
11	4986
0	190
1	543
0	432
0	501
0	107
316	698
0	1
0	102
0	0
0	0
0	0
0	1
0	80
0	2
0	56
8	271
5	196
0	53
23	240
0	1384
0	1073
0	1070
0	813
0	959
4	775
7	242
0	885
0	789
12	193
0	251
4	105
12	104
2	151
0	178
3	143
0	0
0	0
0	53
0	3
7	2170
0	52
0	16
0	94
0	2
1	2
4	230
0	20
0	2
0	408
0	56
0	0
0	163
0	310
0	54
0	56
0	0
0	0
5	35632
3554	107045
10	255419
11	1
4	61764
2	195
3020	136892
5	66190
0	0
0	3
48	8793
26	68
0	1
0	1
0	202
0	140
0	139
0	140
0	138
0	140
0	280
8	240
0	140
0	140
0	323
0	140
0	140
0	140
0	138
0	269
0	250
4	66
0	53
22	53
0	119
0	14
3	14
0	18
0	16
0	17
0	16
0	16
0	16
0	14
3	401
0	4
0	4
0	79
51	76
0	76
2	3
214	285
0	18
0	146
0	115
144	334
17	221
0	524
11	975
0	307
0	337
12	36
0	164
0	337
0	155
0	317
26	38
0	149
0	107
0	40
0	151
0	181
0	185
0	117
0	66
12	265
0	73
0	125
0	155
0	304
0	296
0	310
0	149
0	143
0	150
0	140
0	99
0	151
0	300
0	138
7	97
0	47
0	156
0	67
0	72
1	14
123	76
57	76
4	302
0	142
0	200
4	9
0	0
1	0
2	26
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
48	2147
38	1084
192	2147
0	0
0	443
38	86
220	197
67	68
18	129
29	26
2	11
0	11
0	11
0	1
0	2
0	0
0	0
0	0
0	0
18	0
5	192
0	171
30	192
1	140
0	578
0	428
13	575
0	35
2	0
3	761
0	746
0	717
0	732
0	38
2	36
0	18
2	9
2	35
25	230
0	33
0	116
0	110
0	71
0	106
2	175
0	111
12	136
0	106
0	74
0	74
0	0
3	9
0	3
4	596
0	487
0	498
0	554
59	507
0	556
21	623
2	158
1	437
0	166
0	144
0	125
0	62
1	61
0	35
0	25
0	23
12	32
2	14
4	108
33	0
0	0
1	0
0	0
8	0
9	86
0	11
0	11
7	74
0	4
1	7
0	2
0	0
0	0
0	141
3	200
31	100
1	100
0	7
0	8
0	13
0	9
1	9
0	12
0	6
0	10
0	4
0	6
0	9
0	8
0	7
0	4
0	2758
0	2687
0	2598
211	1781
25	1646
0	1014
0	633
275	0
3	19
5	10
0	18
1	24
4	13
34	6
1	750
0	779
0	756
2	544
0	554
0	473
0	477
22	180
0	423
4	299
1	141
0	180
0	215
0	177
2	169
5	54
0	83
0	75
14	93
17	23
5	22
31	14
0	599
0	435
56	578
0	584
1	80
1	574
1	29
4	172
166	3490
11	3555
64	2674
0	2348
15	171
11	448
1	540
12	143
231	664
0	381
155	382
0	302
5	20
0	0
1	230
0	100
9	75
0	140
5	47
7	188
0	147
0	1994
0	2332
0	2318
0	1931
0	817
0	2246
0	2320
0	1934
269	2147
39	2113
0	1978
0	2331
0	1959
0	1804
0	1955
0	2051
0	965
0	702
36	684
0	1555
0	709
0	777
0	579
0	493
0	461
0	719
0	257
12	267
0	748
0	459
0	468
0	544
0	467
0	463
1	127
3	94
0	386
0	448
0	518
29	483
0	354
0	313
0	246
0	192
0	209
0	185
0	79
0	67
2	11
0	0
68	0
6	153
226	161
7	48
402	0
0	1980
47	2018
2	432
0	493
