"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENST00000618216.4",44.8470451901323,-22.6897897005792,3.79016375577327,-5.98649323951176,2.14413496576151e-09,6.66496107434019e-06
"ENST00000479629.5",29.7015186379096,-8.98635873850525,2.03388000868897,-4.41833279255142,9.94651861813527e-06,0.00312792853975756
"ENST00000482949.6",23.8774855714026,-22.3545793067272,5.13647824372596,-4.35212187144619,1.34826276313838e-05,0.00319620279614857
"ENST00000458695.6",62.9406217700691,7.51400143518445,2.69586853643929,2.78722843255145,0.00531609905826961,0.491587100559897
"ENST00000373026.5",53.1326463005216,-8.6333712737492,3.19384918183867,-2.70312428114688,0.00686910572471053,0.606071096802517
"ENST00000562955.2",43.5792945545084,20.1340913470099,5.06756851675897,3.97312661494844,7.09353175571266e-05,0.0109617444836845
"ENST00000246337.9",58.4451101300467,-14.067448745356,5.26769093558119,-2.67051520626161,0.00757349411102379,0.649087798571519
"ENST00000456914.7",64.2122880042989,-22.4968560371222,3.78395056029355,-5.94533561648251,2.75890994804908e-09,7.43250340004423e-06
"ENST00000475985.1",47.4022854002987,-3.13598157149941,1.16927800945012,-2.68198114234114,0.00731875852329502,0.631946649415281
"ENST00000525888.5",4.09324571854645,-6.30771663774432,2.09657702849817,-3.00857853158044,0.00262472957029721,0.279855730701083
"ENST00000371847.8",14.8263037134942,-8.21860352440341,2.78580775200741,-2.95016894776074,0.00317600205235471,0.3274036809583
"ENST00000648728.1",54.2703069801716,-10.4374499557391,3.88962867859891,-2.68340523432659,0.00728766257639171,0.631676854108875
"ENST00000467063.1",13.7754134078065,-7.85962210477415,2.22237912816395,-3.53658023744468,0.000405343352042862,0.0544183550034952
"ENST00000413489.5",6.70377602595003,-7.27449432829005,2.584252650758,-2.81493155328924,0.00487876237811685,0.45636756411968
"ENST00000443289.5",12.900917961248,-8.42153588735315,3.21235178097084,-2.62161072683266,0.00875153283748849,0.719530909385371
"ENST00000673254.1",32.9047217860917,-25.7846207683143,4.97786287768949,-5.17985758183086,2.22055366821095e-07,0.000280414292913764
"ENST00000395334.6",188.690616076461,20.3644088978317,4.36502664841844,4.66535729059301,3.08081251222627e-06,0.00159609786691107
"ENST00000541113.6",262.021831079001,-12.0733341581904,4.1522071247119,-2.90769072822399,0.00364108234273834,0.364198360074397
"ENST00000679976.1",70.5289359531331,-22.5223402886357,5.13711914086312,-4.38423553572706,1.16393787060018e-05,0.00319108677254325
"ENST00000370276.6",14.4343436468131,-22.2474415404827,5.13604105987277,-4.3316323372683,1.48007944642031e-05,0.00324672606260451
"ENST00000264128.13",57.1802351853611,-22.1105528178717,3.70736873439037,-5.96394758707688,2.46215745772612e-09,6.98929942394678e-06
"ENST00000675650.1",15.7258661338187,-22.3964948455286,5.13637282474038,-4.36037172723353,1.29841678954695e-05,0.00319108677254325
"ENST00000675508.1",24.9449936463889,-22.5516309447939,5.13631003530855,-4.39062883466285,1.13023324778394e-05,0.00319108677254325
"ENST00000524472.5",10.5184809079717,-6.75069482387464,2.49232037975287,-2.70859833218714,0.0067568086235001,0.597467475876672
"ENST00000444059.2",18.0900391850467,-8.14365012936421,3.04208243712442,-2.6769985027303,0.00742849669346524,0.639372846396018
"ENST00000679724.1",32.3565167723647,8.33202176996133,2.6023505844664,3.2017291673519,0.00136605367405017,0.163804833734028
"ENST00000369604.6",74.4909905769269,7.3634319413712,2.06768656597243,3.56119349158134,0.000369172895493581,0.0500909992970278
"ENST00000359785.10",166.652325666473,10.018213604386,2.09530163737513,4.78127512797455,1.74186775914043e-06,0.00111061305492558
"ENST00000492227.1",7.68123456614603,-6.93782805782098,2.25675870236428,-3.07424451296127,0.00211036390729192,0.234285179927655
"ENST00000482811.1",22.9939660408453,-7.58376590526676,2.00420010439591,-3.7839364884938,0.000154367230976912,0.0224387762725792
"ENST00000621582.1",12.121316197078,-7.41414362571354,1.93165267308039,-3.83823848305517,0.000123920098721042,0.0183765548231827
"ENST00000698766.1",21.837759660448,-22.6021078016425,5.13574791149563,-4.40093793370405,1.07783954670799e-05,0.00317467684512047
"ENST00000613452.1",18.2293250535826,-7.65789383970018,2.91028750687575,-2.63131866580463,0.00850542428993828,0.705034247295192
"ENST00000613595.4",8.39688648473345,-22.4711190209174,5.13628275499714,-4.37497701991874,1.21445271437068e-05,0.00319108677254325
"ENST00000610300.4",64.5033281627457,-22.3985459401369,3.79350434437866,-5.90444715671087,3.538312599783e-09,8.20941088367542e-06
"ENST00000612881.4",25.1035366833056,-22.3188939592495,5.13635747576126,-4.34527660206157,1.3910027254857e-05,0.00320877997305268
"ENST00000368934.1",46.8756577788557,-9.81085930384425,2.69311292681693,-3.64294389817511,0.000269537601041315,0.0374940256732515
"ENST00000368863.6",33.194931532485,20.8752842936934,5.06733882899373,4.11957538229959,3.79571232894364e-05,0.00624785072149135
"ENST00000647682.2",24.8540749173245,-22.1262779353471,5.13702986394866,-4.30721224547045,1.65324958404727e-05,0.00336874136627992
"ENST00000461136.5",18.2547691368144,-7.81502179049123,2.98479745139843,-2.61827541658807,0.00883754437951166,0.724391822263826
"ENST00000461507.5",23.8748715454152,-22.3745986053108,5.13634404734423,-4.35613315601001,1.32380263229704e-05,0.00319108677254325
"ENST00000696599.1",9.54008895464463,-7.55658876046605,2.70974281558644,-2.78867378741648,0.00529243437704876,0.490521268753533
"ENST00000696601.1",14.5404548264579,-22.3820846883528,5.13639790122464,-4.35754494078746,1.31529497120583e-05,0.00319108677254325
"ENST00000361308.9",112.273175607105,-10.5873602142996,3.30471580847744,-3.20371276317932,0.00135667755504345,0.163016246416493
"ENST00000362007.6",34.2366700386748,-22.1850645771507,5.13702758836789,-4.31865786109184,1.56980918940473e-05,0.00327023100946765
"ENST00000368233.3",11.9051846189352,-6.23027671180409,2.27821189891917,-2.73472222437249,0.00624329370426792,0.558167032277581
"ENST00000438976.7",40.1686494324097,-20.3651327168697,5.26769093551067,-3.86604547726668,0.000110614320500854,0.0166168204142733
"ENST00000649231.1",15.1811612633112,-22.2138479377184,5.13627156137542,-4.32489748103775,1.52602814513943e-05,0.00327023100946765
"ENST00000444090.6",128.625744592938,-11.9313112722823,3.74245639004682,-3.18809627388417,0.00143212845140235,0.170714780888404
"ENST00000392190.9",149.160817720375,-5.46185808779362,1.94516173692042,-2.8079197652946,0.00498626483292861,0.464274105757247
"ENST00000690124.1",12.5149605316781,-21.9489943228484,5.13715021170309,-4.27260123187479,1.93205792519844e-05,0.00354079187107796
"ENST00000367710.7",12.0308513951531,-27.0845682817728,5.13687260322682,-5.27257932477421,1.34519663638204e-07,0.000190734723074379
"ENST00000689895.1",51.3213672456582,-10.1644133732405,3.24475490466622,-3.13256738085927,0.0017328464785757,0.199784097572737
"ENST00000367667.5",9.95235904333947,-22.4251805127064,5.13706312389986,-4.36536985663553,1.26907843075649e-05,0.00319108677254325
"ENST00000683652.1",73.7296336060052,9.15207882413284,3.36294639075513,2.72144654142934,0.00649968968444012,0.577258154171923
"ENST00000282990.10",137.470693801012,-11.2844386486353,3.69938810693303,-3.05035274008887,0.0022857273957376,0.250315024557606
"ENST00000466964.1",13.525044418406,-7.92351088016753,2.7859983917483,-2.84404718381596,0.00445444509488746,0.426550062285313
"ENST00000686225.1",45.2625999011846,-22.0163802156792,5.13611065909443,-4.28658603309007,1.81439952787622e-05,0.00346768967216927
"ENST00000422998.1",4.53381392495252,-6.18423417851322,2.06658483029495,-2.99248987404528,0.00276711846531806,0.292720568543201
"ENST00000492849.5",12.771115630991,-24.1124460961001,5.13637386481699,-4.69444918355046,2.67326051476447e-06,0.0014121105542697
"ENST00000367182.8",148.724259355149,22.3294746862558,5.06650239270455,4.407276056636,1.04678738740694e-05,0.00315230145460321
"ENST00000429964.7",15.6530331289766,-8.0334302297521,2.47463873456435,-3.24630424536144,0.00116913820994561,0.144259160500465
"ENST00000322875.8",46.9573486946539,-8.86131868971464,3.33076079621356,-2.66044883793164,0.0078036582024624,0.664003097759594
"ENST00000354848.5",82.8093892112597,20.3293803640828,5.06737457465934,4.01181717762584,6.02531548030831e-05,0.00943732552555267
"ENST00000614059.4",33.6261189637955,7.74812098083083,2.17777638444696,3.55781293073322,0.000373955472650239,0.0506249267999871
"ENST00000354807.7",15.6063112002188,-5.56388452962034,2.07418648781849,-2.68244179696307,0.00730868683763311,0.631751946756693
"ENST00000692972.1",167.88088616206,-3.31675522762925,1.27429216073716,-2.60282165254046,0.0092460037969534,0.745270534882124
"ENST00000391867.8",12.537488936439,-22.7062743382644,5.13611156996596,-4.42090753461084,9.82872283339906e-06,0.00311512697802083
"ENST00000659732.1",5.80312838232789,-6.80097832237713,2.02315542004753,-3.36156987989453,0.000775007435131084,0.0997390141835895
"ENST00000675193.1",40.2317630653487,-8.80396768644694,1.93960274479104,-4.53905713945327,5.65063238184507e-06,0.00235404179948824
"ENST00000366597.5",3.44146968826816,-6.16779023753711,2.18002291313195,-2.82923183989663,0.00466598843691798,0.438494401711292
"ENST00000263826.12",28.9837322743644,-8.60395047962612,2.89642229795135,-2.97054420749064,0.002972726168662,0.309209432369708
"ENST00000476241.2",64.8811003452115,23.4099808542113,5.06647366966918,4.62056696245297,3.826927994581e-06,0.00182321557860118
"ENST00000679373.1",14.6228072541483,-8.76432484126378,3.35864139026959,-2.60948515273323,0.00906785809530985,0.738774487160224
"ENST00000684902.1",4.52088167776571,-6.35529843651833,2.1279406493273,-2.98659572038694,0.00282102508594579,0.296482766509933
"ENST00000380834.7",134.948100424829,21.4011766980511,5.0666246962227,4.22395144325694,2.4005579197378e-05,0.0040503776842006
"ENST00000264711.7",51.4004780223357,-9.40830239283428,2.75393287733162,-3.41631507081259,0.000634747598714026,0.082876091967799
"ENST00000484184.1",3.50212334462723,-4.56599153174858,1.72267374549447,-2.65052598827295,0.00803665441471837,0.68012817779847
"ENST00000682588.1",6.43387537676867,-6.53934657188686,2.00738557859851,-3.25764349490466,0.00112341443889263,0.139255145630832
"ENST00000403525.5",135.457495570067,10.279844726373,3.54619715289182,2.8988362133194,0.00374550495995834,0.370516169967972
"ENST00000379383.7",43.2481438442705,21.9280413382944,5.06686791548311,4.32773099754341,1.5065330848984e-05,0.00325191032449524
"ENST00000686849.1",33.0242868259927,-8.91097135617844,2.57217129809288,-3.46437710536053,0.000531460912029879,0.0699554900818482
"ENST00000692620.1",19.9755063673699,-22.0062961238029,5.13670105874249,-4.28413019798942,1.83455464591907e-05,0.00346768967216927
"ENST00000505747.6",27.6224469234725,-22.3428550693445,3.64817868330725,-6.12438616879634,9.1033867065388e-10,4.32785713895568e-06
"ENST00000474980.1",9.35359278576223,-6.67708944794164,2.35077063589734,-2.84038321135182,0.00450593687587465,0.430460778142068
"ENST00000484061.5",31.7855028123819,-23.5652068705919,5.13595493647627,-4.58828147093513,4.46909802683593e-06,0.00201783520965855
"ENST00000700003.1",7.33278901878655,-23.0424582111915,5.13687247927222,-4.48569792303975,7.2675646487903e-06,0.00279697416626301
"ENST00000684712.1",10.2054734629641,6.77952658270256,2.06712939900088,3.27968175866463,0.00103924243157917,0.130421697702218
"ENST00000688096.1",6.72630095806681,-6.85190602555728,2.01354772098706,-3.4029022278143,0.000666741352278441,0.0867783985209079
"ENST00000389980.7",28.0769908292523,-22.0736994549885,5.13721461643532,-4.29682252019779,1.73263807732188e-05,0.00340709998562419
"ENST00000643265.1",8.43851411280336,-21.8430455835285,5.13694611894733,-4.25214613463858,2.11731617295864e-05,0.00372003245866342
"ENST00000340157.9",118.838067557521,-11.1014017397021,3.85394235382425,-2.88053134180541,0.00397005478066756,0.387647052275666
"ENST00000473786.5",103.633699331375,-10.4142507455729,3.84235015151127,-2.71038565849518,0.00672050156561264,0.594907926103848
"ENST00000682565.1",10.2818749879469,-22.7071301243014,5.13592736482975,-4.42123272221434,9.81394045644069e-06,0.00311512697802083
"ENST00000683434.1",10.2051445775891,-23.4252611290248,5.13593918329338,-4.56104721902169,5.08991323251715e-06,0.00221520656761373
"ENST00000409013.8",34.0250482756471,8.17683407011195,2.83876313882853,2.88042139136915,0.00397143973378188,0.387647052275666
"ENST00000377332.8",8.49660997712922,-24.420667293059,5.13634535854993,-4.75448311753581,1.98954765159262e-06,0.00118267087417947
"ENST00000409064.5",68.3052968748195,-23.7002497270113,5.13570200644212,-4.61480235755155,3.9346957126534e-06,0.00185857123639971
"ENST00000393515.8",20.3641230930918,-24.2291887288894,4.10409402756743,-5.90366316320741,3.5551767004286e-09,8.20941088367542e-06
"ENST00000645145.1",17.326047457085,-22.1829532170053,5.13646463670193,-4.31872012872432,1.56936642467463e-05,0.00327023100946765
"ENST00000288943.5",3136.48463572561,-1.83740392676002,0.706542490799602,-2.60055686768479,0.0093072591611374,0.746983798811444
"ENST00000536814.1",6.24268712854946,-22.2499088048254,5.13695328455005,-4.33134341940473,1.48202321316912e-05,0.00324672606260451
"ENST00000305476.10",42.6347925916606,-9.11831849191882,2.71426804886923,-3.3594023610592,0.000781112480736984,0.10020557252883
"ENST00000698508.1",29.8586982179819,-22.3555928924807,5.13619042337823,-4.35256309632242,1.34555129266107e-05,0.00319620279614857
"ENST00000329516.8",45.0346659952721,-26.1614489646649,5.13602171414482,-5.09371852782771,3.51107921877739e-07,0.000382999671154133
"ENST00000510859.5",25.6098280337038,-8.90066017499711,3.19968857212691,-2.78172702572758,0.0054070498105515,0.498688264931402
"ENST00000348750.8",6.90573693220315,-22.6545453848896,5.13670092619693,-4.41032984212737,1.03213282785813e-05,0.00315230145460321
"ENST00000644317.1",21.0370101330494,-24.7388823488337,4.899263415262,-5.049510559438,4.42943454386433e-07,0.000436569390042823
"ENST00000418197.1",13.6629553237786,-6.52646081978663,2.28466348597956,-2.85663987709262,0.00428151306518286,0.41391373914842
"ENST00000598565.5",6.50215965219643,-7.41526973181597,2.55295857573378,-2.90457894706915,0.00367747446624127,0.367240897675293
"ENST00000438035.5",11.2777117680036,-4.85231096986163,1.83474497135495,-2.6446787131828,0.00817685149378018,0.688695614603821
"ENST00000260953.10",39.0661579606554,-2.38914940161969,0.764228103498108,-3.12622552178311,0.00177065708067599,0.203273444971923
"ENST00000695914.1",15.5162383705969,-21.7259928481066,5.13687324674579,-4.22941968869294,2.34294899545598e-05,0.0039697513168292
"ENST00000699410.1",13.6172708177754,-21.7649289606308,5.13706282830541,-4.23684305372035,2.26684469151306e-05,0.00389800825464012
"ENST00000616198.4",10.5837768643843,6.88733829594999,2.23657574206728,3.07941205227594,0.00207409597919727,0.231530990384977
"ENST00000677386.1",123.834018757582,-10.9609403680446,3.54244126978558,-3.09417701897653,0.00197359691676127,0.222153346535718
"ENST00000673942.1",332.797700621373,22.489100997333,4.2690983108015,5.2678807935699,1.38007673544245e-07,0.000192306554755963
"ENST00000392322.7",52.4494899534993,22.8851908927588,5.06656994061138,4.51690022263806,6.27514550771067e-06,0.00253578629966588
"ENST00000304164.8",28.185753637177,-22.3216961371842,5.13679379726863,-4.34545302345078,1.38988515561598e-05,0.00320877997305268
"ENST00000409264.6",27.9932598818127,-22.2920960546653,3.66869635704054,-6.07629901337703,1.22987982697416e-09,5.52216042311397e-06
"ENST00000457595.1",10.6334455959752,-7.54338121340741,2.53885732397786,-2.97117177171206,0.00296665800404854,0.309209432369708
"ENST00000696087.1",17.2280831713583,-22.5777633731387,5.13590901502839,-4.39605984200128,1.10233555478307e-05,0.00318900190948416
"ENST00000679686.1",45.4823645490712,-26.5791884549913,5.13593907716453,-5.17513702083578,2.27743781880679e-07,0.000283173114639946
"ENST00000455934.6",56.6141643407893,-22.5690715641286,3.14524090011636,-7.17562574087525,7.19772085388559e-13,8.31028284872905e-09
"ENST00000449699.5",195.584426767566,-11.1964318328483,4.07019377702619,-2.75083508211463,0.00594435615486478,0.539800971276597
"ENST00000392209.7",26.3196194799684,-7.68201574137027,2.85929579011431,-2.68668102402345,0.00721658319013158,0.626470734077803
"ENST00000411934.6",13.0472036684553,-22.7288017452385,5.13712072717148,-4.4244242937528,9.66998059533042e-06,0.00309826001993764
"ENST00000424992.5",15.8977328860272,-4.87523894324987,1.86497386382942,-2.61410577263499,0.00894613360564203,0.72959285369121
"ENST00000697899.1",26.4710204918975,-22.1898460043159,5.13718750363467,-4.31945417382879,1.56415583622018e-05,0.00327023100946765
"ENST00000258412.8",584.130487194004,-2.14479390208722,0.60666645256056,-3.53537581159249,0.000407195594990541,0.0545763648211203
"ENST00000491064.5",60.8203196279293,-9.77593994913858,3.22866258996378,-3.02786050779256,0.00246291746780571,0.266113622657831
"ENST00000477479.5",34.5158993426696,-27.2171717354276,5.13628176368162,-5.29900285608917,1.16436813181821e-07,0.00017554390720914
"ENST00000313597.10",47.8982590821881,-22.60930348662,5.13634720411764,-4.40182538059244,1.07343935607448e-05,0.00317467684512047
"ENST00000422684.1",17.1727990549286,-8.51913839845763,2.65050460086499,-3.21415718187299,0.00130828034857029,0.158523564874739
"ENST00000304593.14",65.9365433230124,-9.98480723672089,3.81201513590475,-2.61929894838969,0.00881106939714274,0.722954952971651
"ENST00000704579.1",192.533745354277,-11.0447114917698,3.53963737087797,-3.12029463318449,0.00180670229311672,0.205658703281259
"ENST00000409788.7",16.6026768042098,2.45200495501822,0.783441852277353,3.129785507234,0.00174933984837849,0.201398356903062
"ENST00000678131.1",67.4566925326986,22.9528918694997,5.06655549708869,4.53027542729745,5.89068408028523e-06,0.00240447013822552
"ENST00000679308.1",136.508298596179,-11.0415875047156,3.94294509742774,-2.80034015992738,0.00510487818575864,0.473681119372002
"ENST00000405002.6",21.4943694974626,-22.1860147266698,4.31212691077461,-5.14502823913511,2.6748057165098e-07,0.000322653429863167
"ENST00000407095.3",47.5684474923732,-1.39541828824273,0.540019223161803,-2.58401595423322,0.00976572768038758,0.775310521737646
"ENST00000234040.9",108.833876741836,-10.0652403508629,3.40757239355668,-2.95378621152558,0.00313901380620177,0.324003953789562
"ENST00000423280.5",83.9940360584128,-10.3123385244333,3.03587998826476,-3.39682021828788,0.000681737407605919,0.0880160020490581
"ENST00000470482.5",59.3276879058692,-9.80573923626353,2.6804785381367,-3.65820471857979,0.000253988140685446,0.0355143971110687
"ENST00000404914.8",122.176693670811,-4.93090447122604,1.36835351728177,-3.60353111162478,0.000313923151902474,0.0430751598247164
"ENST00000650294.1",48.8108364797819,22.7937775918399,5.06661857768382,4.49881459248505,6.83334198509466e-06,0.00273401336255124
"ENST00000468010.1",21.0389617843354,-7.91802311831146,1.86578371480492,-4.24380546120232,2.19760883945614e-05,0.00380322797440783
"ENST00000682783.1",7.18417833463734,-21.8898315957356,5.13679413443717,-4.26137996245279,2.03168470910221e-05,0.00359301440239913
"ENST00000435760.6",13.5929189122606,-21.8986618233312,5.1367971301775,-4.26309649152418,2.01613404821857e-05,0.00358831006365776
"ENST00000688753.1",43.9174511637131,-22.0461600285843,2.49816165792654,-8.82495332463091,1.09505472512388e-18,8.85023228845124e-14
"ENST00000618278.4",77.544162396343,21.1422237533059,5.06668115946976,4.17279538377711,3.0088513772166e-05,0.00501392511972465
"ENST00000695396.1",48.380794313074,22.140888364007,5.06661975897206,4.36995263455473,1.24273489561368e-05,0.00319108677254325
"ENST00000435829.6",12.1892033467389,-24.5956214849996,5.13653539146782,-4.78836795826517,1.68143139643004e-06,0.0010871462836758
"ENST00000486224.5",9.80179058765546,3.20565167721929,1.21443202214282,2.63963039410228,0.00829964882311338,0.693101552650599
"ENST00000429976.5",237.025609908235,23.1858211956177,4.360254213429,5.31753885454855,1.05180229077201e-07,0.00016813577362862
"ENST00000319283.8",6.44412218595823,-22.374144157515,5.13686886276106,-4.35559963769231,1.32703135437684e-05,0.00319108677254325
"ENST00000695426.1",13.4221343218282,-22.6803163115117,5.13625560827258,-4.41572967571594,1.00669826815825e-05,0.00314136502056176
"ENST00000645210.1",212.525775970477,21.7078295237075,5.06655742277937,4.28453241763502,1.83123907479268e-05,0.00346768967216927
"ENST00000642886.1",64.3260865338399,21.762841843681,5.06666722907334,4.29529725552181,1.74459413988762e-05,0.00341764842467374
"ENST00000646369.1",235.777624096319,-11.0068599179683,3.41404576605666,-3.22399307806633,0.00126416455317451,0.153870149378862
"ENST00000438321.5",13.0229212589461,-22.8726305246881,5.1356908135618,-4.45366190353368,8.44179970688105e-06,0.00303145365873985
"ENST00000477865.1",5.74464297997361,-6.35034867651393,2.27817903797247,-2.78746690697567,0.00531218796393447,0.491587100559897
"ENST00000651549.1",7.43177039113031,-22.4731562025514,5.13653563139503,-4.37515824190786,1.2134441849914e-05,0.00319108677254325
"ENST00000320017.10",35.473667289199,-23.5818971187597,4.05841269223887,-5.81062077887168,6.22416093658423e-09,1.35955861322902e-05
"ENST00000446256.6",9.88680988183226,-22.3940209941115,5.13644447767879,-4.35982927323135,1.30163956896745e-05,0.00319108677254325
"ENST00000426837.6",121.869908900505,20.1779952151405,2.71263876644005,7.4385117048302,1.01825954746401e-13,2.05739341565104e-09
"ENST00000313778.9",16.0054507653594,-2.98146362648375,1.14577465337606,-2.60213787911852,0.00926445971171346,0.745270534882124
"ENST00000704381.1",180.421926318221,-11.0679523995286,2.86746567008303,-3.85983780555886,0.000113462309461061,0.0169968718349532
"ENST00000424512.5",52.4012839012174,-9.16921777862558,2.61891511417924,-3.5011511938596,0.000463252946984045,0.0616805653628509
"ENST00000621469.5",226.063773132744,21.1679179870365,4.42017994878581,4.78892674784681,1.67675669423674e-06,0.0010871462836758
"ENST00000636358.2",64.1185181596432,-8.27491926024821,3.13180736120873,-2.64221847190961,0.00823649078642511,0.691213002550264
"ENST00000481643.5",25.6208695564417,-8.32018257392896,3.0343210616253,-2.74202446114003,0.00610617941716863,0.550782835374518
"ENST00000667800.1",38.4211145475133,-22.8319358843284,5.13628123813335,-4.44522696981953,8.77991227774758e-06,0.00304282395520643
"ENST00000676754.1",34.2848973205744,-1.50823870335431,0.499801600014199,-3.01767481999149,0.00254722072519125,0.273758482726006
"ENST00000646304.1",62.2756801759528,-14.9320693373427,5.26769093543661,-2.83465175166072,0.0045875664066038,0.433645750855812
"ENST00000436010.6",55.0347779512962,-9.71541817486554,3.10682459943785,-3.12712155575936,0.00176526924605517,0.202943187007367
"ENST00000513873.1",19.1931405994091,-9.01760100899432,2.26112375903083,-3.98810590219947,6.66029325105871e-05,0.0103516327028955
"ENST00000506575.1",25.6056974880152,-9.48012797074132,2.43570170588216,-3.89215475271338,9.9357832613781e-05,0.01498152991016
"ENST00000675499.1",81.1232995730518,14.7325569925929,5.10706932226358,2.88473800979523,0.00391739516467378,0.384228006321523
"ENST00000341893.8",114.909843861613,8.53658498260487,3.23333534197133,2.64017928230117,0.00828621796745901,0.693101552650599
"ENST00000704444.1",31.6693477657409,7.09948731948489,2.62871249538563,2.70074697478219,0.00691839494532506,0.609090064794304
"ENST00000486979.6",17.7610509133296,-22.4932435420607,5.1362965264984,-4.37927277485188,1.19076008029363e-05,0.00319108677254325
"ENST00000646825.1",82.7097691516709,-23.1884051983715,4.58761202816028,-5.05456979710434,4.31361986893519e-07,0.000430403404700422
"ENST00000458347.1",11.7294341047764,3.09366281950496,1.13028713050613,2.73705922681757,0.00619911311778599,0.555073100137191
"ENST00000496105.1",11.4376487928537,-7.56900346447269,2.76405120428246,-2.73837309987084,0.00617439840310109,0.553845592606693
"ENST00000460813.5",7.19592674236233,6.53024899953528,2.35534638993136,2.77252170952468,0.00556238090231176,0.510274261662698
"ENST00000383671.8",26.5266978651847,-7.80695665248217,2.11810359185571,-3.68582381074306,0.000227964026978845,0.0320418307137917
"ENST00000473494.6",44.6536313499057,-2.63515509026427,0.937231654853076,-2.811636884669,0.00492901127518062,0.459472538938982
"ENST00000473417.5",16.8779962752481,-8.37036281606079,2.9546374224551,-2.83295769303078,0.00461194894827205,0.43493315519177
"ENST00000462228.1",4.08519011019924,-6.08569991203409,2.34730519653362,-2.59263257331051,0.00952444647032596,0.759887229745058
"ENST00000658712.1",6.68593974753609,-7.06868469139187,2.55125353739848,-2.77067119663844,0.00559408843468062,0.512601164728897
"ENST00000504948.5",42.2977849628568,21.8782176361208,5.06666926854074,4.31806705283962,1.57401616268611e-05,0.00327023100946765
"ENST00000356232.10",69.9771953381479,8.35290560559231,2.73803622453786,3.05069214597486,0.00228314540218723,0.250315024557606
"ENST00000333188.10",6.90573693220315,-22.6545453848896,5.13670092619693,-4.41032984212737,1.03213282785813e-05,0.00315230145460321
"ENST00000665483.1",13.609572739194,7.52721280989426,2.89807057342808,2.59731867088055,0.00939547127590448,0.75234666159017
"ENST00000498502.5",107.441260018042,-17.5275877759105,5.26769093550937,-3.32737588262011,0.000876680329928604,0.111404566454135
"ENST00000329463.9",94.6718056042395,9.69672482700335,2.4107604252273,4.02226812981182,5.76403871514211e-05,0.00909862517495675
"ENST00000415822.8",134.552763989008,-23.5554935519821,5.13551732349031,-4.5867810520738,4.50132306902419e-06,0.00202109405799186
"ENST00000686364.1",6.24884575608071,-21.9035628441029,5.13694772600452,-4.2639255862429,2.00866363330792e-05,0.00358366876035201
"ENST00000346169.7",215.893415211857,23.8384417837477,5.06644021124094,4.70516591330875,2.536595788881e-06,0.00135766669971763
"ENST00000361715.6",124.849261684852,18.3198986076635,3.83667669602347,4.77493937048468,1.79761403760307e-06,0.00113502473843031
