"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENST00000492887.5",8.06746485628859,6.57099619506058,2.37866472739465,2.76247262566415,0.00573653719518517,0.483047108504084
"ENST00000479151.5",24.2703997937298,-3.05467721346262,1.13047649356634,-2.70211475501447,0.00688999778317973,0.558664578234095
"ENST00000696601.1",14.5404548264579,-22.1944867710609,5.13639790122464,-4.321021696113,1.55308400424331e-05,0.00360560345843411
"ENST00000496742.5",27.5000556501575,-9.01793411832217,2.85563030209649,-3.15794874136949,0.00158883492402932,0.168399956767514
"ENST00000438976.7",40.1686494324097,19.329320857181,5.06787823306701,3.8140854946081,0.000136688146268548,0.0177879853421741
"ENST00000368211.8",25.7598693998392,-8.88608426210812,2.9121618051455,-3.05137037592049,0.00227799384357391,0.229937193964437
"ENST00000614243.4",121.196270010075,-22.6768279808988,4.68457267818902,-4.84074632601609,1.29352407613991e-06,0.000814733900501177
"ENST00000649787.1",629.991122420386,-26.2388200370998,3.0641843248472,-8.56306842389721,1.09902665246463e-17,8.65285664018452e-13
"ENST00000699554.1",72.6568199107269,8.59649909584841,3.21638835836682,2.67271801102198,0.00752394675225946,0.598108666940495
"ENST00000368055.1",15.1924872684094,-21.7759962110875,3.63011181116563,-5.99871225566884,1.98888426240578e-09,6.52453482282215e-06
"ENST00000432287.6",8.14070336994551,-6.88705342666147,2.51046911022138,-2.74333326732475,0.00608189254102515,0.506172900147984
"ENST00000681492.1",51.0532451016901,-24.087520623083,5.13628083220991,-4.68968138814156,2.73630778754335e-06,0.00133197177834698
"ENST00000367840.4",12.9527017312109,-21.9998049658366,5.13604101326226,-4.28341691762757,1.84044841562754e-05,0.00374653582841057
"ENST00000426663.1",25.102529772672,-8.00276334869848,3.10544473152584,-2.57701039321552,0.00996589540605121,0.728537490352111
"ENST00000690124.1",12.5149605316781,-21.7327932272923,5.13715021170309,-4.2305154281419,2.33156450872035e-05,0.00393080807067602
"ENST00000498596.5",56.0595295572389,-1.86515124927076,0.696578372241515,-2.67758995053048,0.00741539384064684,0.591518528735366
"ENST00000367710.7",12.0308513951531,-26.5749547740636,5.13687260322682,-5.17337236616886,2.29906188436799e-07,0.000256490575352304
"ENST00000648960.1",137.579602754879,-10.2288798258327,2.39754933489545,-4.26638971592996,1.98661628702972e-05,0.00375689816631694
"ENST00000689895.1",51.3213672456582,-9.88515647863436,3.24475490466622,-3.04650328578553,0.00231519948740661,0.233094994939255
"ENST00000443059.1",17.5861205248061,-7.19414998333473,2.13468479525112,-3.37012283937144,0.000751346818711875,0.0859811594924758
"ENST00000646297.2",4.36937492112212,-6.2872581484629,2.34291423752222,-2.68352039855802,0.00728515308144563,0.582780708105717
"ENST00000686225.1",45.2625999011846,-21.0346619060534,5.13611065909443,-4.09544562066778,4.21357124824562e-05,0.00603168893667044
"ENST00000492849.5",12.771115630991,-24.0751956206127,5.13637386481699,-4.68719689303038,2.769724738286e-06,0.00133197177834698
"ENST00000468449.5",38.8004754413527,-8.04190179392276,2.67296189416412,-3.00861071438416,0.00262445158300871,0.258608663371016
"ENST00000367214.5",18.3691053079892,-23.03862696599,5.13699505947756,-4.48484506978154,7.29669328667296e-06,0.00254196130905458
"ENST00000367182.8",148.724259355149,20.8456270202434,5.06687848952867,4.11409649221379,3.8869882970505e-05,0.0056049516960326
"ENST00000577571.5",2812.47287211909,-0.569944775477368,0.195548860519125,-2.91459011299954,0.00356155970583685,0.332237818435956
"ENST00000367005.8",37.3538683369922,21.3863414594366,5.06708519718854,4.22063980122197,2.43609923359844e-05,0.00396331462852248
"ENST00000366973.8",14.1262769845954,-21.4389889043383,5.13718475856363,-4.17329527979303,3.00225430832986e-05,0.00447677057203459
"ENST00000614059.4",33.6261189637955,8.12182203504758,2.17706783778619,3.73062423415638,0.000191005927824024,0.0243732231919628
"ENST00000690315.1",37.2512206424797,-23.9427770361519,5.13718424186356,-4.66068100907093,3.15164852721166e-06,0.00143161160508368
"ENST00000498767.1",9.98168875018816,2.39765706314239,0.788254332202601,3.04173027053675,0.00235222571541449,0.235875828959406
"ENST00000366844.7",36.9781386301554,-25.644254924645,5.00300862175292,-5.12576668629845,2.96329385180028e-07,0.000299110322487102
"ENST00000391867.8",12.537488936439,-21.9655325050693,5.13611156996596,-4.27668523275768,1.89696723528191e-05,0.00374653582841057
"ENST00000497327.1",33.845907479172,-8.20873168946668,2.62935749817194,-3.12195344116341,0.001796553482071,0.187346024834986
"ENST00000688164.1",14.1047833884583,-24.6427394307798,5.13681002917723,-4.79728455808338,1.60831044741917e-06,0.000944966404076164
"ENST00000263826.12",28.9837322743644,-8.32469322408898,2.89642229795135,-2.87412965643065,0.0040514260497176,0.370472561842469
"ENST00000476241.2",64.8811003452115,20.942400129389,5.06727776121285,4.13286997797737,3.58261416177403e-05,0.00520417671927662
"ENST00000510904.5",12.214895570522,-6.30001182061528,2.24033623388652,-2.81208317096496,0.00492217740633595,0.427740476330731
"ENST00000658393.1",6.17667673352727,-5.81050140723061,1.92541958169894,-3.01778451951942,0.0025462988933571,0.252487663062709
"ENST00000691030.1",165.984896691072,-10.5421377158074,4.03764210554395,-2.6109638844246,0.00902874281496246,0.677000932673928
"ENST00000421117.1",20.4835902380229,-7.31496883892687,2.5881312173443,-2.82635161227754,0.00470815521437955,0.414633642436836
"ENST00000381254.7",234.627099203805,-11.8300858042227,4.03436411665264,-2.93232972090736,0.00336429356075595,0.319375044546831
"ENST00000237822.8",8.61779158169469,-21.6308091243817,5.13693071986689,-4.21084307030369,2.54419439981938e-05,0.00403037250476014
"ENST00000405141.5",28.1165606944984,-24.1200259423444,4.29145637859221,-5.62047561817625,1.90432466729141e-08,3.1900274405359e-05
"ENST00000380834.7",134.948100424829,21.2603022548567,5.06666853629444,4.1961107387549,2.71537520064702e-05,0.00415821329480256
"ENST00000657294.2",6.15769123389984,-6.68573486873057,1.75643448892352,-3.80642427081247,0.000140990436898661,0.0183175892374677
"ENST00000403525.5",135.457495570067,9.28154505043262,3.54659010133554,2.61703348434245,0.00886976399103884,0.670186428543637
"ENST00000233575.7",47.8189474691927,-22.9511482003416,5.13553431810545,-4.46908671594829,7.85542815110603e-06,0.00262631095231315
"ENST00000379383.7",43.2481438442705,22.6062984017814,5.06666661514303,4.46176946677658,8.12856471391679e-06,0.00268898385317688
"ENST00000657199.1",4.98450603382457,5.42588106091447,2.04660059467906,2.65116753851298,0.00802140407214387,0.625908013288435
"ENST00000338415.8",10.1141180797424,-6.91515546459352,1.97951008811313,-3.49336712458235,0.000476970286785346,0.0568121401197941
"ENST00000620517.4",15.8825216716163,-22.1509298554153,5.13644406253281,-4.31250288832944,1.61416773079711e-05,0.00362581919291087
"ENST00000692620.1",19.9755063673699,-21.7843044802795,5.13670105874249,-4.2409134250091,2.2261199550708e-05,0.00386050388331793
"ENST00000505747.6",27.6224469234725,-21.4139431403972,3.64817868330724,-5.8697626951168,4.36419346013562e-09,1.012964595989e-05
"ENST00000467925.5",8.97429208377825,-3.94721455488537,1.49453143139499,-2.64110507947033,0.00826360850598868,0.63910650775393
"ENST00000700003.1",7.33278901878655,-22.5725005952135,5.13687247927222,-4.39421081334912,1.11175889765927e-05,0.0031851157505431
"ENST00000684712.1",10.2054734629641,7.29698914175232,2.06514721209582,3.53339902308802,0.000410252772629014,0.0496160081330684
"ENST00000692350.1",43.4177303136828,-9.66917379445731,3.01918923151871,-3.20257296015643,0.00136205792852435,0.147304319819477
"ENST00000687723.1",21.9023888296857,-22.632618105895,5.13558865319126,-4.40701536557667,1.04804755944723e-05,0.00314942291795419
"ENST00000409784.8",328.21053557459,-0.72564222257352,0.231639280540781,-3.13263890683587,0.00173242430210968,0.181862973538266
"ENST00000445587.5",32.7507153091584,-21.9366743258713,4.36620105459604,-5.02420160033169,5.0553112971373e-07,0.000457129493680374
"ENST00000682565.1",10.2818749879469,-22.5951022022503,5.13592736482976,-4.39942012361371,1.0854051848536e-05,0.00317348665790073
"ENST00000682157.1",116.052638155547,-10.3850506248145,2.69785837433338,-3.84936834476365,0.000118422813247799,0.0155653838608109
"ENST00000682329.1",20.4230122461817,-7.96447248727638,2.65907960915644,-2.99519896277306,0.00274265877483557,0.266915958789066
"ENST00000683434.1",10.2051445775891,-22.2423924959207,5.13593918329338,-4.33073517853806,1.48612326398713e-05,0.00356723953720227
"ENST00000678228.1",47.9232609426959,-8.10918791189695,2.91278292082085,-2.78400008937559,0.00536930193736966,0.459495521883682
"ENST00000409064.5",68.3052968748195,-23.2071825462136,5.13570200644212,-4.5187946101824,6.21926894281984e-06,0.00224612606608299
"ENST00000682103.1",23.4253860891322,-24.7044689038376,5.13678116687147,-4.80932866347579,1.51438035863838e-06,0.000917155341510132
"ENST00000645145.1",17.326047457085,-21.9760253104214,5.13646463670193,-4.27843407183117,1.88212717635749e-05,0.00374653582841057
"ENST00000536814.1",6.24268712854946,-21.8151986230849,5.13695328455005,-4.24671929345678,2.16923456377615e-05,0.00384658053322575
"ENST00000698508.1",29.8586982179819,-22.1443199122475,5.13619042337823,-4.31142891654755,1.62202920155159e-05,0.00362581919291087
"ENST00000481978.5",44.5229913555364,7.94521827809989,2.73306027993783,2.90707758494102,0.00364822700896698,0.338717227441024
"ENST00000498570.1",58.5960257788239,-2.43336479414544,0.936693519716056,-2.5978238804119,0.00938165988472825,0.699466710269341
"ENST00000348750.8",6.90573693220315,-21.9839513288902,5.13670092619693,-4.27978028013527,1.87077909955521e-05,0.00374653582841057
"ENST00000435030.6",40.6443080472293,-23.6478107714024,5.13593908316382,-4.60437913855375,4.13698187593093e-06,0.00170340755799978
"ENST00000706067.1",22.3835845444566,-22.6193340012577,5.13634374905933,-4.40378119268209,1.06380241106724e-05,0.00317348665790073
"ENST00000438035.5",11.2777117680036,-6.49110100256894,2.06103450034625,-3.14943830463704,0.00163584644813817,0.17264539216463
"ENST00000695914.1",15.5162383705969,-21.3895603091004,5.13687324674579,-4.16392604638449,3.12821474492916e-05,0.004629522618379
"ENST00000392544.5",56.8567086066702,-9.59884061742968,3.13754578894415,-3.05934678348069,0.00221820218712826,0.225056049738379
"ENST00000699410.1",13.6172708177754,-21.5780833192065,5.13706282830541,-4.20047097736676,2.66360312098661e-05,0.00409591408049839
"ENST00000680705.1",124.156200921959,-10.0426296602867,2.81807647937647,-3.56364695343853,0.000365737788862227,0.0447131484358709
"ENST00000616198.4",10.5837768643843,6.55348964649324,2.23842857053015,2.92771890636703,0.00341458595899858,0.32351044732115
"ENST00000487082.5",44.4650928568454,-23.8320035383623,4.0667599284106,-5.86019434584045,4.62325770037499e-09,1.0399952150455e-05
"ENST00000431877.7",497.311999048353,-0.797327802615507,0.308305955458586,-2.58615764145565,0.00970525316298864,0.715462539352455
"ENST00000696912.1",49.947918952492,-22.6552194202139,5.13556101219453,-4.41144002893131,1.02685396664098e-05,0.00314942291795419
"ENST00000434473.1",15.2397966362105,-8.16733681213009,3.01553560689573,-2.70841995480125,0.00676044177050783,0.550427199044077
"ENST00000673942.1",332.797700621373,21.2647003053564,4.26937177652904,4.98075628415862,6.33362633438535e-07,0.000536192546837449
"ENST00000304164.8",28.185753637177,-21.9381912959964,5.13679379726863,-4.27079461660726,1.94777723619898e-05,0.00375689816631694
"ENST00000409153.5",7.56232688720344,4.0985189440962,1.44421307844173,2.83789075537135,0.00454127226232126,0.404918966882308
"ENST00000409264.6",27.9932598818127,-21.4684105867987,3.66869635704054,-5.851781804073,4.86334392968973e-09,1.06361331742314e-05
"ENST00000359683.8",46.7973555859142,-8.86342401494954,3.23211443535789,-2.74229894770669,0.00610107867739175,0.507233502036333
"ENST00000696087.1",17.2280831713583,-22.3967445263444,5.13590901502839,-4.36081411504923,1.29579415182154e-05,0.0034417222403038
"ENST00000649650.1",139.254999966212,-10.7772541453615,3.25142932965033,-3.31462044925349,0.000917676343495256,0.103362652183217
"ENST00000411934.6",13.0472036684553,-21.9219662656184,5.13712072717148,-4.26736443036423,1.97795897681159e-05,0.00375689816631694
"ENST00000424992.5",15.8977328860272,-7.27746215493946,2.14778217861438,-3.38836136522674,0.000703115628984668,0.0806963552495932
"ENST00000697899.1",26.4710204918975,-21.5542431298705,5.13718750363467,-4.1957283269533,2.71996119344525e-05,0.00415821329480256
"ENST00000357276.9",36.1237437024738,17.9163442931999,5.07559599759301,3.52989960227259,0.000415717388442953,0.0501997874645561
"ENST00000440309.5",76.5684142606438,-10.0969349247479,3.86978286834226,-2.60917350359588,0.00907612108850936,0.678614592156238
"ENST00000477479.5",34.5158993426696,-27.1178380578555,5.13628176368162,-5.27966324776113,1.29421526254516e-07,0.000183727821792494
"ENST00000313597.10",47.8982590821881,-22.1598240716456,5.13634720411764,-4.31431583399986,1.6009793087173e-05,0.00361945109472642
"ENST00000622191.2",84.553583934503,-10.1494066517353,2.20673680636421,-4.59928280638835,4.23947933293501e-06,0.00172052931361154
"ENST00000704579.1",192.533745354277,-10.7654549329787,3.53963737087797,-3.04140051790345,0.0023548036574975,0.235875828959406
"ENST00000698099.1",23.0293711284787,-22.1284760491017,5.13687227978924,-4.30777228707146,1.6490702775658e-05,0.00362581919291087
"ENST00000409788.7",16.6026768042098,3.15719748042455,0.777074452828941,4.06292790726907,4.84610000432102e-05,0.00683769078029037
"ENST00000417652.6",517.259316856316,-24.0983715970231,3.9525540035159,-6.0969114085695,1.08137408420722e-09,4.0542259237049e-06
"ENST00000678131.1",67.4566925326986,22.6564741574315,5.0666226343948,4.47171139283749,7.7596103387463e-06,0.00262201562742564
"ENST00000677450.1",19.7094520215666,-24.0744371281992,5.13660001560496,-4.68684286396862,2.77451826003282e-06,0.00133197177834698
"ENST00000612395.1",22.2894517609972,-21.5913299972096,3.56584468554455,-6.05503938091805,1.40383316753914e-09,5.02393604303143e-06
"ENST00000544142.5",92.8289978669798,-21.9816631234818,4.78502339142879,-4.59384653434644,4.35149448471837e-06,0.00173031244328711
"ENST00000620033.4",84.5308419694989,-4.4473324160091,1.34289493501417,-3.31175008561795,0.00092714330278834,0.104131022132855
"ENST00000441127.5",48.2190414978784,-2.09450604675516,0.523476037635219,-4.00114980662153,6.30354326144002e-05,0.00869479870531784
"ENST00000684055.1",36.1137683683868,-8.66191523464167,3.1314761428016,-2.76608054465082,0.00567345199750631,0.479272771102647
"ENST00000453882.1",7.2721686570037,-3.8482622680601,1.34940107219068,-2.85182985797739,0.00434683602204589,0.390679330693741
"ENST00000435760.6",13.5929189122606,-21.747688029912,5.1367971301775,-4.23370584408509,2.29871580234941e-05,0.00390890912636228
"ENST00000613060.4",123.695478027416,-10.3617500936883,3.55747539937171,-2.91266950026367,0.00358353656449932,0.333892308634509
"ENST00000618278.4",77.544162396343,20.7840376390793,5.06680260807471,4.10200263297347,4.09589611259475e-05,0.00588463672877391
"ENST00000695396.1",48.380794313074,17.0748094832528,5.0772253991593,3.36301978755564,0.000770948375101719,0.0878412553813438
"ENST00000435829.6",12.1892033467389,-24.4809804836441,5.13653539146782,-4.76604921759303,1.8787338475679e-06,0.00106414728983249
"ENST00000486224.5",9.80179058765546,3.73912080352734,1.20675305010816,3.0984970812315,0.00194504886046472,0.201232045837199
"ENST00000342462.5",26.470107444458,1.46483279480949,0.533932667899302,2.74347849996276,0.00607920290039849,0.506172900147984
"ENST00000411650.5",14.4493533866286,-7.46472182983445,2.85068813687505,-2.61856838469092,0.00882995912791523,0.668461867364444
"ENST00000429976.5",237.025609908235,22.8204311110961,4.36029529041241,5.2336893699091,1.66159603851507e-07,0.000218034632173948
"ENST00000699996.1",98.2858931345279,-11.068608613621,4.07950008934573,-2.71322671190239,0.00666315031949445,0.544194139994229
"ENST00000413099.6",63.9115727206525,-9.57154795447219,2.59416455094835,-3.68964565141912,0.000224566628349141,0.0284253694263418
"ENST00000319283.8",6.44412218595823,-21.823889372406,5.13686886276106,-4.24848092397588,2.15224969652945e-05,0.00384658053322575
"ENST00000695426.1",13.4221343218282,-21.918091555979,5.13625560827258,-4.2673288145312,1.97827467946558e-05,0.00375689816631694
"ENST00000645210.1",212.525775970477,22.0553986766773,5.06650893790105,4.35317472978039,1.34180120804431e-05,0.00345237557881519
"ENST00000350459.8",17.6659094700551,-7.74441967187632,2.82792721172037,-2.73854986075296,0.00617108020834464,0.51143314417199
"ENST00000651549.1",7.43177039113031,-21.9492328058511,5.13653563139503,-4.27315887223581,1.92723036440873e-05,0.00374653582841057
"ENST00000691544.1",162.687995905989,-1.08166210036399,0.37505335528066,-2.88402192683909,0.00392631413872878,0.360707776861604
"ENST00000685505.1",28.2954255153818,-28.4566363026721,5.13616792134249,-5.54044118854161,3.01710554338843e-08,4.75085507284116e-05
"ENST00000446256.6",9.88680988183226,-22.0445024185898,5.13644447767879,-4.29178247996013,1.77244535121561e-05,0.00371416471704971
"ENST00000426837.6",121.869908900505,-21.5614133305055,3.07125740202073,-7.02038628098028,2.21255681195883e-12,1.74199022919142e-08
"ENST00000423832.5",29.6768752515415,-21.7682434156746,4.38836483705847,-4.96044522821988,7.03317907125851e-07,0.000576808598581589
"ENST00000348721.4",53.6137901786841,-3.49861784664858,1.15026264253028,-3.04158173732612,0.00235338659920766,0.235875828959406
"ENST00000621469.5",226.063773132744,19.3808619715754,4.42122995396322,4.38359057850006,1.16739077697128e-05,0.00328253609473223
"ENST00000457454.5",10.1911063425217,6.29872626781406,2.14820288533131,2.9320909634858,0.00336688115345565,0.319375044546831
"ENST00000341455.10",27.8796530011886,-22.5966320632878,4.43569576037741,-5.09427005006429,3.5008745780951e-07,0.000340285008990844
"ENST00000667800.1",38.4211145475133,-22.2159773028192,5.13628123813335,-4.3253039062349,1.52321717169353e-05,0.00360560345843411
"ENST00000646304.1",62.2756801759528,-14.5847706010245,5.26769093543662,-2.76872177578042,0.00562766700254924,0.476427396177104
"ENST00000494412.1",35.8810641179272,-7.38763932289627,2.67223745812835,-2.76458938947387,0.00569944888731857,0.480437911987544
"ENST00000675499.1",81.1232995730518,21.6598696731265,5.06665316186534,4.27498567222869,1.9114958696959e-05,0.00374653582841057
"ENST00000675246.1",13.9516955533967,-22.3307298813372,5.13566951931635,-4.3481633304765,1.37282354668319e-05,0.00349790108341297
"ENST00000341893.8",114.909843861613,9.10907651590596,3.23291716635613,2.81760281726393,0.00483836207382625,0.42325991421832
"ENST00000486979.6",17.7610509133296,-22.1351367644973,5.1362965264984,-4.30955196030857,1.63585621570543e-05,0.00362581919291087
"ENST00000650344.2",88.5934934677605,1.56765014104197,0.457514896698397,3.42644611651934,0.000611535081496157,0.0712239349650229
"ENST00000695014.1",84.432333631983,10.3502777019031,3.88389029202745,2.66492535156036,0.00770054140883794,0.608103336209257
"ENST00000489923.5",11.6119978624211,-7.61773397339841,2.66548139453807,-2.85792052010124,0.00426427186892167,0.385016803651309
"ENST00000658712.1",6.68593974753609,-6.78942711365539,2.55125353739848,-2.66121222925519,0.00778598640499415,0.611172763347956
"ENST00000356232.10",69.9771953381479,9.07167984466778,2.73735382897031,3.31403260647536,0.000919607826593438,0.103432233433364
"ENST00000260803.9",55.1965281166648,-21.7115673417651,5.13699245852664,-4.22651337666014,2.37340169014093e-05,0.0039374352784135
"ENST00000333188.10",6.90573693220315,-21.9839513288902,5.13670092619693,-4.27978028013527,1.87077909955521e-05,0.00374653582841057
"ENST00000627418.2",30.6898623820525,-8.65757699187236,2.53465591704447,-3.41568136868357,0.000636226450436124,0.0737722840879778
"ENST00000467858.1",11.6650271618479,-7.44554537318558,2.54784763704937,-2.92228831305163,0.00347469730123586,0.327236684115911
"ENST00000498502.5",107.441260018042,20.3365867400381,5.06711991478429,4.01344098463157,5.98399686650332e-05,0.00831576926137657
"ENST00000329463.9",94.6718056042395,8.86616137074531,2.4114413224003,3.67670624550803,0.000236264845249032,0.0296676296589263
"ENST00000415822.8",134.552763989008,-22.9511021611277,5.1355173234903,-4.46909254032644,7.855214276393e-06,0.00262631095231315
"ENST00000264266.12",24.7178082134263,-23.7468883357873,5.13694686495249,-4.62276308478166,3.78662109221763e-06,0.00160284006361548
"ENST00000680408.1",8.45572188836476,6.32697817429742,2.45213774931812,2.58018872555459,0.00987463335063855,0.723882339816084
