"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENST00000690124.1",12.5149605316781,-21.1146406534324,5.13715021170309,-4.11018556656774,3.95341282684941e-05,0.0059694541640154
"ENST00000367710.7",12.0308513951531,-21.2290092709303,5.13687260322682,-4.13267194082152,3.58570343427645e-05,0.00576998790348978
"ENST00000706234.1",29.7395002144957,-20.4558047303426,4.41640534920447,-4.63177700254062,3.6254052537781e-06,0.00156687300861147
"ENST00000434571.7",12.3200951399216,-6.88056640605495,1.84797485179449,-3.72330088765738,0.000196634946709337,0.0194279173509151
"ENST00000646230.1",35.1717435447174,-7.98266697009062,2.61764093846568,-3.04956529858126,0.00229172807662445,0.177581460357419
"ENST00000495688.5",25.9995811900164,-7.30180785736959,2.75991869303613,-2.64566049564925,0.00815315996537396,0.473715591949334
"ENST00000367214.5",18.3691053079892,-20.2813912156073,5.13699505947756,-3.9481040921363,7.87725547759286e-05,0.00825732539168684
"ENST00000367182.8",148.724259355149,22.9002110313202,5.0665527036763,4.51988015731166,6.18746471944489e-06,0.00208362874427307
"ENST00000315927.9",205.330533285345,-3.62474130562049,1.0109617179585,-3.58543873742336,0.00033651199456549,0.0320924956076471
"ENST00000367005.8",37.3538683369922,22.3979531004103,5.06700302976401,4.4203551821151,9.85388042692632e-06,0.00269962920713283
"ENST00000366973.8",14.1262769845954,-20.3859443686259,5.13718475856363,-3.9683105293503,7.23839742224789e-05,0.00768734927287877
"ENST00000614059.4",33.6261189637955,8.42422600186118,2.17835908756373,3.86723476857197,0.000110076446305405,0.0112898202923894
"ENST00000354807.7",15.6063112002188,-6.59190499539156,2.29628125016815,-2.8706871141803,0.00409580710810103,0.286104693584032
"ENST00000690315.1",37.2512206424797,-22.2508518937438,5.13718424186356,-4.3313322719514,1.48209825918096e-05,0.00347197626976827
"ENST00000688035.1",22.2802209632112,-23.5647887316291,5.13659984857781,-4.58762399764381,4.48319152098554e-06,0.00171721108400972
"ENST00000397097.4",30.3447161953959,-20.9777283737785,5.13650759404358,-4.0840450422199,4.42584461979781e-05,0.00611447456704374
"ENST00000391867.8",12.537488936439,-20.8672841436611,5.13611156996595,-4.06285647408539,4.84758378727836e-05,0.00634521217192262
"ENST00000494543.1",9.11544737918532,-6.30337862140335,2.19123334261747,-2.87663504329203,0.00401940168032435,0.282231141445538
"ENST00000366544.5",209.74572205363,-10.2087026538217,2.96628858977693,-3.44157432591189,0.000578339561998311,0.0528748907247777
"ENST00000468215.1",16.1584023652576,-6.51818706050974,1.97068160958656,-3.30757999100485,0.000941058318585609,0.0825801664582942
"ENST00000366527.4",24.0351527057085,23.2974014193336,5.06703001535266,4.59784160518972,4.26890333388753e-06,0.00169123905610191
"ENST00000642011.1",5.73078719957264,-5.03938875227022,1.83509996957306,-2.74611129411258,0.00603063018330286,0.383776008987824
"ENST00000306601.9",45.6879065733469,-21.5884881739768,4.46678684411798,-4.83311358418756,1.34414044419433e-06,0.000928490860681927
"ENST00000700067.1",20.3456212193165,-4.20454444639613,1.5990399663372,-2.62941798510964,0.00855311602606281,0.490257331366238
"ENST00000237822.8",8.61779158169469,-20.7458702605699,5.13693071986689,-4.03857310754378,5.37773332229562e-05,0.00642751465513346
"ENST00000405141.5",28.1165606944984,-22.4586475482681,4.29145637859221,-5.23333935311619,1.66474695702574e-07,0.000180262186756065
"ENST00000380834.7",134.948100424829,20.4483841739502,5.06746185745954,4.03523198578184,5.4548374448248e-05,0.00642751465513346
"ENST00000470983.5",12.6462626842526,-6.14129572229041,2.19026397479674,-2.80390664913362,0.00504875205646033,0.338341742291147
"ENST00000545822.2",164.246844540231,-8.89201920064205,2.7851179368283,-3.19269036440457,0.00140954001660395,0.11916215914428
"ENST00000403525.5",135.457495570067,10.8991703088103,3.54627527610552,3.0734135001442,0.0021162502903552,0.165925224623184
"ENST00000233575.7",47.8189474691927,-21.6864806825729,5.13553431810545,-4.22282850026272,2.41255395838568e-05,0.00482630225041413
"ENST00000696011.1",19.9560317064353,-20.7380507391557,5.13614949270009,-4.03766494114518,5.39858854387076e-05,0.00642751465513346
"ENST00000441461.6",34.2462652431681,-7.9985613946365,2.76643231056701,-2.891291199891,0.00383662441823827,0.27175809419984
"ENST00000233057.9",242.65942216685,22.3736242212757,5.06672705513751,4.41579425491048,1.0063977375696e-05,0.0027203031822868
"ENST00000472097.1",27.8490733810714,-6.93617480449279,1.97624428495933,-3.50977602176117,0.000448484301719416,0.041806806533983
"ENST00000620517.4",15.8825216716163,-20.9414822300122,5.13644406253281,-4.07703889598787,4.56128648891838e-05,0.00620460081744109
"ENST00000692620.1",19.9755063673699,-21.1065525973848,5.13670105874249,-4.10897039870797,3.97427007906059e-05,0.00597026966151815
"ENST00000402360.6",15.9190945101794,-6.79521387529906,1.68696001659404,-4.02808235432783,5.62336472618964e-05,0.00651117961562532
"ENST00000484061.5",31.7855028123819,-22.7832715332961,5.13595493647627,-4.4360341582217,9.16313143778457e-06,0.0026261230366381
"ENST00000234420.11",148.899761696677,23.4086484119334,5.06651885935058,4.62026276063914,3.8325435393333e-06,0.00159662973633462
"ENST00000700003.1",7.33278901878655,-20.8108419724078,5.13687247927222,-4.05126700271061,5.09410368270277e-05,0.00637106669843646
"ENST00000420813.5",15.6611194114162,-6.88698799546437,2.60734197023998,-2.64138270854839,0.00825683912272796,0.478707129052277
"ENST00000465204.5",14.1682156574559,-22.3128962509097,5.13653029224313,-4.34396274944688,1.399352537981e-05,0.00335595466230341
"ENST00000683894.1",30.7318649933929,-23.0521216002855,5.1365530451993,-4.48785817988007,7.19427924891147e-06,0.002271256441004
"ENST00000690836.1",35.2916566240612,-22.6496240574069,5.13639250145703,-4.40963653984425,1.03544256717317e-05,0.00275029698360944
"ENST00000642200.1",97.9973200579671,-9.1993716455548,2.92664023726287,-3.14332165888572,0.00167042170032889,0.13733823176051
"ENST00000643265.1",8.43851411280336,-20.8012269369204,5.13694611894733,-4.04933718502444,5.13628968691619e-05,0.0063953291306211
"ENST00000645485.1",4.04041248984804,-4.94931045294468,1.68253815800704,-2.94157397227003,0.00326548839502796,0.239271778863245
"ENST00000642439.1",52.1357942873341,-8.60274009447425,3.06429810945661,-2.80740965375584,0.00499416866383403,0.336077195179905
"ENST00000472729.1",19.44320303009,-21.2851059455551,5.13637682720114,-4.14399228515201,3.41311230771094e-05,0.00564310438085949
"ENST00000480411.5",14.2509777705334,-6.17411476642412,2.15515149154976,-2.86481706303826,0.00417250211624539,0.290959120823945
"ENST00000474528.5",48.0695521318706,9.1607812953382,3.43994391702639,2.66306123480556,0.00774333216180299,0.454477926882293
"ENST00000272433.7",52.1678623103693,-8.77421714040079,3.37449629625387,-2.60015610333943,0.00931813621420731,0.519373633677403
"ENST00000682565.1",10.2818749879469,-21.4533398947647,5.13592736482976,-4.17711123441401,2.95234668191972e-05,0.00538207100245163
"ENST00000683434.1",10.2051445775891,-21.0253963716616,5.13593918329338,-4.09377829863227,4.24400131495823e-05,0.0060891201793113
"ENST00000409013.8",34.0250482756471,7.72296056481187,2.8418460536575,2.71758582941968,0.00657600971151763,0.40851122589151
"ENST00000409670.5",22.8440079378065,23.2526028744979,5.06706823891124,4.58896580392099,4.45447385894288e-06,0.00171721108400972
"ENST00000447219.6",92.0894514113732,-9.82742431842424,2.83175431796469,-3.47043677344427,0.000519612659672435,0.0479943944625443
"ENST00000377332.8",8.49660997712922,-22.9590486495709,5.13634535854993,-4.46991918317047,7.82491584703162e-06,0.0023912585622411
"ENST00000639608.1",13.3490184418808,-22.3041040890891,5.13662670629453,-4.34216955297865,1.41082585949996e-05,0.00335659140139391
"ENST00000682103.1",23.4253860891322,-23.4596934174695,5.13678116687147,-4.5670026920297,4.94747659619301e-06,0.00178629643425579
"ENST00000415570.1",51.342803576386,-21.1176448755421,3.71261124533863,-5.68808406806835,1.28472577468252e-08,2.07663074219683e-05
"ENST00000681996.1",9.96875645698488,-5.93017412490144,2.02581805100066,-2.92729849157589,0.00341920550731682,0.247616656900847
"ENST00000448494.1",21.346360764974,-7.38825711083347,1.75929213571467,-4.19956240401893,2.67431319638382e-05,0.00513132330226561
"ENST00000536814.1",6.24268712854946,-20.714268723036,5.13695328455005,-4.03240356211462,5.52092733809574e-05,0.00644711558290938
"ENST00000447759.5",36.7785350554913,-7.45193881284002,2.74919982715236,-2.71058463602436,0.006716470480128,0.413738676984714
"ENST00000698508.1",29.8586982179819,-21.4526997031292,5.13619042337823,-4.17677265342103,2.95674279273512e-05,0.00538207100245163
"ENST00000480724.1",7.48579242920298,-5.81111902542719,1.96077304678562,-2.96368773273053,0.00303976580613606,0.224770240120692
"ENST00000595531.5",60.2875701585284,-8.76339357706454,2.28224029586046,-3.83982072043844,0.00012312418848751,0.0125011267758298
"ENST00000697746.1",32.5489278088675,-22.0385766947514,3.30280310854377,-6.67268861342098,2.51158938170551e-11,1.42489233664237e-07
"ENST00000697751.1",15.3819334718538,-21.5080639054164,3.9848852574587,-5.39741109613099,6.76093559401449e-08,8.81320668884276e-05
"ENST00000329516.8",45.0346659952721,-24.366419622098,5.13602171414482,-4.74422052285952,2.09310733982633e-06,0.00117475649447753
"ENST00000622509.4",56.4003076982166,-8.85476846907419,3.26107798666982,-2.71528878035714,0.00662180012680245,0.409780923620348
"ENST00000622612.4",31.4899897422322,-21.0874050084377,4.69129153334951,-4.49501056554071,6.95664928974926e-06,0.00221282855063234
"ENST00000358604.7",18.9303856783655,-21.101512134098,5.13647988879854,-4.10816601854423,3.98813393133334e-05,0.0059744337002035
"ENST00000685518.1",15.7218046100056,-20.7782911181748,5.13683973727376,-4.0449560782292,5.23329345932076e-05,0.00642751465513346
"ENST00000689404.1",6.10565386153688,-5.81492615938429,2.15706257880997,-2.69576145657875,0.00702279392217174,0.42675353743603
"ENST00000481978.5",44.5229913555364,8.34120190827704,2.73399171883036,3.05092435021914,0.00228138047306828,0.176949299264278
"ENST00000348750.8",6.90573693220315,-20.5977191854187,5.13670092619693,-4.00991209754326,6.0741356172064e-05,0.00672468051608825
"ENST00000494464.5",18.1329697538582,-23.2366226643336,5.1360140010494,-4.52425220406055,6.06094164638467e-06,0.00205817354563365
"ENST00000409090.1",64.8997576855444,-21.0935668154903,3.18750659910175,-6.61757588876348,3.65136784117056e-11,1.7359032289612e-07
"ENST00000439886.5",38.5037202912317,-21.0385679125533,5.13636308237672,-4.09600481413363,4.20341192310599e-05,0.0060891201793113
"ENST00000264157.10",27.0983575942401,23.5968814882195,5.06694808036044,4.65702058003739,3.20818385788046e-06,0.00144047455218833
"ENST00000453636.2",13.319673033668,-20.6546633668164,5.13693007015232,-4.02081848200124,5.79962822038743e-05,0.00658322967376
"ENST00000682281.1",39.7644833624667,-7.95054753349887,2.52211808832223,-3.15232961149244,0.00161973321648026,0.133578406689729
"ENST00000444559.5",17.4558085958394,-6.51077402969093,2.46576195303475,-2.64047144602817,0.00827907688758113,0.479652325486958
"ENST00000264169.6",25.359062487217,-22.7331344944542,5.13598754559534,-4.42624408502514,9.58880194913653e-06,0.00267271095524725
"ENST00000435030.6",40.6443080472293,-21.0426171014265,5.13593908316382,-4.09713136403945,4.18301549741702e-05,0.00608041928959071
"ENST00000679938.1",36.1694563007643,8.51302315750622,2.92015301291859,2.91526612470138,0.00355385357513295,0.254855763923909
"ENST00000706067.1",22.3835845444566,-20.8517023852575,5.13634374905933,-4.05963919160907,4.91486027877032e-05,0.00634521217192262
"ENST00000490914.1",28.3912824216887,-7.70498806831118,2.88412695438039,-2.67151487787626,0.00755097250615231,0.446272159340118
"ENST00000494587.1",4.18803420468209,-4.93113284103986,1.83442323818002,-2.68811075787078,0.00718575577409373,0.431465662453384
"ENST00000429575.1",19.1318552064238,-6.74475448627306,2.18574992279612,-3.08578507354805,0.00203015510249077,0.160331993663511
"ENST00000699410.1",13.6172708177754,-21.0147838915452,5.13706282830541,-4.09081698899086,4.29856243163142e-05,0.0060891201793113
"ENST00000681300.1",203.430237068156,-10.0900229434518,2.90780259257539,-3.46998209892757,0.000520493053264329,0.0480047681245149
"ENST00000680480.1",165.177814653307,-9.3165766396332,2.23657213624874,-4.1655605417938,3.10588484202725e-05,0.00549272676001405
"ENST00000673942.1",332.797700621373,23.6064898039682,4.26907051389975,5.52965563044868,3.20860033568063e-08,4.54945752859137e-05
"ENST00000392322.7",52.4494899534993,21.8587857453366,5.06731519219214,4.3136818840512,1.60557930758065e-05,0.00369694927745494
"ENST00000358470.8",77.2162714211174,-7.4466722236883,2.52435359458903,-2.94993230728464,0.00317843560290736,0.233104505832099
"ENST00000304164.8",28.185753637177,-20.7355791030504,5.13679379726863,-4.03667733637197,5.42135496388386e-05,0.00642751465513346
"ENST00000492793.1",33.5396718620987,-21.6853542913561,5.13611099581192,-4.22213505686282,2.4199902523872e-05,0.00482760433960578
"ENST00000696087.1",17.2280831713583,-21.6546882225897,5.13590901502839,-4.2163301879424,2.48310110692074e-05,0.00489473735271547
"ENST00000409444.6",7.6777800639809,-6.62904015156813,2.0847744501138,-3.17973973213567,0.0014740738300179,0.123711990594026
"ENST00000409368.5",98.8520198044993,-20.8232048920616,2.73643393923028,-7.6096135899845,2.74916603674132e-14,3.70312665149056e-10
"ENST00000411934.6",13.0472036684553,-20.3437576879517,5.13712072717148,-3.96014786655657,7.4903368860541e-05,0.0079133206160901
