"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENST00000251547.10",107.633751221353,-9.22041474753082,2.5796416130181,-3.57430067068239,0.000351165214879234,0.0505324852270604
"ENST00000444836.5",188.159650069674,-9.56038154804569,2.94385336625746,-3.24757396466383,0.00116393407419658,0.107410235046767
"ENST00000392963.5",44.045676714971,-7.44271098377197,2.769265286137,-2.68761213345299,0.00719649348875542,0.238444152626382
"ENST00000599908.1",27.5634229634189,-2.41458692569653,0.901651641152933,-2.67795988549305,0.00740720889442778,0.242045344637682
"ENST00000690732.1",52.7674128422854,-19.0403165607883,6.4241132893755,-2.96388243841809,0.00303784319012043,0.16242700435405
"ENST00000674432.1",16.5719470903231,-18.233568084874,6.5600557999799,-2.77948368746038,0.00544453880159478,0.204534467552864
"ENST00000375127.5",49.6643884355116,-7.1744674316967,2.27306916767827,-3.15629085718704,0.00159789433804992,0.128937572546691
"ENST00000435383.2",39.663244833742,-7.54499723775322,2.52083014762603,-2.99306053795757,0.00276194957782682,0.156909755527862
"ENST00000695862.1",609.269223119532,-24.0137218728911,4.30460730608125,-5.57860918903477,2.42449267653948e-08,3.11928318568924e-05
"ENST00000323848.14",420.945117650798,-11.0627221908759,2.1261000749158,-5.20329326046141,1.95787538237364e-07,0.000157449683504207
"ENST00000619836.4",51.2745647646763,-18.6339660273182,6.56020499996918,-2.84045483752501,0.00450492512832164,0.191513926665038
"ENST00000252992.8",80.1974567279672,-9.53774875051622,3.54797692375759,-2.68822175438925,0.00718336745794831,0.23834212292117
"ENST00000618673.4",59.190083997734,-7.50592856238717,2.70748633949589,-2.77228677127313,0.00556639743392272,0.205831689763964
"ENST00000373884.6",49.5989334915246,-8.22767564064804,2.64703587396267,-3.10825996790555,0.0018819244724869,0.140918235201144
"ENST00000436342.6",39.569447127003,-18.8243681285922,5.29608311807888,-3.55439439089102,0.000378850630325994,0.0537599521626208
"ENST00000542507.5",405.037127796203,-23.3873723621394,2.92240895610168,-8.0027719300918,1.21649133962272e-15,1.92396215303598e-11
"ENST00000645999.1",30.7581991394457,-7.50328158105567,2.5479027280531,-2.94488541436158,0.00323074287355257,0.166618540349401
"ENST00000676957.1",24.7420457631196,-18.5152771982801,6.55960630767049,-2.82262018935941,0.00476329642235445,0.195844129420669
"ENST00000526031.5",63.7564564372488,-8.68848503056426,3.20349890656999,-2.71218604530978,0.00668410658617656,0.227504408303188
"ENST00000458695.6",62.9406217700691,9.25584088604478,3.28454532366654,2.8179976142672,0.0048324168904124,0.197306588878574
"ENST00000373428.5",107.662520735355,-9.6867505522415,2.86657464141918,-3.37920750859842,0.000726951154416984,0.0782123615048132
"ENST00000373347.6",32.9559817894411,-7.65772771860681,2.6842667889646,-2.85281915720479,0.00433332739892237,0.190197396019121
"ENST00000457946.1",26.9008970816547,-18.8493583583359,6.55957172471428,-2.87356540173466,0.00405867034768109,0.185295131295293
"ENST00000373042.5",20.6129453425988,-6.53897709445413,2.49630631223845,-2.61946102623544,0.00880688354775261,0.274006690944405
"ENST00000677548.1",44.7263615581279,-4.42949104599963,1.55861788501846,-2.84193520976258,0.00448406032768735,0.191513926665038
"ENST00000316891.10",35.8223664658244,-19.7334965223866,5.62188346157488,-3.5101219470776,0.000447901226645686,0.0582234780839941
"ENST00000675937.1",132.179000524202,-9.42764837101628,2.28386421176022,-4.12793734516737,3.66031811033974e-05,0.00949022477493387
"ENST00000427410.6",16.095662980071,-22.2133857881095,6.55993982643753,-3.3862179190404,0.000708630869554296,0.0773106210267677
"ENST00000488635.1",25.1805163912589,-6.92732703892514,2.56843853589811,-2.69709667648436,0.00699469600256314,0.233059930641583
"ENST00000460604.1",31.6964642801245,-7.2013200110013,2.21284296640576,-3.25432943969728,0.00113660388483889,0.105328993210841
"ENST00000355498.6",22.4838671901853,-18.6851600478422,6.56018729270126,-2.84826624822601,0.00439581321544934,0.191201333764305
"ENST00000355105.8",689.28033675382,-24.3843156167105,3.64652384447458,-6.68700292572032,2.2778732677297e-11,7.79356863507183e-08
"ENST00000691185.1",20.1526609573559,-6.69901514860513,2.21717297874943,-3.02142196969387,0.002515904764533,0.153473232883032
"ENST00000674435.1",841.703009646101,-1.43978400639576,0.510503294340202,-2.82032265483537,0.00479753837460689,0.196882093635225
"ENST00000706288.1",57.5654201019846,-20.0027625742387,5.39806881965026,-3.70554048911417,0.000210940427850079,0.0352411636626855
"ENST00000495776.5",51.5525671535827,-7.94213917213134,2.88005346839697,-2.75763601588685,0.00582209861393674,0.210710854333694
"ENST00000371544.7",375.402113830964,-23.6807650684607,3.52217770689106,-6.72333057532271,1.77616986174396e-11,7.63305099099312e-08
"ENST00000673254.1",32.9047217860917,-18.6943691540879,6.3612035437474,-2.93881008924217,0.00329474889129007,0.168555447524718
"ENST00000463859.6",59.1214557554311,-8.60130214323466,3.2860006693769,-2.61755946168619,0.00885610570408816,0.274998465934201
"ENST00000485459.5",77.1523335749562,-8.43532716310412,2.36621651582439,-3.56490080543845,0.000363993824375695,0.0518631080635244
"ENST00000421331.1",16.7821276458909,-7.10643535015874,2.69835455663283,-2.63361808131938,0.00844804546507559,0.267044912179508
"ENST00000679998.1",433.921704515188,-23.9288597636338,4.35013015016075,-5.50072272268671,3.78237629316312e-08,4.33635345205879e-05
"ENST00000493514.1",21.1493687384972,-20.1907348494393,6.55957176737374,-3.07805685576378,0.00208355158835612,0.144442136552677
"ENST00000481397.1",17.7351003511364,-6.6109795923579,2.30711686712709,-2.86547235060102,0.00416387633233259,0.187595747114701
"ENST00000675080.1",33.7841935142276,-8.01016088176609,2.9384858480307,-2.72594842923415,0.00641170153220794,0.223195893322575
"ENST00000370163.7",429.501026243236,-23.369928102383,3.4471477283789,-6.77949712163142,1.20594900352054e-11,5.72186623700392e-08
"ENST00000648480.1",29.1773813562095,-18.9959076426617,6.55956057107855,-2.89591161432607,0.00378058864253314,0.179198390931339
"ENST00000361355.8",75.4418607507752,-8.74118929906428,3.08592582322514,-2.83259864293457,0.00461713179534413,0.192672869211691
"ENST00000565488.6",32.8154515269586,-20.1358876407622,5.85934148237895,-3.43654448222855,0.000589185595681377,0.0691957647482532
"ENST00000645164.2",30.88062823093,-19.4361021164729,6.55970623484791,-2.9629531293978,0.00304702962354029,0.162440915222602
"ENST00000675650.1",15.7258661338187,-19.9543072871728,6.55979923767827,-3.04190822983713,0.00235083553802492,0.149953209300553
"ENST00000676454.1",16.4156454647673,-17.9136560499667,6.56028517272298,-2.73062154743668,0.00632150176386455,0.221442866958961
"ENST00000310611.8",85.2059947637512,-8.56629915966751,2.75462522272453,-3.10978752717395,0.00187221966238156,0.140555706204142
"ENST00000476040.6",33.1170575809636,-7.47113900195336,2.38693903139103,-3.13000830926102,0.00174801358573607,0.135963935413802
"ENST00000680936.1",74.867746183415,-8.87629160508216,3.05037135877874,-2.9099052413854,0.00361538352006795,0.17658202172929
"ENST00000687509.1",25.6363740185824,-20.947435351585,6.55917814164594,-3.19360671401562,0.00140507394969267,0.121055890979223
"ENST00000369604.6",74.4909905769269,7.62656179355833,2.45792257132584,3.10284867494604,0.00191667618008468,0.141220450803713
"ENST00000261441.9",220.816629689208,-24.1405652620496,4.76335106078928,-5.06797944429683,4.02060811555371e-07,0.000264952490637051
"ENST00000359785.10",166.652325666473,9.82620053539896,2.49019225841517,3.94596059890277,7.9480684057673e-05,0.0175400930999275
"ENST00000532224.5",155.867699643449,-9.91443623761605,3.32417354653977,-2.98252666378874,0.00285879745302082,0.157377865525991
"ENST00000340480.8",98.2294788689829,-19.0541955876608,5.45032734147267,-3.49597269923101,0.000472337023435879,0.0605702020296274
"ENST00000339438.10",96.4060433512642,-8.8984422058827,3.01285139772629,-2.95349522137006,0.00314197473016813,0.16438141844523
"ENST00000616141.4",38.1478200828247,-7.63439149473439,2.40920037801942,-3.16884870365601,0.00153044040082514,0.126506630135802
"ENST00000652494.1",23.5848892356775,-19.9094068560081,6.56016290327778,-3.03489519232219,0.00240619287661769,0.151615715029056
"ENST00000619423.4",308.968978313724,-10.7365675434559,3.55697568454543,-3.01845401701922,0.00254067955306785,0.153956095471788
"ENST00000612881.4",25.1035366833056,-19.9157516586403,6.55978722011801,-3.03603622958399,0.00239710559275784,0.151615715029056
"ENST00000470824.1",41.881944289218,-4.53931780606718,1.58182815322982,-2.86966558080198,0.00410906128736343,0.186814880878751
"ENST00000369051.7",21.9234683542496,-18.1938213752153,6.55983857057682,-2.77351663146422,0.00554540057351167,0.205644344072545
"ENST00000491825.1",23.5047028065362,-20.0634897890127,6.55974823287279,-3.05857619481015,0.00222391516775157,0.147597284589047
"ENST00000368716.9",74.7027188488121,-8.32554490361933,3.02539532065425,-2.75188662016537,0.00592530314923354,0.213144699409919
"ENST00000614256.4",22.4480018025479,-18.376891101027,6.55966622077919,-2.80149789372119,0.00508659731719182,0.200255032429077
"ENST00000470180.2",78.1978271045246,-8.88793126028559,2.8032400363901,-3.1705922949542,0.00152128496299491,0.126044529369969
"ENST00000428931.6",391.806383892242,-21.6290203038141,5.58692120043878,-3.87136663071521,0.000108226867204421,0.0221337938286558
"ENST00000492630.2",183.983514560203,-4.42245384345089,1.60820824842907,-2.74992610426592,0.00596087055762431,0.213637293420439
"ENST00000271915.9",111.94747419952,-10.0733918063581,3.45625785893616,-2.91453711427037,0.00356216450191096,0.175690248567744
"ENST00000368465.5",161.392266853292,-22.4147660096606,6.55851555899764,-3.41765843322729,0.000631623201937463,0.0713133665534549
"ENST00000359205.9",26.4257956757178,-18.6340128876195,6.56022734644188,-2.84045230501443,0.00450496089750831,0.191513926665038
"ENST00000473267.1",36.2847584400503,-7.63537945493251,2.60118674639802,-2.93534459434932,0.00333177456423577,0.168902089534049
"ENST00000361040.9",47.6648306264565,-7.99086168364205,2.3443371472941,-3.40858041381348,0.000653018355694063,0.0730451406982638
"ENST00000475587.2",21.3412362579947,-19.5202017302009,6.56003456808146,-2.9756248275243,0.00292392326113647,0.158634607372354
"ENST00000673723.4",28.803281388715,-18.4408576067217,6.55983899025976,-2.81117534044711,0.0049360878104218,0.19864508765147
"ENST00000368109.5",23.3541822059791,-19.110470396555,6.55983930122765,-2.91325282815671,0.00357684875204431,0.176048488317683
"ENST00000314485.12",205.268030560908,-10.0979803778849,3.38616335158719,-2.98213031369315,0.00286250127403061,0.157377865525991
"ENST00000368077.5",86.0398030070433,-9.00928960082219,2.90050554623593,-3.10611010984406,0.00189566112988805,0.141198482935319
"ENST00000421914.6",16.5498816935662,-19.5842607999961,6.560311748281,-2.98526374224942,0.00283333914337275,0.156909755527862
"ENST00000699534.1",16.4648500786443,-21.2780295074486,6.56031102352338,-3.2434482802952,0.00118092248472686,0.107968501429041
"ENST00000699554.1",72.6568199107269,10.3406629228189,3.96430236768759,2.6084445543569,0.00909547453660214,0.280593615304396
"ENST00000545495.5",45.4666480437151,-19.4213956074588,6.44901248207257,-3.01153016240049,0.00259934577209744,0.154486185708083
"ENST00000367998.5",21.9573827245123,-18.7615289841668,6.5599044989946,-2.86003081097327,0.00423599850601301,0.189251808959322
"ENST00000681492.1",51.0532451016901,-18.696111498975,6.55972721187263,-2.85013551556479,0.00437006053577829,0.190926576649238
"ENST00000489398.1",16.3155811523168,-19.7009492176581,5.11623882359844,-3.85067036487591,0.000117794956107923,0.0235823514027537
"ENST00000483154.5",23.9958324482712,-7.34388784011646,2.44372804029337,-3.00519849959851,0.00265407578752937,0.154952161787132
"ENST00000345664.10",37.5244335415357,-19.5833819310891,4.22419798585968,-4.63600001625009,3.55215936782989e-06,0.00153217550477659
"ENST00000648960.1",137.579602754879,-9.13607024274807,3.1663958215966,-2.88532159511927,0.00391014009173575,0.182672307041821
"ENST00000691213.1",52.7531680011271,-8.25575894299181,2.75019414689012,-3.0018822315971,0.00268315955770771,0.155443066586762
"ENST00000414890.1",19.7930674978489,-6.4970032436149,2.2983293951764,-2.82683729201325,0.00470102072955551,0.194463235008911
"ENST00000367635.8",270.965055969576,-22.8441745133039,3.5536689235338,-6.42833505451808,1.29009137369169e-10,3.06054827037748e-07
"ENST00000367619.8",188.800081287564,-10.5754411325344,2.80486232135524,-3.77039580588918,0.000162988841527133,0.0299591710361718
"ENST00000461447.1",61.4285127173401,-8.68890689863032,2.64863865988184,-3.28051803752571,0.00103616639056749,0.0985768704544114
"ENST00000686225.1",45.2625999011846,-27.7872938577232,6.55959397567796,-4.23613015695095,2.27404991638938e-05,0.00670166747720043
"ENST00000697632.1",1016.19194811919,-24.598837428032,3.67936965309297,-6.68561187032501,2.29961769745201e-11,7.79356863507183e-08
"ENST00000367353.2",186.286016502832,-9.51749412875974,3.50056876086938,-2.71884221648485,0.00655108497355602,0.225238644014719
"ENST00000413687.3",19.3244625349473,-7.34961590866913,2.70156591490518,-2.72050216066155,0.00651828458940035,0.224599164061931
"ENST00000471105.5",26.6273488720516,-7.28074475379186,2.62826612937992,-2.77017029303254,0.00560269914526023,0.206070749104777
"ENST00000367214.5",18.3691053079892,-19.9880313003141,6.56028643118873,-3.04682295658426,0.00231273884536624,0.14953722389287
"ENST00000391947.6",575.558944523441,-11.7403134568155,3.72471773577972,-3.15200084667834,0.00162155803130547,0.129911959411225
"ENST00000261458.8",92.4356900849919,-8.96236763897695,2.73640394401864,-3.27523560933587,0.00105573883924347,0.0999833147816065
"ENST00000360506.6",146.521723769258,-9.21981260181822,3.3670102348422,-2.73827875734103,0.00617617007964385,0.218371456685733
"ENST00000543354.5",62.5241556898469,-20.8562257993521,4.48475470077024,-4.65047191895915,3.3117633805748e-06,0.00149469094696921
"ENST00000614059.4",33.6261189637955,8.75585437415767,2.60024221155467,3.36732260373644,0.000759018413268153,0.0803864880677099
"ENST00000690315.1",37.2512206424797,-17.7121672328832,6.5604345605709,-2.69984664420491,0.00693714448936307,0.232448230640402
"ENST00000688035.1",22.2802209632112,-17.8204383146746,6.55997698875423,-2.7165397600059,0.00659682710425822,0.226209448492956
"ENST00000470521.1",78.2657812207419,-8.89149598907251,2.60142228640395,-3.41793642483304,0.000630978437365225,0.0713133665534549
"ENST00000482491.5",145.024570994849,-9.18805611586613,2.22002870849793,-4.13871049536235,3.49263339476953e-05,0.0091555235735707
"ENST00000366844.7",36.9781386301554,-18.4017664262149,6.39250706925194,-2.87864623798817,0.00399386064858508,0.185020694381424
"ENST00000366815.10",203.093467508104,-10.1111356205694,2.80573988322171,-3.60373236344319,0.000313680059883997,0.0463650398794892
"ENST00000655399.1",318.587271481725,-27.7624269473453,4.85969721194817,-5.71278944685852,1.11139156578378e-08,1.75773985405811e-05
"ENST00000681046.1",84.8048468449267,-8.17163751467622,2.85573539246847,-2.8614827326886,0.00421664472302847,0.188664681915414
"ENST00000679276.1",47.2377180169226,-19.759415059978,5.33520720880095,-3.7035890616175,0.00021257050445746,0.0353888867543617
"ENST00000343776.10",122.631253267151,-8.73988299326369,2.2917083709793,-3.8136977217258,0.000136902901565262,0.0259820960586076
"ENST00000680850.1",143.266419321484,-22.2340878486161,5.89686417497957,-3.77049346718133,0.000162925067701948,0.0299591710361718
"ENST00000366704.2",35.7177408942,-7.72016982060135,2.57879233232051,-2.99371520685979,0.00275603066417553,0.156909755527862
"ENST00000366662.8",56.0882468906364,-8.87778237578769,3.39863978400905,-2.61215749240581,0.00899727956193453,0.27846961733536
"ENST00000471257.5",26.1025541398138,-7.21767400520531,2.60581947357821,-2.76982886895625,0.0056085751976285,0.20612708551656
"ENST00000366584.9",386.809123405657,-11.2853135136374,2.76974336424765,-4.07449789728184,4.61137298817964e-05,0.0113365706823917
"ENST00000366544.5",209.74572205363,-10.1252900389626,3.86118908172427,-2.62232432151211,0.00873322796925057,0.273508559377579
"ENST00000696615.1",87.973936578781,-8.92915504472055,2.27044923567779,-3.93277017799297,8.39725141916651e-05,0.0180635014023728
"ENST00000533927.5",104.127340554297,-8.60545094727051,2.76460000670985,-3.11272912044584,0.00185366067362387,0.140048786594636
"ENST00000462576.5",57.5030156986567,-8.29490742519388,3.05502701796765,-2.71516663401296,0.0066242430558988,0.226768008855145
"ENST00000686383.1",19.9793936300004,-6.22421744492189,2.21601582805646,-2.8087423231001,0.00497354368277102,0.199044366382351
"ENST00000443218.2",77.3994439265473,-9.20973656372359,2.65331689468513,-3.47102774725915,0.000518470421888634,0.0637940817054722
"ENST00000676937.1",615.992931570016,-24.1203756879281,4.13934563809352,-5.82709872448279,5.63992514511881e-09,1.02922126292482e-05
"ENST00000532257.1",15.6674037117363,-6.42198818160579,2.22009350849374,-2.89266562738742,0.00381987719928872,0.180229001044284
"ENST00000469867.1",41.7435562831147,-8.04855670156721,2.45104944848346,-3.28371861552899,0.00102447153368801,0.0981981835533231
"ENST00000405141.5",28.1165606944984,-18.1790647978929,5.50303621768802,-3.30346086755911,0.000954992970405796,0.0943990655559246
"ENST00000380834.7",134.948100424829,22.691353483414,6.34352605084528,3.5770884050189,0.000347442693500064,0.0502594923124925
"ENST00000495298.1",42.565205401313,-7.89863550349337,2.29204687215099,-3.44610557465643,0.000568728122743539,0.0674123574032642
"ENST00000493344.6",22.9688668101353,-18.8124822168148,6.31982764832784,-2.9767397567863,0.00291331190484381,0.158634607372354
"ENST00000696011.1",19.9560317064353,-20.8957526573214,6.559624380106,-3.18551054854511,0.0014449883592127,0.122648233773819
"ENST00000495673.1",440.903880758315,-10.9982151398606,3.32188542123032,-3.31083518702075,0.000930179764022402,0.0927189900495188
"ENST00000490459.5",42.0734544727935,-8.55722842354785,3.31536849266284,-2.58107912966104,0.0098492003260029,0.296896447184155
"ENST00000700519.1",54.074590568242,-20.1416042032792,4.26436799633092,-4.72323313105462,2.32124497264586e-06,0.00115932747596977
"ENST00000403687.8",578.906244972386,-11.9427196935144,2.2112242112848,-5.40095374886258,6.62875164542083e-08,6.55238290250588e-05
"ENST00000405912.8",76.1563119432199,-7.79328281848363,2.75970395668922,-2.823956098477,0.00474348817230766,0.195368301485661
"ENST00000474104.5",18.0200796253005,-6.74163372577049,2.54835828741692,-2.64548111584575,0.00815748401154049,0.260277860110188
"ENST00000341681.9",88.4462425497589,-8.9611942346359,3.34271042797105,-2.68081678857093,0.00734427132361249,0.240984537684261
"ENST00000402360.6",15.9190945101794,-6.71184590911898,2.31659601443405,-2.89728803265626,0.00376404000203475,0.178815479325705
"ENST00000409473.2",19.1880504217521,-18.3267233845037,6.56020695264563,-2.79361970084081,0.00521217348825655,0.201058532924641
"ENST00000306503.5",17.5652748520682,-18.5302159455048,6.55949830224032,-2.82494408744278,0.00472888671562115,0.194936132055671
"ENST00000484061.5",31.7855028123819,-18.8624841189547,6.55947205492511,-2.87561010413819,0.00403247478398405,0.185244135096044
"ENST00000683894.1",30.7318649933929,-18.4158122576883,6.55994034323077,-2.80731398368457,0.0049956522674057,0.19949576690895
"ENST00000690836.1",35.2916566240612,-18.7445332644605,6.55981464368268,-2.857479103089,0.00427020750759467,0.189700755794638
"ENST00000688464.1",20.4368698601738,-6.9628803786984,2.21804742658245,-3.13919364178192,0.00169413456184821,0.133082123437106
"ENST00000687723.1",21.9023888296857,-20.6318133911209,6.55918528440873,-3.14548415641848,0.00165812175701062,0.131560038469704
"ENST00000647038.1",27.8256754687341,-7.22420626470514,2.56383474072063,-2.81773475878348,0.00483637445223522,0.197306588878574
"ENST00000295025.12",273.594378583465,-11.2370884201886,3.86940912962893,-2.90408381324779,0.0036832954333198,0.178724389654312
"ENST00000472729.1",19.44320303009,-19.6288167964969,6.55980237142729,-2.99228782897403,0.00276895064059911,0.156909755527862
"ENST00000695960.1",134.145461022794,-3.98448552557868,1.29857385406977,-3.06835495962836,0.00215240784633354,0.145755189702479
"ENST00000488795.1",24.4315734496073,-19.4574160375596,6.55950763523995,-2.96629215476899,0.00301414014520886,0.161595375672005
"ENST00000666167.1",34.29888257799,-7.58367398888006,2.15833499029785,-3.51366864873628,0.000441963753561697,0.0577681934304183
"ENST00000398422.2",424.231975275706,-10.8898728166519,3.58925445975461,-3.03402083601408,0.00241317762630769,0.151806961322287
"ENST00000691308.1",83.5815510178303,-8.37634395975135,3.2381560487465,-2.58676352641926,0.00968820555845539,0.293634137152485
"ENST00000484881.6",30.8048717010197,-19.6541886102144,3.74655292309028,-5.2459391375694,1.55488229390327e-07,0.00013008484291328
"ENST00000409429.5",139.141641739368,-20.8497180319637,4.78281994239649,-4.35929394856473,1.3048274732783e-05,0.004183118184097
"ENST00000447219.6",92.0894514113732,-9.74401856009415,3.69597006427643,-2.63639001145475,0.00837933602883159,0.265554803705411
"ENST00000638956.1",39.636676807863,-8.29768831887291,3.22112606740543,-2.5760209768991,0.0099944582733931,0.300126962265693
"ENST00000409556.5",249.095000527102,-10.8663332160653,2.49864333214302,-4.34889328792097,1.3682626637056e-05,0.00432799724032265
"ENST00000409064.5",68.3052968748195,-19.7063766723452,6.5592740300923,-3.00435331439688,0.00266146060011207,0.154971553930206
"ENST00000682103.1",23.4253860891322,-18.0378891924211,6.56011895630191,-2.74962836993881,0.00596628880723848,0.213637293420439
"ENST00000393515.8",20.3641230930918,-18.6943858633848,5.26934869042805,-3.54776025684992,0.000388521693824568,0.0543781380734345
"ENST00000645145.1",17.326047457085,-20.0583784060696,6.55987112260465,-3.0577397072559,0.00223013196900222,0.147597284589047
"ENST00000448494.1",21.346360764974,-7.30488652292564,2.40248145267313,-3.04055896656261,0.00236139447252496,0.14998806363841
"ENST00000462501.1",32.3903019536524,-7.34459965934494,2.3068594891111,-3.18380885095651,0.00145350960596127,0.123151196917936
"ENST00000467498.5",41.0368532195757,-8.65351602872682,3.17703179350187,-2.72377382134679,0.00645406894425121,0.223686054929063
"ENST00000350878.9",198.868354767395,-21.8564788518533,4.65860469072264,-4.69163629517209,2.71028623853354e-06,0.00131246790758831
"ENST00000309863.11",553.716038066498,-10.7222705125893,2.87357254239638,-3.73133803110731,0.00019046545052619,0.0333469159819784
"ENST00000393310.5",30.9278987356251,-18.9395395751752,6.2974414632697,-3.00749751873701,0.00263408274997027,0.154486185708083
"ENST00000697744.1",96.2889371859654,-4.73955421012293,1.67217557816653,-2.83436396991258,0.0045917001923765,0.191956559229275
"ENST00000697746.1",32.5489278088675,-19.4949544713794,4.27482043877698,-4.56041481755357,5.10526690925924e-06,0.00196934633368799
"ENST00000697751.1",15.3819334718538,-19.1767082445107,5.120892340748,-3.74479816572546,0.000180538854436487,0.0321015592155154
"ENST00000329516.8",45.0346659952721,-18.4862629727705,6.55952433735163,-2.81823224094237,0.00482888681785461,0.197306588878574
"ENST00000358604.7",18.9303856783655,-19.618731498392,6.55988306440661,-2.99071360049719,0.00278326397789024,0.156909755527862
"ENST00000685518.1",15.7218046100056,-19.9614592978417,6.56016481583066,-3.04282893162558,0.00234365523316876,0.149953209300553
"ENST00000466111.5",62.9847805995883,-7.44301818923655,2.73347574213549,-2.72291356916224,0.00647089845584954,0.223798233609564
"ENST00000644317.1",21.0370101330494,-18.5443318737828,6.26262256476943,-2.96111280569653,0.00306529645366459,0.162698017182402
"ENST00000494464.5",18.1329697538582,-18.6734231623834,6.55951829850286,-2.84676744733609,0.00441656129880841,0.191201333764305
"ENST00000680246.1",139.224134690415,-8.62466419176303,3.30304527308981,-2.61112503120345,0.00902448929148559,0.279129689317547
"ENST00000439886.5",38.5037202912317,-19.9544585216606,6.55979160984412,-3.04193482178845,0.00235062787239654,0.149953209300553
"ENST00000696228.1",584.316524057201,-24.4684465007359,4.98670935195599,-4.90673202983815,9.26064193315777e-07,0.000549237097253171
"ENST00000264169.6",25.359062487217,-18.7535527404474,6.55949758564091,-2.85899224683,0.00424989171675045,0.189482236119315
"ENST00000392782.5",221.065489366669,-10.2746422496577,2.28238458203079,-4.50171383497328,6.740770010714e-06,0.00246022549767959
"ENST00000409882.5",40.6532856393252,-7.37380146206676,2.6453266673586,-2.78748237525977,0.00531193436646878,0.201857505791564
"ENST00000681502.1",32.4233636160502,-7.75327092433936,2.9060391723216,-2.6679856893138,0.00763075082656201,0.247983722238279
"ENST00000698701.1",113.037966667435,-20.0491872498376,4.56332984303399,-4.39354329830947,1.11517965955796e-05,0.00370013491657669
"ENST00000272748.9",200.120189028934,-9.7326131616986,2.74881866632209,-3.54065303795423,0.000399138082334054,0.0554234845167929
"ENST00000676874.1",35.6533676488706,-7.5517456813766,2.78996763923547,-2.70675027737813,0.0067945345811098,0.229288963207622
"ENST00000487082.5",44.4650928568454,-19.009058244892,5.22307957567112,-3.63943492904747,0.000273236970323583,0.0422289072669154
"ENST00000696912.1",49.947918952492,-20.6571333684838,6.55916364404024,-3.14935477898211,0.00163631412073399,0.13048436317053
"ENST00000696917.1",16.2361150133077,-7.00023837330894,2.33007556610966,-3.00429671686428,0.00266195579179122,0.154971553930206
"ENST00000433782.6",20.0111502371082,-6.79748255302022,2.3676274355409,-2.87101021511322,0.00409162302573968,0.186310208927323
"ENST00000392318.8",77.8425324472033,-8.11776246351015,2.92256421690592,-2.77761645631325,0.00547592132991825,0.204790051528336
"ENST00000430412.5",34.7623575658667,-19.0107018885959,6.55960490302095,-2.89814739906679,0.00375374127518957,0.178815479325705
"ENST00000233892.8",93.7615261044743,-19.1183824771926,6.5214113007374,-2.9316326781951,0.00337185301209161,0.16965462339842
"ENST00000492793.1",33.5396718620987,-19.605781302562,6.55959423930756,-2.98887104709569,0.00280010282099947,0.156909755527862
"ENST00000481641.1",107.857866827819,-9.48077088543031,2.71335852471996,-3.49410916362731,0.000475646485105449,0.0606666633838662
"ENST00000696087.1",17.2280831713583,-20.3609635279373,6.55943610167033,-3.10407224223932,0.00190876717765481,0.141220450803713
"ENST00000679686.1",45.4823645490712,-18.3975150914053,6.55945963818853,-2.80473028361921,0.00503587000919788,0.200255032429077
