UniqueCount	AmbigCount
0	803
2	206
0	41
0	0
0	689
14	859
5	720
4	470
0	1262
0	837
0	999
0	993
0	480
2	566
0	215
1	245
0	173
0	223
0	309
15	54
0	136
6	28
1	79
0	232
0	229
0	236
0	238
0	222
0	235
0	213
0	216
0	228
0	27
0	219
0	228
0	234
0	109
1	600
0	348
21	515
13	133
3	259
0	154
0	2
20	106
0	20
0	20
0	20
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	3
0	17
2	19
1	1
18	149
0	6
1	7
3	675
0	478
31	596
0	177
36	368
36	321
0	16
0	16
0	9
0	807
4	700
0	782
0	722
1	737
0	40
0	181
1	218
0	0
0	0
1	0
73	962
0	705
1	303
153	194
0	5
3	206
0	0
15	0
1	0
33	0
6	323
0	300
0	316
0	320
0	291
1	315
0	321
10	31
0	28
0	307
0	45
0	266
0	24
0	14
1	45
0	319
0	194
0	31
0	297
0	279
3	15
2	19
0	262
1	42
3	20
0	21
0	43
0	127
0	93
6	121
0	71
0	53
0	0
0	3
0	2
0	3
0	3
0	3
0	3
0	2
1	2
0	2
1	1129
0	1056
0	982
0	910
0	840
0	909
1	909
0	909
0	230
1	1
0	221
0	1898
0	1907
25	781
6	277
1	0
0	1
0	3
4	1018
0	921
0	281
2	805
0	867
0	817
0	883
0	915
0	886
0	848
7	112
0	201
0	107
0	43
0	256
0	95
0	114
0	183
0	171
1	126
0	45
0	15
3	14
61	873
0	1
0	4
0	0
0	1
1	229
4	52
0	244
0	164
0	1329
0	1289
3	1219
2	733
2	81
1	331
0	171
0	137
0	263
2	181
1	118
0	199
14	302
0	261
1	252
4	153
0	5
1	4611
1	5265
0	5440
0	5058
2	5115
0	5235
0	5061
0	4634
0	5223
1	5115
0	2651
0	5225
0	5209
0	5152
1	5183
0	5051
0	4996
0	4507
4	4715
0	4370
1	4603
2	4475
0	3136
0	2842
9	1141
0	2006
1	1336
0	891
0	104
0	345
3	0
0	3
0	3
0	2
0	3
0	1
0	3
0	3
1	3
0	3
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	26
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	17
0	0
0	0
0	0
0	0
0	0
0	0
0	159
0	33
0	12
1	7
0	7
0	12
0	132
0	16
0	117
0	21
0	29
0	21
0	29
0	22
0	29
0	30
0	25
0	18
0	17
0	18
0	3
0	115
0	26
0	90
0	85
0	17
3	15
1	0
0	0
0	120
0	179
1	194
0	230
0	176
36	263
0	210
0	279
1	281
1	285
3	274
0	171
0	198
0	0
0	0
0	0
0	26
384	37
0	0
0	15
1	11
0	5
4	5
0	27
0	23
1	27
0	3
0	11
0	4
14	24
0	25
5	18
0	9
0	7
0	0
9	1
0	1
0	0
1	933
0	327
0	1150
1	603
5	48
1	978
0	501
81	751
5	322
1	224
0	228
0	192
0	190
0	69
0	28
0	13
1	14
0	21
3	2
0	37
1	36
0	36
0	41
0	32
6	24
0	16
1	0
0	0
0	312
0	291
0	221
0	74
0	16
4	28
2	20
0	47
0	87
0	42
0	5
0	16
1	0
0	26
0	26
0	110
0	31
67	117
1	56
47	136
1	25
0	567
0	657
19	656
0	657
0	613
3	1339
0	1053
4	416
0	469
134	574
160	1534
0	1337
0	273
0	511
5	3
1	318
3	29
25	0
0	0
0	73
0	78
0	247
0	247
0	259
0	247
0	93
0	257
0	90
0	43
0	41
0	45
0	243
1	35
0	205
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	1
0	3
0	1
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	1
43	408
0	408
33	291
10	291
62	70
3	172
0	91
0	58
0	33
0	136
0	104
2	42
1	624
0	545
0	331
0	555
0	560
0	220
0	215
0	259
0	296
0	586
4	138
6	29
0	255
0	172
1	0
0	0
0	73
0	9
1	170
0	143
0	176
0	319
0	116
1	9
0	219
0	1
0	225
0	251
1	278
0	269
0	141
0	185
0	181
0	176
0	176
0	235
0	177
0	41
0	75
0	35
0	159
0	148
2	45
0	139
0	28
0	0
1	6
0	0
0	0
1	7
0	2
0	7
0	1
492	143
0	141
0	57
0	0
0	0
0	502
0	585
0	600
0	588
0	552
0	594
3	594
0	574
0	554
0	582
0	561
0	573
0	573
0	485
0	518
0	521
0	40
2	403
0	183
4	381
0	41
0	74
0	252
0	146
0	102
1	82
0	5
2	130
2	132
0	128
1	130
0	130
0	132
0	130
0	130
3	9
0	28
4	296
6	295
0	296
0	295
0	288
0	278
0	278
0	278
0	282
0	166
0	39
0	2
0	3
0	3
3	13
2	9
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	43
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	12
0	12
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	44
0	48
0	126
0	144
0	140
0	120
2	7
1	15
1	10
0	76
1	12
0	357
0	368
0	2642
0	2660
0	2642
0	121
0	148
0	6
4	113
0	1
0	282
0	95
0	257
0	2618
0	448
0	7
0	802
0	2572
1	249
0	1359
0	2710
0	297
0	2672
1	474
0	279
0	880
0	2672
0	299
2	302
5	2599
6	268
0	84
0	2657
0	2637
0	809
0	912
0	224
3	65
1	2485
1	194
0	971
2	1792
0	142
3	57
0	296
2	2116
0	2037
0	2144
3	1
0	0
0	0
0	0
0	1
0	0
0	2399
1767	4920
26	4918
0	4812
0	3957
2	3469
0	2404
0	2397
1	0
6	13
4	82
0	2
3	3
1	77
0	1
0	1
0	5
0	1
237	543
0	8
14	515
0	253
1	7
1	0
0	0
0	0
24	0
0	448
8	448
1	435
0	434
0	434
0	433
0	433
0	257
0	22
0	0
1	18
0	1
0	0
7	30
0	3
0	1
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	9
2	21
0	2
0	2
0	2
0	1
0	2
0	1
0	2
0	1
0	0
0	1
0	1
0	0
0	2
0	0
0	0
0	0
0	0
1	14
0	15
0	15
0	15
0	15
0	11
0	15
0	15
0	15
0	15
0	15
0	15
0	15
0	15
0	15
0	6
0	15
0	9
0	0
0	2
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
200	101
0	30
1	12
0	7
0	17
0	0
0	0
0	2
0	2
0	2
0	1
1	216
0	92
0	83
0	60
19	127
4	84
0	79
0	37
0	314
12	314
0	63
0	55
0	30
231	74
0	74
28	132
1	0
1	124
5	42
0	83
1	82
6	75
0	29
0	297
0	775
0	762
0	540
1	563
0	702
0	695
0	707
2	734
8	369
0	550
1	726
0	756
0	466
1	551
0	226
0	185
21	219
0	114
0	171
0	65
0	147
0	114
0	115
0	91
0	4
0	0
0	0
0	0
0	0
0	0
0	64
1	0
0	136
0	87
1	143
0	87
0	183
1	94
0	103
0	40
0	118
0	133
0	87
0	85
0	145
1	125
0	106
0	60
0	58
0	53
0	50
1	11
0	2
0	2
0	2
0	2
0	2
0	0
0	2
0	2
0	2
1	13
0	2
0	2
0	2
0	2
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
168	40
7	41
0	17
0	0
0	87
0	5
0	87
0	84
0	84
0	0
0	0
0	0
0	9
1	0
0	0
0	0
0	0
37	30
0	5
0	9
0	8
0	0
0	1568
1	501
0	2096
1	1663
0	2095
6	763
1	2073
0	1802
3	831
0	1473
0	0
5	1
3	25
0	0
0	1
5	6
0	5
0	4
0	4
0	0
0	746
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1832
5	1834
0	1739
18	1672
0	87
0	555
4	1229
0	147
1	530
0	91
0	134
0	24
0	22
0	59
2	149
0	62
2	144
0	9
0	20
1	9
0	39
1	12
0	0
3	0
0	0
0	0
0	0
0	643
0	2
0	0
0	0
0	0
0	0
0	26246
23	22378
0	24426
0	25474
2	18746
0	7680
0	8276
0	7384
1	6099
0	4596
1	3324
0	2579
0	2573
11	3197
25	3230
6	8
0	0
4	0
0	0
0	164
0	5
0	0
0	0
0	0
0	0
1	1
0	0
0	0
1	1
0	0
0	0
644	479
8	77
69	381
0	355
0	355
0	356
0	355
0	309
0	270
0	148
0	0
76	95
1	1
1	6
162	26
0	4
0	4
0	2
0	0
0	0
0	0
1	4
3	15
0	15
0	15
2	4
0	11
236	523
0	494
0	238
18	19
0	9
0	19
0	13
0	0
7	18
0	18
0	17
0	9
0	0
0	0
86	121
0	2
0	157
39	58
0	136
0	3
0	17
0	128
0	58
0	2229
11	2261
0	167
0	2184
0	2240
2	298
0	2246
3	3
0	2255
0	2172
0	2235
3	1321
0	1601
2	223
0	123
0	176
6	495
0	114
0	56
0	140
14	1524
23	0
0	0
96	0
1	2023
0	1942
0	849
62	1779
0	2033
0	145
0	0
0	5
0	0
84	119
10	119
0	73
0	33
0	0
0	0
3	51
130	135
0	126
0	102
0	18
1	0
4	49
0	100
64	134
0	15
1	9
1	0
0	0
0	0
0	16
1	1
0	0
4	757
2	866
0	866
5	112
0	27
0	125
2	126
0	62
0	96
0	25
0	0
0	0
0	0
0	160
0	157
0	315
0	21
0	201
0	195
0	200
0	201
0	310
0	125
0	0
0	13
0	266
0	266
0	267
0	0
0	4
0	5
0	12
0	11
0	53
0	11
0	0
0	3
0	1
0	0
0	11
1	13
0	1
0	3
0	3
0	1
0	453
1	5
260	1171
0	198
0	448
0	297
1	526
0	166
0	478
1	168
0	0
0	32
0	20
0	44
0	26
0	11
5	74
0	5
1	41
0	37
0	51
1	8
464	316
1	187
42	263
0	5
0	3
211	76
0	76
0	0
0	0
0	0
20	56
0	2
0	2
3	52
0	1
2	42
0	11
0	7
0	0
0	0
0	0
0	13
1	18
0	3
0	19
0	18
0	0
0	528
0	1837
0	778
0	761
0	1061
0	323
0	577
0	633
0	2284
0	852
0	571
0	1370
0	847
0	638
0	757
0	830
0	521
0	808
1	194
0	465
0	449
0	408
0	286
0	168
0	213
0	150
0	67
0	343
0	590
0	387
0	181
0	71
0	72
0	206
0	71
0	34
4	31
0	28
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	1
0	1
1	478
280	1060
1	294
2	231
0	548
4	209
1	1134
0	1225
12	550
0	91
8	106
0	137
0	114
0	76
6	33
1	81
0	133
1	0
2	4
0	4
6	483
1	491
1	1094
0	1123
1	1102
0	1089
0	1096
2	521
0	96
0	108
1	70
5	70
0	22
1	340
0	181
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	2
202	94
1	66
1	48
6	27
0	9
0	0
0	0
1	1
0	0
0	1
0	0
0	7
1	5
0	35
2	34
0	12
1	12
0	5
0	1
0	288
0	115
0	364
0	360
1	180
0	164
0	291
0	106
3	85
0	163
11	429
0	425
0	425
0	352
0	375
8	366
0	329
0	308
0	234
0	230
3	104
57	330
2	143
0	245
5	33
0	63
0	49
0	47
8	5
0	73
0	58
0	69
0	65
0	46
0	50
0	45
0	55
0	31
0	21
0	0
0	0
1	5
0	0
0	0
0	0
0	0
0	0
0	1
0	593
0	577
0	576
0	589
0	217
0	199
0	215
0	212
0	177
0	182
0	117
0	68
0	51
0	52
0	48
4	36
0	32
0	21
4	2
1	430
0	436
6	37
6	211
0	177
0	50
1	49
2	59
3	20
3	19
0	1
0	0
0	0
0	0
0	0
0	0
0	7
0	3
0	2
0	2
1	1
0	2
0	3
0	0
0	0
165	963
0	955
9	864
0	269
0	126
265	726
0	152
0	182
3	102
0	165
0	67
3	371
0	0
1	1101
0	1099
0	1116
3	339
1	1122
0	631
0	94
0	91
0	124
0	1097
0	1138
0	1080
7	227
0	1078
0	1038
0	1097
0	57
0	1124
0	35
0	99
0	1127
0	1120
0	1157
0	1122
0	1123
0	1142
0	111
0	1037
0	86
1	931
10	907
2	580
0	539
0	0
0	149
63	307
6	261
0	247
0	64
2	154
0	87
0	0
0	0
0	0
38	867
0	856
0	551
0	589
0	505
0	0
0	0
0	0
0	0
0	1940
0	197
5	1835
0	127
0	0
0	0
0	0
0	608
0	612
0	2
0	8
0	464
0	211
2	205
0	86
0	16
1	14
0	228
0	227
0	124
0	4
0	15
0	15
0	115
0	8
0	14
0	7
0	0
0	0
0	0
0	0
73	45
1	11
0	39
2	5
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	6
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	78
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	26
0	0
0	0
0	0
0	0
0	1
0	0
0	3
0	0
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1243
0	31
2	119
0	1241
0	143
0	30
0	22
19	1341
0	1337
2	9
0	26
1	75
0	22
1	15
2	2
0	1
0	7
0	6
0	8
0	4
0	17
0	0
0	17
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	8
0	10
0	9
0	1
0	10
0	10
0	10
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
0	0
0	0
0	3
0	0
3	24
0	10
901	473
0	473
0	41
0	41
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
2	162
0	167
1	119
0	149
0	56
1	97
0	70
0	70
0	56
0	37
0	17
0	101
0	292
0	295
1	108
0	296
0	68
0	15
0	9
0	22
0	27
0	0
0	0
53	12
0	7
1	1009
0	0
0	0
657	483
2	78
0	19
0	268
0	40
0	0
0	329
1	0
2	1166
12	1159
0	134
0	1104
0	293
0	0
0	0
0	0
4	8
0	1
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	99
0	0
0	0
0	0
0	0
0	99
0	0
0	58
0	80
0	0
0	0
0	1038
1	881
0	700
0	723
23	4
2	345
0	2159
12	2189
0	85
0	114
6	1443
1	59
0	0
0	94
0	104
0	430
0	399
0	412
0	119
3	15
0	53
0	43
7	47
0	31
2	109
0	85
1	39
0	77
0	56
0	0
0	0
0	0
0	0
3	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	5
0	1
0	5
0	5
0	3
0	0
0	1
0	1
0	1
0	1
0	8
0	6
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
1	1
0	1
14	4
0	0
0	2
0	2
0	0
0	0
0	0
0	56
7	56
0	26
0	15
0	10
0	10
11	10
0	6
0	10
63	21
31	8
0	8
0	11
356	210
0	147
0	147
1	85
1	95
1	937
10	2680
0	508
2	2714
0	211
0	567
0	947
17	2676
0	670
1	607
0	0
0	0
0	0
0	0
0	2
0	0
0	273
0	461
0	947
7	3
1	868
0	170
0	84
0	787
0	395
6	889
0	312
2	85
2	1
12	64
0	28
2	12
1	4
0	4
0	33
0	0
3	11
0	24
0	14
0	0
0	0
0	2
22	1063
0	658
1	6
0	32
11	18
20	15
0	0
0	168
1	228
14	263
13	292
14	155
4	72
0	43
21	182
0	13
11	82
0	4
0	1
0	429
0	1
0	0
0	0
0	0
0	4
3	25
30	141
0	105
0	81
0	36
0	8
38	51
0	36
0	16
4	11
0	20
0	26
0	19
0	0
0	0
0	41
0	69
0	50
0	10
0	6
0	75
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	0
1	20
0	15
0	14
0	14
0	20
0	14
0	14
0	14
0	15
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	407
0	454
0	454
3	181
0	122
0	80
2	101
0	55
0	27
0	52
2	92
0	48
0	55
0	43
0	29
9	915
2	246
0	246
0	584
0	597
1	465
0	472
0	192
16	94
0	52
0	64
2	38
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	10
1	1
0	1
0	0
0	0
1	0
0	0
777	1405
0	372
0	1033
0	0
0	5
0	5
0	1
0	4
0	4
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	75
0	0
0	0
0	0
0	0
0	0
0	0
0	86
0	140
0	131
0	82
0	14
0	26
0	0
0	0
379	126
0	53
0	121
0	74
7	195
432	2187
18	775
18	144
0	119
0	54
0	168
0	36
0	69
7	35
2	214
1	483
0	904
1	74
0	18
1	614
0	6
4	3
0	3
0	693
0	670
0	643
1	315
0	382
5	372
0	630
0	632
0	657
0	653
0	652
0	625
0	637
4	248
0	662
0	575
2	119
0	482
0	33
0	123
0	39
4	81
0	59
0	49
1	25
0	65
0	36
485	168
2	57
1	90
0	0
1	15
1	51
0	0
1	22
0	0
30	422
0	390
0	223
0	129
0	149
0	0
1	119
0	119
0	93
0	98
0	84
6	23
0	3900
0	3724
0	3484
2	1723
2	3422
0	3515
1	3008
0	3251
0	2927
0	2913
0	2094
0	1149
0	819
0	974
14	325
0	0
0	434
2	349
0	492
3	170
1	2
0	174
0	435
0	435
2	377
0	2
0	418
0	0
0	0
0	14
0	3
0	6
0	3
0	13
0	2
0	13
0	13
0	3
0	13
0	2
0	13
0	6
0	13
0	352
0	318
0	4
0	1079
0	0
0	149
1	195
1	117
0	4
1	57
0	34
0	9
0	18
0	0
0	0
142	32
0	5
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
1	0
0	6
0	6
0	6
1	6
0	6
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	1
0	1
0	0
0	0
323	0
0	0
0	0
0	0
0	0
28	58
1	51
0	48
0	0
119	364
2	3823
0	3817
3	269
0	844
3	512
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	6
0	6
0	5
0	1
0	1
0	1
0	0
0	0
6	2455
0	2439
119	2076
0	447
2	210
0	528
4	640
0	351
52	371
8	376
3	177
0	67
0	223
2	8
1	1134
0	1314
0	1349
0	1351
0	1342
1	1290
1	1291
1	1304
0	1311
0	1285
2	336
0	1224
0	1220
0	1205
0	133
0	1
0	372
0	372
0	218
3	146
0	67
0	2
18	33
0	0
0	0
0	0
0	0
0	0
2	5
0	624
0	622
0	403
0	485
1	50
0	342
2	351
1	256
0	52
0	75
0	58
1	43
1	32
0	30
0	0
2	10
0	10
0	12
0	0
0	3
0	3
0	4
0	44
0	2
0	38
0	1
0	128
3	134
12	5
1	6
0	128
0	11
0	33
0	2
0	30
0	14
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	9
0	9
0	9
0	9
0	6
0	3
0	0
0	0
0	0
0	0
0	1652
0	1541
47	827
1	119
1	1425
6	210
0	60
3	214
0	204
0	173
83	665
2	193
1	140
0	150
0	65
0	0
17	7
0	6
1	4
53	45
0	31
0	3
0	11
0	9
0	0
0	2
0	0
0	1
0	4
0	0
0	0
0	1
0	1
0	0
1	3221
0	0
0	0
0	0
0	0
0	0
0	0
0	44
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	4
0	3
0	3
0	3
1	111
0	102
0	116
0	113
0	46
0	50
0	78
7	109
0	11
0	109
14	50
12	53
0	1723
0	4168
0	0
0	29
0	4119
0	4184
0	2883
0	4168
0	1737
0	3896
0	2892
0	1192
0	1487
1	4510
0	978
0	679
0	1722
0	4169
0	4169
0	4117
1	4181
0	4168
0	4176
1	3927
1	4168
0	1444
0	3545
0	1154
1	2
0	0
2	0
0	0
0	0
0	0
0	0
0	185
0	1
0	153
0	715
0	712
0	675
0	121
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	43
0	42
0	37
0	31
0	5
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	802
0	794
1	1140
0	1333
0	1336
0	1334
0	1353
0	1053
0	1025
0	1114
0	1347
0	1358
0	1352
0	1152
0	1234
0	1387
0	1190
0	1367
0	1222
0	1202
0	1105
0	1336
0	1308
0	1328
0	1375
0	1342
0	84
3	819
0	872
0	694
1	593
0	530
0	418
0	464
0	334
0	300
0	10
0	0
0	0
296	240
0	226
0	65
0	63
0	19
0	0
0	0
0	0
1	0
0	2
0	7
0	32
0	28
0	24
5	28
0	32
0	3
2	52
2	3
0	481
0	2734
0	2616
0	2639
0	1394
7	2695
0	1896
0	1910
0	1821
0	872
0	495
1	842
0	109
26	98
7	98
0	5
0	7
0	7
0	6
0	4
0	6
0	3
0	5
0	4
13	6
0	0
0	0
0	2
2	3
0	3
0	1
0	1
0	1
0	0
0	0
0	2
0	2
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	2
311	35
0	21
0	0
11	680
1	340
16	371
1	0
0	4
0	2
0	1
0	0
0	0
0	14265
42	10790
2	14317
2	14314
6	14267
0	12614
0	26
2	37
0	26
0	38
0	37
1	22
0	12
0	7
0	12
0	0
0	949
0	935
0	968
0	58
75	481
3	56
0	451
0	0
113	709
0	251
0	331
0	451
0	451
0	491
0	306
5	196
0	508
0	318
0	237
0	221
0	237
0	84
0	229
3	24
0	127
0	134
0	72
0	92
0	87
0	71
0	22
1	18
0	17
0	7
1	444
2	375
3	437
0	270
2	165
1	86
6	175
0	53
0	60
318	0
359	35
12	3
0	0
0	0
0	43
0	2510
0	252
4	801
39	2568
0	156
37	1716
0	884
0	775
1	816
2	513
0	291
0	538
0	396
0	1155
284	706
0	481
6	395
0	249
1	48
11	140
1	65
0	0
0	0
0	5
0	5
0	0
1	0
0	0
0	0
126	176
2	48
0	55
0	31
1	15
0	8
0	8
0	8
0	5
0	8
0	6
0	2
0	8
0	8
0	6
0	6
0	0
0	0
0	0
0	19
0	19
0	15
8	48
0	13
0	4
0	9
0	1
0	1
0	1
0	0
0	0
0	330
0	324
0	27
1	70
0	109
0	27
2	27
2	0
0	1
0	1
0	0
0	1
0	1
0	9
0	7
4	72
0	9
0	7
0	3
0	3
0	3
0	3
0	1
0	0
0	14
0	14
0	0
0	0
0	0
0	154
0	136
0	1292
0	1278
0	68
0	1262
0	1247
0	232
0	66
9	175
0	1063
1	1298
1	169
0	953
2	758
0	161
0	106
0	147
0	222
0	299
0	122
1	131
0	30
0	66
0	73
0	0
0	263
0	1250
0	100
670	1239
0	0
167	3349
1	3397
53	3397
0	457
2	62
0	0
7	0
0	0
0	0
1	6
14	6
0	0
0	0
0	0
0	13
103	548
0	457
0	114
4	39
12	54
