"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lcl|NC_007605.1_cds_YP_401631.1_1",107.530852816329,-0.0341477648259885,0.720740132398188,-0.0473787476109667,0.962211366945065,1
"lcl|NC_007605.1_cds_YP_401632.1_2",8.79425405819132,0.245838492165918,5.28640184861174,0.046503935797177,0.962908597169608,1
"lcl|NC_007605.1_cds_YP_401633.1_3",226.825392804783,1.43746700231358,1.39492552258035,1.03049731261246,0.302776613136744,1
"lcl|NC_007605.1_cds_YP_401634.1_4",2.39735736490483,1.21353644988902,2.94842234074346,0.41158840547349,0.680641131366403,1
"lcl|NC_007605.1_cds_YP_401635.1_5",1437.90105213904,1.14089233624334,1.28921025294051,0.884954439077038,0.376181204814092,1
"lcl|NC_007605.1_cds_YP_401636.1_6",3914.78842810058,0.549815453230042,1.29453304895652,0.424721063454679,0.671040026996817,1
"lcl|NC_007605.1_cds_YP_401644.1_14",1434.73511411735,0.832854782969964,1.29127387146247,0.644986939932959,0.518935649182617,1
"lcl|NC_007605.1_cds_YP_401645.1_15",11921.1434478356,1.52483026958852,1.92661379433722,0.791456115424047,NA,NA
"lcl|NC_007605.1_cds_YP_401646.1_16",1625.01942510866,0.746917122835376,0.863942724505461,0.864544722293862,0.387288723716666,1
"lcl|NC_007605.1_cds_YP_401647.1_17",199.934447151091,1.32557698039279,2.38725966140394,0.555271385775112,NA,NA
"lcl|NC_007605.1_cds_YP_401648.1_18",77.9978376830018,1.03655855740742,2.09444622170624,0.494908175089351,NA,NA
"lcl|NC_007605.1_cds_YP_401728.1_19",33.9720933938011,1.68361340264585,2.613337544332,0.644238784345865,NA,NA
"lcl|NC_007605.1_cds_YP_401649.1_20",168.390431749797,1.54528192982013,2.53201166398126,0.610298108733976,NA,NA
"lcl|NC_007605.1_cds_YP_401650.1_21",281.877498129963,1.58131134742809,2.23284770408632,0.708203853103883,NA,NA
"lcl|NC_007605.1_cds_YP_401651.1_22",153.393563844273,1.57058614883122,2.29388879126987,0.684682777477525,NA,NA
"lcl|NC_007605.1_cds_YP_401652.1_23",325.875182383888,0.560859545496741,0.956129897113124,0.586593460982826,0.557476775398496,1
"lcl|NC_007605.1_cds_YP_401653.1_24",130.650980536417,0.240048881799048,1.08727314646398,0.220780659008947,0.825263223866449,1
"lcl|NC_007605.1_cds_YP_401654.1_25",153.778892266869,1.26449528548004,1.56036177182458,0.810385968377978,0.417718379806927,1
"lcl|NC_007605.1_cds_YP_401655.1_26",729.610162118266,1.21340070687798,1.80880455368918,0.670830192462293,0.502328711069977,1
"lcl|NC_007605.1_cds_YP_401656.1_27",54.7951403869236,1.28481312720066,1.46825568231583,0.875060892101688,0.38154077458642,1
"lcl|NC_007605.1_cds_YP_401657.1_28",460.75670462566,1.21078319158664,1.94302699793257,0.62314275245529,0.533190717443614,1
"lcl|NC_007605.1_cds_YP_401658.1_29",526.306684449298,1.09505818420851,1.86009904186006,0.588709611458899,NA,NA
"lcl|NC_007605.1_cds_YP_401659.1_30",442.094980428116,0.898271907425756,2.00862578998859,0.447207196035684,NA,NA
"lcl|NC_007605.1_cds_YP_401662.1_31",85.2201353899794,0.917747410193192,1.16415175632792,0.788340012549603,0.430497849038965,1
"lcl|NC_007605.1_cds_YP_401663.1_32",28.2813454359565,0.7499586631157,1.4486920062289,0.517679851818828,0.604681658075639,1
