"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lcl|NC_007605.1_cds_YP_401671.1_40",910.28660880615,0.0278605055734224,1.34709117955109,0.0206819746104394,0.983499348122475,1
"lcl|NC_007605.1_cds_YP_401672.1_41",137.161617796559,0.727754940941138,1.05937492554819,0.686966364211943,0.4921039247184,1
"lcl|NC_007605.1_cds_YP_401673.1_42",121.281897467449,1.30938801877847,1.63004589338115,0.803282916202104,0.421811229936686,1
"lcl|NC_007605.1_cds_YP_401674.1_43",102.15346262721,0.870314403070544,1.24197489824869,0.700750397047297,0.48345879868955,1
"lcl|NC_007605.1_cds_YP_401675.1_44",45.2225150765128,1.00102232136437,1.12957201603524,0.886196105386824,0.37551186196633,1
"lcl|NC_007605.1_cds_YP_401676.1_45",104.238929503437,1.32399505874909,1.31550819169145,1.00645139810701,0.314198479796539,1
"lcl|NC_007605.1_cds_YP_401677.1_46",399.173072754945,0.0285868787191178,1.19121446827141,0.0239980956247121,0.980854127742069,1
"lcl|NC_007605.1_cds_YP_401678.1_47",42.6805555772102,2.0134369786881,1.69468117545801,1.18809190061602,0.234797204966202,1
"lcl|NC_007605.1_cds_YP_401679.1_48",264.635442394079,1.89465026895659,2.0263454664909,0.935008516705508,0.349783910337155,1
"lcl|NC_007605.1_cds_YP_401680.1_49",358.534460343924,1.95081564987036,2.15085077297993,0.906997209837844,NA,NA
"lcl|NC_007605.1_cds_YP_401681.1_50",49.4725928523652,1.28645129144046,1.67185795740844,0.769474036798313,0.44161195171118,1
"lcl|NC_007605.1_cds_YP_401682.1_51",36.9292158004222,1.34619050688197,1.36517550496566,0.986093364542041,0.324087299474823,1
"lcl|NC_007605.1_cds_YP_401683.1_52",26.4317219793145,0.901037452395391,1.60895732067365,0.560013271214762,0.575470385547882,1
"lcl|NC_007605.1_cds_YP_401684.3_53",322.454775651486,1.65001936680384,2.17795232796842,0.757601231953027,NA,NA
"lcl|NC_007605.1_cds_YP_401685.1_54",143.771785779108,1.94672516658308,2.09734680655385,0.928184676229939,NA,NA
"lcl|NC_007605.1_cds_YP_401686.1_55",25.49149767393,1.52004606708413,2.2276852348831,0.682343287679014,0.495021907235264,1
"lcl|NC_007605.1_cds_YP_401687.1_56",197.86214155198,1.56738774069037,2.18111602622082,0.718617314185783,NA,NA
"lcl|NC_007605.1_cds_YP_401688.1_57",119.818181074252,1.78215454056244,2.1654706943435,0.822987143265281,NA,NA
"lcl|NC_007605.1_cds_YP_401724.1_58",35.8687046973411,1.80404280338594,2.32829799367395,0.774833293799838,0.438438173099566,1
"lcl|NC_007605.1_cds_YP_401689.1_59",18.5896184740484,1.14401609008386,2.03285598109174,0.562762980124872,0.573596291865831,1
"lcl|NC_007605.1_cds_YP_401690.1_60",57.4863687118748,0.833331137113572,1.63353514821633,0.510139704078907,0.609953590873511,1
"lcl|NC_007605.1_cds_YP_401691.1_61",96.498580754858,2.39702497707748,2.39082804063963,1.0025919624216,NA,NA
"lcl|NC_007605.1_cds_YP_401692.1_62",45.0321691997279,1.96554585417504,2.15511582480942,0.912037223961663,NA,NA
"lcl|NC_007605.1_cds_YP_401693.1_63",15.119388864151,1.57601489971896,2.99601895332076,0.526036358338826,0.598862945393859,1
"lcl|NC_007605.1_cds_YP_401725.1_64",6.08977726563546,0.897889507900389,3.66992696753107,0.244661410388894,0.806718610074879,1
"lcl|NC_007605.1_cds_YP_401694.1_65",176.204883330781,2.64168690188803,2.49342581440791,1.05946079751939,NA,NA
"lcl|NC_007605.1_cds_YP_401695.1_66",254.713980674166,2.83384835972936,2.80532795290226,1.01016651432771,NA,NA
"lcl|NC_007605.1_cds_YP_401696.1_67",126.010521277935,3.09964549384438,2.83176913043078,1.09459682307253,NA,NA
"lcl|NC_007605.1_cds_YP_401697.1_68",296.536280124713,2.74316153329368,2.22051639518852,1.23537098813485,NA,NA
"lcl|NC_007605.1_cds_YP_401698.1_69",57.9017933804128,0.686598331971521,0.801664259891967,0.856466187059465,0.391739968110191,1
"lcl|NC_007605.1_cds_YP_401699.3_70",44.7051117244558,0.823033092869647,0.972653316706842,0.846173121227026,0.397456174140167,1
"lcl|NC_007605.1_cds_YP_401700.1_71",184.896837123396,1.18828131302582,1.15430261085095,1.02943656356267,0.303274574899129,1
"lcl|NC_007605.1_cds_YP_401701.1_72",67.8037017451296,1.12730797949565,1.44546875346685,0.779890936273709,0.435455073908414,1
"lcl|NC_007605.1_cds_YP_401702.1_73",11.2565456046207,1.71610941628326,1.91162450924231,0.897723066421377,0.369333208923437,1
"lcl|NC_007605.1_cds_YP_401703.1_74",31.6175415240222,1.41823707998192,1.78697853969633,0.793650874074248,0.427398706789265,1
"lcl|NC_007605.1_cds_YP_401726.1_75",10.1600410075805,1.15517155064677,2.22376547463124,0.519466447260285,0.603435504939295,1
"lcl|NC_007605.1_cds_YP_401704.1_76",150.255460525317,2.21447479531665,2.39800072497009,0.923467108353054,NA,NA
"lcl|NC_007605.1_cds_YP_401705.1_77",162.87088764734,2.35305628720585,2.4382443877758,0.965061705464373,NA,NA
"lcl|NC_007605.1_cds_YP_401706.1_78",73.9274919986682,3.28706080585117,2.39106536452683,1.37472645232417,NA,NA
"lcl|NC_007605.1_cds_YP_401707.1_79",57.1515762694244,2.17678691790068,2.3381964430798,0.93096836424637,NA,NA
"lcl|NC_007605.1_cds_YP_401709.1_81",0.499856190407245,-0.636742577009821,5.1083366713146,-0.124647731341865,0.90080243889583,1
"lcl|NC_007605.1_cds_YP_401710.1_82",32.4464649614928,1.59010013759502,1.83888915783545,0.864706896997925,0.387199682984839,1
"lcl|NC_007605.1_cds_YP_401711.1_83",7.18058961286675,0.22185124641454,1.56838503023374,0.141452030042315,0.887512853400755,1
"lcl|NC_007605.1_cds_YP_401712.1_84",214.422772715467,-0.375901672308831,0.957710786250322,-0.392500197038169,0.694688665791659,1
"lcl|NC_007605.1_cds_YP_401713.1_85",326.129923833333,0.619010418917485,1.00044706295334,0.618733805954863,0.536091735555748,1
"lcl|NC_007605.1_cds_YP_401714.1_86",105.573597053971,1.22200037805185,1.04972442289744,1.1641154110513,0.244377244034811,1
"lcl|NC_007605.1_cds_YP_401715.3_87",307.550392543064,-0.327304259648048,0.740940656106088,-0.441741530783518,0.658676253008987,1
"lcl|NC_007605.1_cds_YP_401716.1_88",323.812988579049,3.66684005244879,1.75058798656544,2.09463339208841,0.0362035944624473,1
"lcl|NC_007605.1_cds_YP_401717.1_89",776.410277347497,2.11546655106012,2.19435294851616,0.964050269347333,0.335020723656541,1
"lcl|NC_007605.1_cds_YP_401718.3_90",23.4476515446409,1.16020302414187,2.17701611160299,0.532932676960111,0.594080184224877,1
"lcl|NC_007605.1_cds_YP_401719.1_91",19.8227008818126,1.10750312621881,1.76344795898888,0.628032781219032,0.52998246557509,1
"lcl|NC_007605.1_cds_YP_401720.3_92",179.558876112333,0.520003375062233,1.3930850797322,0.373274671179593,0.708944025824314,1
"lcl|NC_007605.1_cds_YP_401721.1_93",98.8519243084796,-0.207493563576376,1.22938586597019,-0.168778224412585,0.865971086988154,1
"lcl|NC_007605.1_cds_YP_401722.1_94",540.032786331039,-0.522997994225207,0.939812327415963,-0.556491949475916,0.577874596387165,1
