"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lcl|NC_007605.1_cds_YP_401631.1_1",107.530852816329,6.93100448109178,0.557757926355166,12.426545914613,1.87565135566521e-35,1.06912127272917e-33
"lcl|NC_007605.1_cds_YP_401632.1_2",8.79425405819132,3.19915498893019,4.0949665407322,0.781240812863434,0.434660873742459,1
"lcl|NC_007605.1_cds_YP_401633.1_3",226.825392804783,6.66420689221063,1.08168618717736,6.16094295296567,7.23130405487269e-10,4.12184331127743e-08
"lcl|NC_007605.1_cds_YP_401634.1_4",2.39735736490483,0.0523620709815944,2.32919309297168,0.0224807772011674,0.982064445696775,NA
"lcl|NC_007605.1_cds_YP_401635.1_5",1437.90105213904,10.5441143594953,0.998689121353184,10.5579545566777,4.66720841106564e-26,2.66030879430742e-24
"lcl|NC_007605.1_cds_YP_401636.1_6",3914.78842810058,12.2455793803975,1.00274958035973,12.2120015009176,2.68208831680416e-34,1.52879034057837e-32
"lcl|NC_007605.1_cds_YP_401644.1_14",1434.73511411735,10.6442597592674,1.00026546291763,10.6414348529235,1.91162571670893e-26,1.08962665852409e-24
"lcl|NC_007605.1_cds_YP_401645.1_15",11921.1434478356,12.1623944563218,1.49236268985699,8.14975778943341,NA,NA
"lcl|NC_007605.1_cds_YP_401646.1_16",1625.01942510866,10.6589528522114,0.669273625128606,15.9261510569211,4.17263733082723e-57,2.37840327857152e-55
"lcl|NC_007605.1_cds_YP_401647.1_17",199.934447151091,6.36678066414909,1.84995436942437,3.44158794907475,NA,NA
"lcl|NC_007605.1_cds_YP_401648.1_18",77.9978376830018,5.23756806013867,1.6239723943845,3.22515830826284,NA,NA
"lcl|NC_007605.1_cds_YP_401728.1_19",33.9720933938011,3.40384012485501,2.03097353753415,1.67596478336576,NA,NA
"lcl|NC_007605.1_cds_YP_401649.1_20",168.390431749797,5.92562808646383,1.9624209503787,3.01954995197148,NA,NA
"lcl|NC_007605.1_cds_YP_401650.1_21",281.877498129963,6.64902104494727,1.7303473028943,3.84259335326824,NA,NA
"lcl|NC_007605.1_cds_YP_401651.1_22",153.393563844273,5.83146857280937,1.77819377623239,3.27943368757312,NA,NA
