"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lcl|NC_007605.1_cds_YP_401631.1_1",107.530852816329,-0.0368638252139523,0.787887000164617,-0.0467882135461686,0.962682022974047,1
"lcl|NC_007605.1_cds_YP_401632.1_2",8.79425405819132,-6.12946972506883,5.95811325232305,-1.02876019059875,0.303592377856332,1
"lcl|NC_007605.1_cds_YP_401633.1_3",226.825392804783,0.956162962795562,1.5276690709687,0.625896655870147,0.531382728127013,1
"lcl|NC_007605.1_cds_YP_401634.1_4",2.39735736490483,0.178705791985985,3.24882709704388,0.0550062489162904,0.956133485416873,1
"lcl|NC_007605.1_cds_YP_401635.1_5",1437.90105213904,-0.410629670936737,1.4123883806479,-0.290734246021176,0.771254577849218,1
"lcl|NC_007605.1_cds_YP_401636.1_6",3914.78842810058,-0.702929563912626,1.41813287250422,-0.495672568869624,0.620125443718945,1
"lcl|NC_007605.1_cds_YP_401644.1_14",1434.73511411735,-0.671616962315693,1.41466968961665,-0.474751786403009,0.634963901613711,1
"lcl|NC_007605.1_cds_YP_401645.1_15",11921.1434478356,1.12898297798107,2.1104929441082,0.534938049014955,NA,NA
"lcl|NC_007605.1_cds_YP_401646.1_16",1625.01942510866,-0.162353368656525,0.94646884964065,-0.171535881733632,0.863802418995337,1
"lcl|NC_007605.1_cds_YP_401647.1_17",199.934447151091,0.948117899933524,2.61476627368259,0.362601395572619,NA,NA
"lcl|NC_007605.1_cds_YP_401648.1_18",77.9978376830018,0.927378927998873,2.29300612696337,0.404438050598234,NA,NA
"lcl|NC_007605.1_cds_YP_401728.1_19",33.9720933938011,1.54110094452643,2.85910825648299,0.539014547991319,NA,NA
"lcl|NC_007605.1_cds_YP_401649.1_20",168.390431749797,1.20020991782787,2.77317935195398,0.432792028752922,NA,NA
"lcl|NC_007605.1_cds_YP_401650.1_21",281.877498129963,1.23137232763989,2.44561833966133,0.50350142852233,NA,NA
"lcl|NC_007605.1_cds_YP_401651.1_22",153.393563844273,1.10261389178719,2.51235781630971,0.43887613644412,NA,NA
"lcl|NC_007605.1_cds_YP_401652.1_23",325.875182383888,-0.249439281062841,1.04767120658566,-0.238089277909773,0.811811850644885,1
"lcl|NC_007605.1_cds_YP_401653.1_24",130.650980536417,-0.241213986965828,1.19106682497472,-0.202519272561342,0.839510793232116,1
"lcl|NC_007605.1_cds_YP_401654.1_25",153.778892266869,1.07080951816285,1.7082469175574,0.626847036664925,0.530759507544919,1
"lcl|NC_007605.1_cds_YP_401655.1_26",729.610162118266,1.15430307821524,1.98124566614174,0.582614815487834,0.560152629574374,1
"lcl|NC_007605.1_cds_YP_401656.1_27",54.7951403869236,0.631273209868586,1.60787868887566,0.392612461522215,0.694605734208947,1
"lcl|NC_007605.1_cds_YP_401657.1_28",460.75670462566,0.854411645980491,2.12830787519116,0.401451150907267,0.688087996204909,1
"lcl|NC_007605.1_cds_YP_401658.1_29",526.306684449298,0.749701105747243,2.03749008555334,0.367953253398846,NA,NA
"lcl|NC_007605.1_cds_YP_401659.1_30",442.094980428116,0.662253789956737,2.2001605784077,0.301002479753557,NA,NA
"lcl|NC_007605.1_cds_YP_401662.1_31",85.2201353899794,0.282510702518994,1.27523914367703,0.221535469578201,0.824675521878505,1
"lcl|NC_007605.1_cds_YP_401663.1_32",28.2813454359565,0.293888491861517,1.5858300145093,0.185321559796845,0.852976828642161,1
"lcl|NC_007605.1_cds_YP_401664.1_33",76.1356091345648,0.68811579282764,1.96494993247907,0.350195076960299,0.726192301154983,1
"lcl|NC_007605.1_cds_YP_401665.1_34",42.269190635012,0.608165102957945,2.05699455019249,0.295657128941365,0.767491940300957,1
"lcl|NC_007605.1_cds_YP_401666.1_35",153.50539977126,1.10121669958969,2.21703087559319,0.496707877058793,0.619395066839818,1
"lcl|NC_007605.1_cds_YP_401667.1_36",395.154379785884,1.11034948878495,1.92859141827077,0.575730804495914,0.56479715054183,1
"lcl|NC_007605.1_cds_YP_401668.1_37",8.41225186524087,0.098405081199534,3.156181184553,0.0311785272915093,0.975127164327072,1
"lcl|NC_007605.1_cds_YP_401669.1_38",412.661610987909,-1.00963625205601,1.30523439319197,-0.77352869133867,0.439209555445841,1
"lcl|NC_007605.1_cds_YP_401670.1_39",340.405011674113,-0.823280428968873,1.25426804064145,-0.656383167148097,0.511577618238212,1
"lcl|NC_007605.1_cds_YP_401671.1_40",910.28660880615,-0.901683946846917,1.3473670766538,-0.669219222044715,0.503355646210721,1
"lcl|NC_007605.1_cds_YP_401672.1_41",137.161617796559,-0.675052787467764,1.06272756901408,-0.635207749521381,0.525292929676121,1
"lcl|NC_007605.1_cds_YP_401673.1_42",121.281897467449,0.273180248818821,1.63168782349726,0.167421883576543,0.867038107579767,1
"lcl|NC_007605.1_cds_YP_401674.1_43",102.15346262721,0.0654685995308834,1.24380984042244,0.0526355375260964,0.958022301353763,1
"lcl|NC_007605.1_cds_YP_401675.1_44",45.2225150765128,0.088548910007046,1.13532129825613,0.0779945819241288,0.937832362863367,1
"lcl|NC_007605.1_cds_YP_401676.1_45",104.238929503437,0.433621671611139,1.3172523154819,0.329186494124708,0.742014730706738,1
"lcl|NC_007605.1_cds_YP_401677.1_46",399.173072754945,-0.714498354483544,1.19170160365244,-0.599561460934247,0.548798537956982,1
"lcl|NC_007605.1_cds_YP_401678.1_47",42.6805555772102,0.941110858190808,1.69889950263682,0.553953224855345,0.579610857886212,1
"lcl|NC_007605.1_cds_YP_401679.1_48",264.635442394079,0.934799454356583,2.02682818858635,0.461212972870965,0.644645815192339,1
"lcl|NC_007605.1_cds_YP_401680.1_49",358.534460343924,1.07515373097772,2.15115400465864,0.499803235216686,NA,NA
"lcl|NC_007605.1_cds_YP_401681.1_50",49.4725928523652,0.816220722529942,1.673274834269,0.487798361520522,0.625692672087984,1
"lcl|NC_007605.1_cds_YP_401682.1_51",36.9292158004222,0.173209721753125,1.37171919516664,0.126271996749366,0.899516622161882,1
"lcl|NC_007605.1_cds_YP_401683.1_52",26.4317219793145,0.121002270913614,1.61484452465618,0.0749312203534741,0.94026943612523,1
"lcl|NC_007605.1_cds_YP_401684.3_53",322.454775651486,0.692342995837457,2.17832756979128,0.317832361596468,NA,NA
"lcl|NC_007605.1_cds_YP_401685.1_54",143.771785779108,0.815500731777148,2.09839034788629,0.388631568286903,NA,NA
"lcl|NC_007605.1_cds_YP_401686.1_55",25.49149767393,0.834544659885275,2.23090777211149,0.374082994518148,0.70834257015118,1
"lcl|NC_007605.1_cds_YP_401687.1_56",197.86214155198,0.972393053761514,2.18147678375764,0.445749897959742,NA,NA
"lcl|NC_007605.1_cds_YP_401688.1_57",119.818181074252,1.07608135525424,2.16617685836502,0.496765234610828,NA,NA
"lcl|NC_007605.1_cds_YP_401724.1_58",35.8687046973411,0.87074485757633,2.33139409911082,0.373486772531691,0.708786188280497,1
"lcl|NC_007605.1_cds_YP_401689.1_59",18.5896184740484,0.571559695274127,2.03638830285487,0.280673236274654,0.778961038265394,1
