"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Transcript.stable.ID"
"ENST00000568968.1",42.6310886725977,-21.8257599962384,3.16903931269413,-6.88718499288148,5.69072006630994e-12,3.63193136072033e-07,"ENST00000568968"
"ENST00000570904.5",62.6662572212787,-23.1495076709055,3.48901765000159,-6.63496433470174,3.24581007305934e-11,2.07154090482793e-06,"ENST00000570904"
"ENST00000652541.1",37.9900242995868,19.1039052943156,2.66706635238747,7.16289089591432,7.89932188093412e-13,5.04150521084978e-08,"ENST00000652541"
"ENST00000674581.1",21.298335761318,18.9544782401456,2.94946704203252,6.4264078798059,1.3065453781169e-10,8.33863391221768e-06,"ENST00000674581"
"ENST00000685193.1",17.9715774236495,18.7483654464714,3.29534031482639,5.68935638061985,1.27519087457588e-08,0.000813852319971821,"ENST00000685193"
"ENST00000359210.8",57.3815948485959,20.3695921564741,3.59334770007281,5.66869500439975,1.43889240886634e-08,0.000918329913186675,"ENST00000359210"
"ENST00000348022.6",87.5255689170091,20.5106768713338,3.27070498551325,6.27102626564628,3.58676101102798e-10,2.28914261245828e-05,"ENST00000348022"
"ENST00000569690.5",51.6384862819156,-22.4371043796643,3.17121296248035,-7.0752436512858,1.49186403206409e-12,9.52137462543946e-08,"ENST00000569690"
"ENST00000426488.6",67.1022733682943,19.8563667006115,2.55751040507732,7.76394366223944,8.23284799283121e-15,5.25436824598473e-10,"ENST00000426488"
"ENST00000300589.6",80.8884644620793,20.6152675342599,3.81690496147692,5.40104292412954,6.62545684257698e-08,0.00422849906606948,"ENST00000300589"
"ENST00000563391.1",37.2328729267487,18.7068943006526,2.6324814571029,7.1061827425899,1.19296435572024e-12,7.6137371110777e-08,"ENST00000563391"
"ENST00000449359.7",53.2935444178985,19.1740343116831,3.25922575233857,5.88300282603168,4.02889044093066e-09,0.000257131845721077,"ENST00000449359"
"ENST00000697586.1",329.754582923801,21.766576513427,3.98858664106443,5.45721541794519,4.83659444215668e-08,0.00308681130487323,"ENST00000697586"
"ENST00000453996.7",65.7862182290536,-23.5617041461814,3.71032110283315,-6.35031402758915,2.14875835929343e-10,1.37138056006825e-05,"ENST00000453996"
"ENST00000643964.1",88.0825132198812,19.8511863460653,3.29010197788261,6.03360822233262,1.60338522846418e-09,0.000102331252051041,"ENST00000643964"
"ENST00000674799.1",57.3469651299734,19.8200170521053,3.45711783257593,5.73310428280579,9.86089623894052e-09,0.000629342119761662,"ENST00000674799"
"ENST00000696286.1",37.498819379348,-21.9985546129714,3.62542803276095,-6.06785031013796,1.29633640576784e-09,8.27347820889152e-05,"ENST00000696286"
"ENST00000322941.3",111.899629735689,-22.7663465003745,2.94492786607969,-7.73069750284964,1.06958907141558e-14,6.82633137158854e-10,"ENST00000322941"
"ENST00000575779.2",54.6159580297342,-24.2534322246433,4.12593149261518,-5.87829251844181,4.14519941484898e-09,0.000264554917054492,"ENST00000575779"
"ENST00000575858.5",44.8282131063648,19.7387007283306,2.67872052823901,7.36870476790904,1.72293737870135e-13,1.09961309383478e-08,"ENST00000575858"
"ENST00000437099.6",234.511802121054,22.2587763514248,3.63644395660777,6.12102829495788,9.29733910944571e-10,5.93374776643044e-05,"ENST00000437099"
"ENST00000323816.8",291.57874100669,-25.5199810780316,4.50043202763124,-5.67056249741068,1.42329436168003e-08,0.00090837492751143,"ENST00000323816"
"ENST00000577376.6",59.3138334494351,-24.833620369668,3.47084894172762,-7.15491246856369,8.37263293902748e-13,5.34358179434612e-08,"ENST00000577376"
"ENST00000665913.1",81.4085963796841,-22.89493723423,4.30640251965094,-5.31648798033996,1.05789207170742e-07,0.00675167878005112,"ENST00000665913"
"ENST00000580654.6",27.0076435367948,-22.8701464024748,4.12642799179262,-5.54235926277232,2.98423235468305e-08,0.00190459677340582,"ENST00000580654"
"ENST00000674303.1",222.121014337885,21.8631192793624,3.4118083327082,6.40807370969987,1.47369663030588e-10,9.40542663393821e-06,"ENST00000674303"
"ENST00000585361.6",10.1577070886818,-29.9573019278072,5.52467975749056,-5.42245039401424,5.87875315944912e-08,0.00375193784142362,"ENST00000585361"
"ENST00000528677.2",31.4200667055828,-22.7227677902738,3.88929818587582,-5.84238253389589,5.14594711748159e-09,0.00032842463693191,"ENST00000528677"
"ENST00000546360.5",53.9807063404385,20.0414662327604,3.65489673741418,5.48345621576702,4.17095543794014e-08,0.00266198717960216,"ENST00000546360"
"ENST00000647930.1",128.622292280512,21.0800899650709,3.89102436473423,5.41761962637074,6.03977380898835e-08,0.00385470444037254,"ENST00000647930"
"ENST00000670993.1",28.2101322054794,-22.6680674410409,3.8468377943547,-5.89264966521505,3.80051604015325e-09,0.000242556534714661,"ENST00000670993"
"ENST00000325971.12",124.288131311493,21.8517880993495,3.2678184726895,6.68696510591817,2.27846178124421e-11,1.45415987802568e-06,"ENST00000325971"
"ENST00000679472.1",214.269983307238,21.7126380478501,4.07030013683109,5.33440712427522,9.58572351987978e-08,0.00611780046485767,"ENST00000679472"
"ENST00000680552.1",162.796996067179,-25.3353131958533,4.33492300840569,-5.84446670603526,5.08193665414232e-09,0.000324339361140671,"ENST00000680552"
"ENST00000612655.4",32.8704494105485,-22.1775385322045,3.00720273030601,-7.37480659641051,1.64583800404278e-13,1.05040673094018e-08,"ENST00000612655"
"ENST00000304076.6",23.4890535931995,18.5488533734505,3.333871133076,5.56375835569157,2.64025491971356e-08,0.00168506349485959,"ENST00000304076"
"ENST00000221249.10",55.1060213834476,19.3569025770754,3.66884125233628,5.27602620166493,1.32015220939214e-07,0.00842547543078251,"ENST00000221249"
"ENST00000699358.1",184.304653308992,-25.1279902947037,4.35112993659451,-5.77504939196795,7.69305147459751e-09,0.000490985931211763,"ENST00000699358"
"ENST00000643296.1",162.956440860989,22.7665346467294,3.3930624288265,6.70973055293983,1.94984119592576e-11,1.24442764806374e-06,"ENST00000643296"
"ENST00000647230.1",717.18401676378,-26.4589093279362,1.76389287041532,-15.0002926888107,7.3096278288604e-51,4.66515067293529e-46,"ENST00000647230"
"ENST00000222214.10",45.9391964153202,19.2433259843073,3.5770564221804,5.37965402641804,7.46291203884453e-08,0.00476297972143135,"ENST00000222214"
"ENST00000593274.1",31.2551943420529,20.0472924758209,2.8604712546984,7.00838802099225,2.41079453990311e-12,1.53861729125697e-07,"ENST00000593274"
"ENST00000586193.6",35.7251955841139,-5.34003892057451,0.908447032885048,-5.87820613340065,4.14736269611363e-09,0.000264692981991364,"ENST00000586193"
"ENST00000699206.1",17.4345449208866,18.8211533915855,3.38534024534862,5.5596046564139,2.7038642174868e-08,0.00172566022088443,"ENST00000699206"
"ENST00000417807.7",42.9204021842872,17.8173097126742,3.11686141861607,5.71642666121015,1.08787388913609e-08,0.000694302873524433,"ENST00000417807"
"ENST00000454662.6",50.7697548892655,-22.3223429733721,4.06718640701296,-5.48839928626881,4.05592416096757e-08,0.00258857191801273,"ENST00000454662"
"ENST00000313040.12",78.864302565415,20.7135796029779,3.76069394968508,5.5079141988442,3.63110299504945e-08,0.00231744255350046,"ENST00000313040"
"ENST00000596049.5",48.8525078870012,18.4967248353642,3.4179332350564,5.41166943978031,6.24398731304729e-08,0.00398503758293304,"ENST00000596049"
"ENST00000467003.1",46.4444783750554,-25.3983548610813,4.45898667615414,-5.69599254398025,1.22656237635312e-08,0.000782816639836088,"ENST00000467003"
"ENST00000422920.2",27.1062704256397,-27.7360777700205,4.76441973482033,-5.82150173867215,5.83211987327685e-09,0.000372217554552275,"ENST00000422920"
"ENST00000395914.5",159.29821086626,-23.790629786734,2.43680996628912,-9.76302219535134,1.6224673556737e-22,1.03549111573807e-17,"ENST00000395914"
"ENST00000371085.8",503.191205762648,-25.9963843857324,3.24538946794432,-8.01025104768055,1.14474521647665e-15,7.3059929205973e-11,"ENST00000371085"
"ENST00000611026.1",51.7945137012587,-23.1440617887962,3.7299998760787,-6.204842508769,5.47517051675792e-10,3.49436332720524e-05,"ENST00000611026"
"ENST00000381815.9",231.214529328051,-24.6327056214584,3.50623135367666,-7.02540794851669,2.13441692450581e-12,1.3622275695581e-07,"ENST00000381815"
"ENST00000288383.11",41.2330546348084,-23.1684156046321,4.35118597552548,-5.32462085853137,1.01163821840333e-07,0.00645647743749371,"ENST00000288383"
"ENST00000398449.8",115.47105994956,20.5523091863732,3.40324607348488,6.03903119039757,1.55042276705293e-09,9.89510818388524e-05,"ENST00000398449"
"ENST00000676678.1",39.3175959973469,-25.0020808554891,4.50139725849515,-5.55429334931605,2.78737045790344e-08,0.00177895557364313,"ENST00000676678"
"ENST00000679827.1",55.2271980118505,-22.7237815441372,3.60284780963742,-6.30717219954514,2.84179603479323e-10,1.81369106532574e-05,"ENST00000679827"
"ENST00000609799.6",18.0053524178877,-22.9960480081884,4.1083314977491,-5.59741783757898,2.17567904202311e-08,0.00138856187819999,"ENST00000609799"
"ENST00000401419.7",86.2006895170216,-23.1914890006967,4.15828127632665,-5.57718140250089,2.44446923183057e-08,0.0015601091531389,"ENST00000401419"
"ENST00000435456.7",42.3848286983062,-22.6099709912673,4.02254870447408,-5.62080726732265,1.90067218593334e-08,0.00121304700250637,"ENST00000435456"
"ENST00000693639.1",40.3708609634596,-22.3063839864141,3.98732963786865,-5.59431650058849,2.21492585169265e-08,0.00141360997706729,"ENST00000693639"
"ENST00000337339.7",78.4635104140865,20.5182676733541,3.60426310834145,5.69277742955782,1.24989274028283e-08,0.000797706544703307,"ENST00000337339"
"ENST00000649851.1",65.7621678582566,-23.8204599261187,4.36378253097643,-5.45867255231637,4.7970752111904e-08,0.00306158934128593,"ENST00000649851"
"ENST00000644766.1",80.4126206955857,20.1179115429302,2.53162981459011,7.94662451318436,1.91662228467116e-15,1.22322667452283e-10,"ENST00000644766"
"ENST00000218004.5",64.020839019112,-22.3525242323497,4.07694731656479,-5.48266202546463,4.18972974565272e-08,0.00267396931827048,"ENST00000218004"
"ENST00000370803.8",173.206668785423,-25.711655073438,4.38146073419298,-5.86828380607953,4.40329069439932e-09,0.000281026818697954,"ENST00000370803"
"ENST00000601016.6",75.9908615500359,-23.465404759338,2.54087787482502,-9.23515647557597,2.57908771463856e-20,1.64602536123662e-15,"ENST00000601016"
