"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Transcript.stable.ID"
"ENST00000646651.1",45.8791793507984,20.6347840971965,3.5918780923207,5.74484533350754,9.20050443949908e-09,0.000568324359732298,"ENST00000646651"
"ENST00000690849.1",29.6936164115218,-22.3877571729102,2.93432281602312,-7.62961629533735,2.35453447408735e-14,1.4544194899885e-09,"ENST00000690849"
"ENST00000695780.1",139.865004534454,21.1645014955378,3.41646753139618,6.19484930005721,5.83408224148044e-10,3.60377094138488e-05,"ENST00000695780"
"ENST00000614059.4",40.4854012297207,18.2276543101707,2.72447872403135,6.69032727229362,2.22672045183965e-11,1.37546749030587e-06,"ENST00000614059"
"ENST00000414423.9",281.115713308674,-25.0742668515547,4.04183878435994,-6.20367812506045,5.5158543419001e-10,3.40719838553511e-05,"ENST00000414423"
"ENST00000679276.1",43.3521901813833,-21.6947460828049,3.1543733256963,-6.8776723116678,6.08384139190812e-12,3.75804966619556e-07,"ENST00000679276"
"ENST00000366769.7",41.2738241941995,19.340065313472,2.88494854797752,6.70378171112627,2.03093585964328e-11,1.25452938986025e-06,"ENST00000366769"
"ENST00000680850.1",110.37575872623,-23.4872952412986,3.78652515833404,-6.2028625875108,5.54452491434419e-10,3.42490848483955e-05,"ENST00000680850"
"ENST00000679842.1",43.1137682660203,-20.8997594598088,3.53140096810906,-5.91826293546038,3.25359536867815e-09,0.000200977839518618,"ENST00000679842"
"ENST00000460720.5",28.5748272544756,18.9114539874292,3.336124377515,5.66868972718455,1.43893672068181e-08,0.000888845601732359,"ENST00000460720"
"ENST00000380834.7",177.214246589612,21.2438087714881,3.5091288595585,6.05386967013828,1.41407031730492e-09,8.73485375702421e-05,"ENST00000380834"
"ENST00000409013.8",43.8066238539551,19.8349530610746,2.37822553888618,8.34023213389768,7.41448371813728e-17,4.58000073753058e-12,"ENST00000409013"
"ENST00000281923.4",530.054062423347,-25.2604873666443,2.14428601398844,-11.7803722086771,4.92750011097794e-32,3.04376609355218e-27,"ENST00000281923"
"ENST00000679938.1",43.3917210505013,20.0407724304834,2.58367802853427,7.75668338281788,8.71792150062291e-15,5.38514729014978e-10,"ENST00000679938"
"ENST00000392551.6",57.899466854609,-8.10946595129506,1.33580261373905,-6.07085647826051,1.27229857466154e-09,7.85911552554178e-05,"ENST00000392551"
"ENST00000699302.1",110.60837891388,-21.826206119615,3.84893223609414,-5.67071717057924,1.422009860597e-08,0.000878389710989372,"ENST00000699302"
"ENST00000673942.1",340.591386768752,22.2680947671716,4.03340887762594,5.52091182490742,3.3724499189074e-08,0.00208319603940829,"ENST00000673942"
"ENST00000676933.1",13.959757390246,18.6064959592275,2.94914945693973,6.30910580521581,2.80652213644002e-10,1.73361678890037e-05,"ENST00000676933"
"ENST00000486181.5",105.216722730921,20.5033551977524,3.35216393239129,6.11645361362927,9.56807207277141e-10,5.91029380007162e-05,"ENST00000486181"
"ENST00000283943.9",172.965140832441,-23.8457837573254,3.62308220410204,-6.58162923555179,4.65320787099208e-11,2.87433303399052e-06,"ENST00000283943"
"ENST00000373292.8",25.4177988453867,-21.3537173298742,3.35546015441997,-6.36387152496688,1.96730714533723e-10,1.21522529674626e-05,"ENST00000373292"
"ENST00000452931.1",47.008612741847,19.8143108595483,3.15034986647314,6.28955884246935,3.18369415253535e-10,1.96659971496261e-05,"ENST00000452931"
"ENST00000613060.4",135.134362692226,-23.0910814840801,3.34010965526378,-6.91327048131195,4.73605677604718e-12,2.92550963113211e-07,"ENST00000613060"
"ENST00000415069.6",70.7190537808511,-22.3489387811473,3.69882096887296,-6.0421791076731,1.52046541099123e-09,9.3920668902339e-05,"ENST00000415069"
"ENST00000673621.2",86.9489488838855,-23.199789083319,3.20279444094553,-7.24360851471627,4.36901368374839e-13,2.69878344258822e-08,"ENST00000673621"
"ENST00000264454.8",126.031104105811,-23.1249481012059,4.26431606599083,-5.42289730483022,5.86406858525909e-08,0.00362229380580039,"ENST00000264454"
"ENST00000306026.6",60.024533969515,18.7639436310188,3.5067419352539,5.35081964326532,8.7556751111436e-08,0.00540846807290452,"ENST00000306026"
"ENST00000621469.5",209.928146068943,22.4078042129354,3.35105105400564,6.68679881380812,2.28105121755167e-11,1.40902814759384e-06,"ENST00000621469"
"ENST00000383716.7",85.04227646843,-23.1826706908718,4.31153178026491,-5.37689894737304,7.57796762532638e-08,0.00468098638184036,"ENST00000383716"
"ENST00000463280.5",25.8782737063864,-21.8396787468987,3.4842531098091,-6.26810913518716,3.65458622399222e-10,2.25747445642223e-05,"ENST00000463280"
"ENST00000484288.5",25.0789510839654,-21.1939732027056,2.43524766394932,-8.70300524930377,3.23208960732261e-18,1.99649407133925e-13,"ENST00000484288"
"ENST00000486274.5",29.4986303884729,-21.844599876459,3.71566208146543,-5.87905988152822,4.1260310132917e-09,0.000254869061722042,"ENST00000486274"
"ENST00000341893.8",102.84117664356,21.5196869328335,3.41372313038387,6.30387588884915,2.90292979545883e-10,1.79316876395287e-05,"ENST00000341893"
"ENST00000695014.1",76.1348882947281,20.3685808993668,3.64341095799367,5.59052523423909,2.26383781604951e-08,0.00139839525735195,"ENST00000695014"
"ENST00000479352.5",23.5085014344983,18.3294307903298,3.38976846042714,5.40728105896062,6.3988689446005e-08,0.00395264533576918,"ENST00000479352"
"ENST00000482525.5",71.4535424152427,-23.0287090991676,4.1756673848653,-5.51497688312894,3.48825806175176e-08,0.00215473188732468,"ENST00000482525"
"ENST00000629124.2",33.7160018226905,19.3639624505652,3.59391493216246,5.38798575260485,7.1251699026134e-08,0.00440128870054332,"ENST00000629124"
"ENST00000441925.2",39.182881757861,18.5884544931265,3.44172505631985,5.40091209755223,6.63029110082917e-08,0.00409559711589318,"ENST00000441925"
"ENST00000329463.9",93.2679135943884,20.9619924562543,2.87317039796127,7.29577071764641,2.96954233720602e-13,1.83431599711553e-08,"ENST00000329463"
"ENST00000657098.1",21.6357144888664,18.7765764855414,3.27871982332908,5.72680115938555,1.02342003419882e-08,0.00063217678932495,"ENST00000657098"
"ENST00000509465.5",55.20608673358,19.5380696607852,3.6460708717345,5.35866425753009,8.38394916296488e-08,0.00517884923745504,"ENST00000509465"
"ENST00000314262.10",79.6231614318124,20.4355943096453,3.34421366435427,6.11073225597599,9.91750304347335e-10,6.12614080498392e-05,"ENST00000314262"
"ENST00000508949.6",48.6874717262989,-22.7917877743658,3.09226992503661,-7.37056865244257,1.69901743149275e-13,1.04950005760739e-08,"ENST00000508949"
"ENST00000503068.1",36.5896398640954,18.7706097574738,2.37005424383439,7.91990723685115,2.3768784059387e-15,1.4682215601324e-10,"ENST00000503068"
"ENST00000682785.1",41.0270964668828,18.8254239511933,3.49526319514666,5.38598179883373,7.20502543000393e-08,0.00445061625836773,"ENST00000682785"
"ENST00000394804.6",41.9853237532761,-21.6590517919177,2.72149495102894,-7.95851257549784,1.74119703200547e-15,1.0755548186401e-10,"ENST00000394804"
"ENST00000507260.3",32.1130019577031,-21.6670089501803,3.94019040586445,-5.49897510484059,3.82005057589699e-08,0.00235968344123733,"ENST00000507260"
"ENST00000352981.7",51.7264800940237,-23.6839021820434,3.71300651479127,-6.37863200285143,1.78676799619821e-10,1.1037044589316e-05,"ENST00000352981"
"ENST00000603841.1",111.309842168253,-21.7237011567621,2.99021132263898,-7.2649384317059,3.7320821861602e-13,2.30534448721302e-08,"ENST00000603841"
"ENST00000508457.1",52.820735314283,-22.1863973247778,3.49800862426039,-6.34257936670148,2.25949738175661e-10,1.39571412768488e-05,"ENST00000508457"
"ENST00000438320.7",106.355279861145,21.1136613056265,2.59024180861166,8.15123176354844,3.60235969654656e-16,2.22521360815377e-11,"ENST00000438320"
"ENST00000503534.5",19.5934355670572,17.9475350903328,3.37513920987724,5.31756883917852,1.05162902966286e-07,0.00649601767913045,"ENST00000503534"
"ENST00000513532.1",103.664876986711,-21.6815591863909,2.61885531509884,-8.27902139586989,1.2419162422456e-16,7.67144081997531e-12,"ENST00000513532"
"ENST00000503773.6",48.7606248036305,-20.8965217130977,2.40824650934555,-8.67706924187609,4.06097884338339e-18,2.50850724134635e-13,"ENST00000503773"
"ENST00000456692.6",63.6087118768848,-22.0660321007523,2.4118470937865,-9.14901784511952,5.74534998569518e-20,3.54896013966377e-15,"ENST00000456692"
"ENST00000506290.1",67.9036160925705,19.7203663114525,2.58498348708709,7.62881713170033,2.36917418978419e-14,1.46346258877159e-09,"ENST00000506290"
"ENST00000684043.1",66.1316037836397,20.4013587910245,3.30198596709812,6.17851165762337,6.4708711512906e-10,3.99712181886372e-05,"ENST00000684043"
"ENST00000663232.1",34.4738287802269,-21.6523588538341,2.00331474368287,-10.80826611101,3.1455928960884e-27,1.94306418784277e-22,"ENST00000663232"
"ENST00000696905.1",272.380989095369,-10.4347743751244,1.31124327293433,-7.95792404850494,1.7494968543067e-15,1.08068170187379e-10,"ENST00000696905"
"ENST00000504926.5",48.3436926515964,18.9393367842946,3.00646763191786,6.29953124498234,2.98547118775713e-10,1.84415540738946e-05,"ENST00000504926"
"ENST00000680139.1",30.801995503278,-21.1956036039423,3.93972556028342,-5.37996956377274,7.44984328960103e-08,0.00460184269841945,"ENST00000680139"
"ENST00000505548.5",65.322894557156,-22.5958626639082,4.06526039113214,-5.55828175562833,2.72443339417855e-08,0.00168290975191803,"ENST00000505548"
"ENST00000647330.1",25.9128519389946,-20.9647866061827,2.92945705555588,-7.15654341695225,8.27366846828929e-13,5.11072774954697e-08,"ENST00000647330"
"ENST00000311337.11",85.3881847765645,-23.3138735134785,3.84667272798155,-6.06078945679163,1.3545504648998e-09,8.36719367673258e-05,"ENST00000311337"
"ENST00000443674.5",27.7940577672377,19.1190988151812,3.03490150264857,6.29974277534077,2.98139989871452e-10,1.84164053143494e-05,"ENST00000443674"
"ENST00000435847.6",46.1639638659969,-19.7593228297311,3.52794503049171,-5.60080235348143,2.13361901429009e-08,0.00131795780131713,"ENST00000435847"
"ENST00000430704.6",34.6731457297832,-21.4613857435219,2.63003446184171,-8.16011579121792,3.34703572496607e-16,2.06749743766879e-11,"ENST00000430704"
"ENST00000611618.1",26.4635414705178,-20.929856992802,3.74698507537166,-5.58578605780167,2.32645497153796e-08,0.00143707450046871,"ENST00000611618"
"ENST00000396551.9",54.564647269018,-29.3841581622736,3.69648461527195,-7.94921695084935,1.87694102265308e-15,1.15940523910303e-10,"ENST00000396551"
"ENST00000496421.1",17.2025331756928,-30,5.51829964559069,-5.43645722898919,5.43503780604767e-08,0.00335727720317371,"ENST00000496421"
"ENST00000697839.1",67.2977028750929,20.0171724377249,2.24610848709995,8.91193482090882,5.01496147810665e-19,3.09779185464126e-14,"ENST00000697839"
"ENST00000495733.5",106.818288005578,-22.9587444502073,2.49421717242172,-9.20478966469304,3.42341030635946e-20,2.1146747803413e-15,"ENST00000495733"
"ENST00000699647.1",66.8781610440052,-21.1434201269224,3.55048125702552,-5.95508569016802,2.59935598504202e-09,0.000160564818552031,"ENST00000699647"
"ENST00000414083.6",111.836911035268,20.4083614510146,3.37479789714884,6.04728403684747,1.47307927193338e-09,9.09935797065971e-05,"ENST00000414083"
"ENST00000461010.5",34.2186965573612,-21.7085569414359,4.06759861948612,-5.3369466784258,9.45248228125131e-08,0.00583889282995175,"ENST00000461010"
"ENST00000643776.1",206.601598963798,22.5139113504338,2.97472740492386,7.56839477565846,3.77864208243054e-14,2.33410500073817e-09,"ENST00000643776"
"ENST00000642748.1",199.393959017774,-24.019272073238,3.11880541397901,-7.70143336470417,1.34548333918052e-14,8.31118513445198e-10,"ENST00000642748"
"ENST00000673217.1",63.7714279378451,-23.3842337917013,3.60636243015075,-6.48416076992122,8.92270384033432e-11,5.51164338921291e-06,"ENST00000673217"
"ENST00000663448.1",12.4037974733144,-20.7828710192256,3.68891692554582,-5.6338679993859,1.7621191608654e-08,0.00108847862685817,"ENST00000663448"
"ENST00000431946.1",10.0408758826662,-21.0573413773357,3.2377919466525,-6.50361163542536,7.8414180614697e-11,4.84372235075045e-06,"ENST00000431946"
"ENST00000528402.5",36.4853978327185,19.2256765784479,3.02053469466937,6.36499114291829,1.95301005489758e-10,1.20639384101078e-05,"ENST00000528402"
"ENST00000368139.6",103.66449768125,-23.5751628023771,2.97495186362529,-7.92455269297981,2.28969043852079e-15,1.41436468077868e-10,"ENST00000368139"
"ENST00000368060.7",66.2374839533655,19.5385716805128,3.65239593781497,5.3495217969719,8.8186939780415e-08,0.00544739545717601,"ENST00000368060"
"ENST00000533274.5",178.366978539662,-8.76404957580062,1.43927367181713,-6.08921690670246,1.13464306649425e-09,7.00880368604161e-05,"ENST00000533274"
"ENST00000616088.4",33.3670348704059,-21.6884085029133,3.82812076765459,-5.66554970944695,1.46553928655264e-08,0.000905278272696429,"ENST00000616088"
"ENST00000414770.6",36.4347087130083,18.9475793996484,3.15903380398322,5.99790333859595,1.9988143405801e-09,0.000123468760631973,"ENST00000414770"
"ENST00000347037.9",53.7819518290792,-21.3052774302361,3.20227258717489,-6.65317422244559,2.86838308882646e-11,1.77182891779899e-06,"ENST00000347037"
"ENST00000367186.7",62.0162378859753,-22.4625269616654,2.47215035914851,-9.0862300824624,1.02532627409626e-19,6.33354292772001e-15,"ENST00000367186"
"ENST00000705249.1",108.920764455261,19.973876800703,3.36969811583084,5.9274973941629,3.07586229328539e-09,0.000189999089718532,"ENST00000705249"
"ENST00000699820.1",77.0978722512729,20.8875065459515,2.81466997127304,7.42094339980625,1.16289008303284e-13,7.18328833190217e-09,"ENST00000699820"
"ENST00000636849.1",87.356204956446,19.6033114593424,3.48746583475123,5.62107627378113,1.89771459104856e-08,0.0011722372800366,"ENST00000636849"
"ENST00000681950.1",41.4944237442838,-21.8679158433074,3.49421505677935,-6.25831996255643,3.89146793524401e-10,2.40379865827958e-05,"ENST00000681950"
"ENST00000622668.4",196.518316006277,-23.8200772359543,2.32569454226183,-10.2421348991034,1.28371928021987e-24,7.92966236584614e-20,"ENST00000622668"
"ENST00000344041.10",55.0211088670834,-21.5421286225723,3.51240681228232,-6.13315306963958,8.61541789125734e-10,5.32182978560857e-05,"ENST00000344041"
"ENST00000409555.5",52.993455426698,-21.4709532313313,3.95622215259454,-5.42713538400528,5.72656917312347e-08,0.0035373590439301,"ENST00000409555"
"ENST00000246868.7",257.445719306314,-10.9640964948503,2.07346507346215,-5.2878134458002,1.2378712733178e-07,0.00764645464241138,"ENST00000246868"
"ENST00000697860.1",76.902977791637,21.025565689731,3.49495806503539,6.01597080665348,1.78811797077097e-09,0.000110453835172494,"ENST00000697860"
"ENST00000573035.6",90.522553716893,20.9078192861968,3.3903302775856,6.16689749208922,6.9642872004606e-10,4.30190984659651e-05,"ENST00000573035"
"ENST00000616377.4",91.8800534013933,-22.6585159112345,3.73491149547829,-6.06668081390049,1.30580702141119e-09,8.06610055195908e-05,"ENST00000616377"
"ENST00000394714.6",22.5260883672213,-20.5335406804532,3.90567783928191,-5.25735647572726,1.46140865969191e-07,0.00902726743178288,"ENST00000394714"
"ENST00000265723.8",56.2544634706338,20.3106084752877,2.41524989046199,8.40931969627484,4.12395643664817e-17,2.54740913048194e-12,"ENST00000265723"
"ENST00000453593.5",34.3188753182558,-21.1465453207973,3.07814807134673,-6.86989216589099,6.42504532655536e-12,3.96881474866651e-07,"ENST00000453593"
"ENST00000633531.1",58.5938654813913,-21.7901819722267,3.25265298779001,-6.69920279046792,2.09559614221651e-11,1.29447069300856e-06,"ENST00000633531"
"ENST00000451682.5",58.8649147612558,19.2631520507627,3.57723965323031,5.38492075401427,7.2476572993771e-08,0.00447695039039823,"ENST00000451682"
"ENST00000498661.6",80.9635427336778,-23.3852786619429,2.7574257483335,-8.48083712719236,2.23579411722565e-17,1.38107238415146e-12,"ENST00000498661"
"ENST00000541662.5",23.8599624199744,-30,4.86107105958468,-6.17147941930377,6.76539388211272e-10,4.17905145491985e-05,"ENST00000541662"
"ENST00000323716.8",70.8825132675289,20.0459078410769,3.19696522804556,6.27029273425405,3.60369953020807e-10,2.22604123680483e-05,"ENST00000323716"
"ENST00000622386.2",20.1068957625534,-21.1839793903504,3.79344172381254,-5.5843692700938,2.34549869922092e-08,0.00144883800149575,"ENST00000622386"
"ENST00000354475.5",93.1463542684942,20.4115032982435,2.98018219360955,6.84907900665006,7.43269417157048e-12,4.5912495167208e-07,"ENST00000354475"
"ENST00000472616.1",49.3355567675096,-22.7323858261417,4.30439092591909,-5.2812084723201,1.28334560949778e-07,0.00792735416442874,"ENST00000472616"
"ENST00000652003.1",72.1688775527659,-23.7527972399028,3.28521156855668,-7.23021843318855,4.82217788875568e-13,2.97870750366327e-08,"ENST00000652003"
"ENST00000522948.5",65.2794650646489,-22.4183922786935,4.07983042255795,-5.4949323762917,3.90860159931323e-08,0.00241438229391177,"ENST00000522948"
"ENST00000521015.5",83.6025839510333,19.643329408518,3.65777296428382,5.37029761013723,7.86068084183228e-08,0.00485562116280822,"ENST00000521015"
"ENST00000677137.1",54.3520686752305,19.8147639162906,3.70183200578123,5.3526912851111,8.66556195332711e-08,0.00535280427418969,"ENST00000677137"
"ENST00000406337.6",312.770124801573,-24.9978855703751,3.55333690433399,-7.0350451542845,1.99196484279348e-12,1.23045660304196e-07,"ENST00000406337"
"ENST00000649817.1",103.016172058385,-24.0619340518216,4.17896384224205,-5.75787084075659,8.51814889332012e-09,0.000526174575289277,"ENST00000649817"
"ENST00000649919.1",145.502168708785,21.8595607304805,3.34720711813948,6.53068661691632,6.54688569559291e-11,4.0440767630247e-06,"ENST00000649919"
"ENST00000518374.5",34.159410598471,-21.4310467321699,3.97954025267382,-5.38530718913336,7.23210245649892e-08,0.00446734200840395,"ENST00000518374"
"ENST00000517608.5",39.8821191756238,-21.9632091978579,3.97008692788491,-5.53217337474244,3.16287040742981e-08,0.00195373667937347,"ENST00000517608"
"ENST00000220931.11",43.9298451130057,-20.6626249581995,2.96185815413455,-6.97623717373364,3.03190727321442e-12,1.87283944173728e-07,"ENST00000220931"
"ENST00000522800.5",65.6770639311781,-22.6422433702658,3.17310203155314,-7.13568084010934,9.63092453879362e-13,5.94911839685821e-08,"ENST00000522800"
"ENST00000357668.2",53.8436258059,-22.3665679964429,3.53589752972138,-6.32557018647691,2.52299193176572e-10,1.558477346171e-05,"ENST00000357668"
"ENST00000527144.6",18.7717513380773,-27.102697437092,3.95144237310011,-6.85893779486617,6.93744369935881e-12,4.28532834753093e-07,"ENST00000527144"
"ENST00000703721.1",29.7913409719264,-22.9124208417313,4.25985469734495,-5.37868600448084,7.50314372608384e-08,0.00463476691103925,"ENST00000703721"
"ENST00000380716.8",64.036177098957,-21.4270608896417,2.8145196277735,-7.61304368894816,2.67715242570422e-14,1.65370382488175e-09,"ENST00000380716"
"ENST00000379239.9",18.3923467013691,19.182014701168,2.94725892612804,6.5084253477411,7.59426326583179e-11,4.69105236193696e-06,"ENST00000379239"
"ENST00000520281.5",15.2937153047169,-21.5486254989384,3.93761235008859,-5.47251064428768,4.43704099661528e-08,0.00274080459401923,"ENST00000520281"
"ENST00000415759.6",19.6053525144823,-20.7108028365952,3.95137864763465,-5.24141184216627,1.59352605435371e-07,0.00984336979034828,"ENST00000415759"
"ENST00000684557.1",22.2895853235596,19.3711585786077,3.09638255890406,6.25606113266056,3.94822032966007e-10,2.43885517983432e-05,"ENST00000684557"
"ENST00000687279.1",97.6350003046999,20.5175448017043,3.64541244110983,5.62831919108111,1.81974116051113e-08,0.00112407231225933,"ENST00000687279"
"ENST00000539416.5",199.010660513886,21.1932194053532,3.88627315593375,5.45335300813696,4.94288066144145e-08,0.003053266813379,"ENST00000539416"
"ENST00000449886.5",76.9121040707888,-23.5619777675079,3.17066204897433,-7.43124855426642,1.07577344324009e-13,6.64516013623838e-09,"ENST00000449886"
"ENST00000674970.1",49.0986596993849,18.603709151653,3.50374583071043,5.30966287240101,1.0982819840599e-07,0.00678419764373642,"ENST00000674970"
"ENST00000372351.7",20.5002043759191,-18.5462309601384,3.27156858236024,-5.6689109499757,1.43708028966746e-08,0.000887698865730488,"ENST00000372351"
"ENST00000644097.1",64.4446104537693,18.7783763765555,3.23941984623971,5.79683315774991,6.75788616499453e-09,0.000417441386297877,"ENST00000644097"
"ENST00000371706.8",162.219342747966,-23.8284702945876,3.14084530216476,-7.58664244882239,3.28301391348469e-14,2.02795052449863e-09,"ENST00000371706"
"ENST00000683979.1",52.0419149990477,-22.8940212239979,3.414947837428,-6.70406176430523,2.02704517278529e-11,1.2521260736812e-06,"ENST00000683979"
"ENST00000637748.1",41.4423341959016,-21.5215728045257,2.73185288658779,-7.8780130914762,3.32627876375761e-15,2.05467565516071e-10,"ENST00000637748"
"ENST00000704673.1",70.9534225689542,20.6016545574383,2.86554336511313,7.18944086076497,6.50571912775209e-13,4.01864776240375e-08,"ENST00000704673"
"ENST00000682518.1",42.6002786847671,-21.5573275905527,2.76586321912678,-7.79406857196595,6.48853057097882e-15,4.00803021899933e-10,"ENST00000682518"
"ENST00000443950.6",92.9295804471373,-22.3119212734366,3.6348283936357,-6.13836991933459,8.33725405228956e-10,5.15000520063979e-05,"ENST00000443950"
"ENST00000703947.1",63.6929347686914,-23.537204441632,3.792654308585,-6.20599783859909,5.43509250824674e-10,3.35731099326909e-05,"ENST00000703947"
"ENST00000699127.1",65.5109204326843,-22.5536394567172,4.0289940936428,-5.59783383458014,2.1704663059173e-08,0.00134071874182818,"ENST00000699127"
"ENST00000454935.1",55.1349914128426,19.6421889284195,3.63086143028752,5.40978754093189,6.3099562156641e-08,0.00389772305397787,"ENST00000454935"
"ENST00000409655.5",13.3625516549414,-20.3721543835343,3.82598789399857,-5.32467821330276,1.01131908347064e-07,0.00624701911050651,"ENST00000409655"
"ENST00000396986.6",64.6567175129578,-21.2006488614517,3.2449484643128,-6.5334316075006,6.42795543519015e-11,3.97061235187131e-06,"ENST00000396986"
"ENST00000698918.1",17.6932557738912,-20.6663108110928,3.92925472437825,-5.25960067767379,1.4436856921796e-07,0.00891779088916259,"ENST00000698918"
"ENST00000445086.6",28.582597121265,-21.1420533371402,3.94780031097415,-5.35540089967804,8.53669255524554e-08,0.00527320035830072,"ENST00000445086"
"ENST00000528883.5",42.6562995039106,-20.1472489913915,3.47422549552222,-5.79906198298252,6.66868823203916e-09,0.000411931540781291,"ENST00000528883"
"ENST00000534579.5",53.4642191589945,20.2949503702379,3.07528053385308,6.59938179519836,4.12875788712894e-11,2.55037503445842e-06,"ENST00000534579"
"ENST00000540725.6",38.2180260248312,-21.572569485126,4.09876208841852,-5.26319142701196,1.41576032948734e-07,0.00874529313127625,"ENST00000540725"
"ENST00000356000.7",130.670616366551,-22.8661273562211,3.89520630930802,-5.87032509717907,4.34941413901289e-09,0.000268667660780965,"ENST00000356000"
"ENST00000698869.1",80.591663163599,20.5144355094678,3.71131600021562,5.52753673044169,3.24758249734797e-08,0.00200606418443681,"ENST00000698869"
"ENST00000433803.1",75.3422649981074,-21.4913860604097,3.14568892543392,-6.83201250023319,8.37315518265439e-12,5.17218168787744e-07,"ENST00000433803"
"ENST00000529180.1",8.6490179583015,-20.958222619851,3.63000347187885,-5.77360952467719,7.75911309056139e-09,0.000479288174717068,"ENST00000529180"
"ENST00000534650.5",56.6273981456445,20.0936515006992,3.52122396378561,5.70643949585554,1.15363888374767e-08,0.000712614274879775,"ENST00000534650"
"ENST00000698257.1",218.965668748438,-24.0037956019656,3.93993576676365,-6.09243323316483,1.11207231502075e-09,6.8693818971147e-05,"ENST00000698257"
"ENST00000700522.1",27.2772787367913,-21.4231441121763,3.43575251552534,-6.23535717877534,4.50748430687261e-10,2.78431813119828e-05,"ENST00000700522"
"ENST00000690257.1",22.4092736609475,18.5771927242861,3.48055852937325,5.33741713219554,9.42799688870657e-08,0.00582376795812293,"ENST00000690257"
"ENST00000698839.1",59.5371325199319,20.2504722502196,2.45848282444694,8.23697934712035,1.76612956842224e-16,1.0909558957101e-11,"ENST00000698839"
