"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENST00000392017.9",94.7878185016597,-21.7506750530134,3.50856470674498,-6.19930851245218,5.67117691071793e-10,3.85441538736944e-05
"ENST00000234040.9",118.926357797527,-22.6030148458925,3.89264874846087,-5.80658988428628,6.37580514349834e-09,0.000433331596577865
"ENST00000452931.1",47.008612741847,20.2976732561169,3.47152146901733,5.84690990312742,5.00788563356484e-09,0.000340360947085234
"ENST00000447144.5",22.9790659238465,-21.0500629978354,2.55374975710238,-8.242805677922,1.6821865782121e-16,1.14329810788185e-11
"ENST00000420267.6",115.558266530956,-22.6679247078075,2.82582588655568,-8.02169900688282,1.04292444817164e-15,7.08823601199853e-11
"ENST00000700178.1",128.16535418372,-22.276155355299,3.18081356865088,-7.00328858467089,2.50023084575443e-12,1.699281894317e-07
"ENST00000415069.6",70.7190537808511,-24.6232045886908,4.1769891395072,-5.89496495353489,3.74760913070972e-09,0.000254706254568686
"ENST00000416457.5",38.805136075448,-22.2486428934184,3.71852353920393,-5.98319269969752,2.18805645207404e-09,0.000148711256765212
"ENST00000621469.5",209.928146068943,22.3821040173631,3.6999606733092,6.04928159880812,1.45493154536017e-09,9.88844224804041e-05
"ENST00000463280.5",25.8782737063864,-21.9602445155542,3.93937902967699,-5.57454470618807,2.48178068907024e-08,0.00168674224532659
"ENST00000341893.8",102.84117664356,-25.8400556341038,4.03688285227115,-6.40099219613622,1.54370464181537e-10,1.04917885980982e-05
"ENST00000645425.1",114.768582494665,-22.4567374777969,3.09027235377095,-7.26691207342737,3.67798031348332e-13,2.49973932005894e-08
"ENST00000393765.7",68.8064644074719,-20.839183858819,3.75314536050433,-5.55245850004029,2.81679602237566e-08,0.00191443541660762
"ENST00000324194.12",56.6015240803424,-22.1771070125481,3.68040187073068,-6.02572974134078,1.68348291947444e-09,0.00011441791662208
"ENST00000329463.9",93.2679135943884,20.755284915427,3.15783630019079,6.5726285159788,4.94346863749405e-11,3.35982845947283e-06
"ENST00000344722.5",145.709461707883,-22.6917790966148,3.96634833935752,-5.72107569863379,1.05851719481137e-08,0.000719421211453546
"ENST00000680587.1",61.0964334829172,-22.3080259074546,4.12656417727492,-5.4059563717209,6.44634876917665e-08,0.00438126094097091
"ENST00000648682.1",31.3792576083062,-30,4.86997212225736,-6.16019953438546,7.26533415313933e-10,4.93788435718115e-05
"ENST00000621333.4",47.0293624666852,-22.4464595900927,4.19727244535002,-5.34786814112107,8.8996262054027e-08,0.00604863095050194
"ENST00000264771.9",50.7471361946085,-21.7356442764738,3.29757427449271,-6.59140400402887,4.35686497388587e-11,2.96114327950153e-06
"ENST00000483348.5",31.1613414559402,-21.81801399419,2.84240447767829,-7.67590051504957,1.64260575160035e-14,1.11639699907518e-09
"ENST00000243706.8",106.573685172672,-22.748754443617,3.73842309921652,-6.0851203408155,1.16403845479673e-09,7.911387358026e-05
"ENST00000314262.10",79.6231614318124,20.5242389855704,3.69194608441703,5.55919250072452,2.71025642205101e-08,0.00184202577724697
"ENST00000684698.1",24.9190363527351,-21.4913024818716,3.20232380880018,-6.71115844775354,1.93085301145029e-11,1.31230424923219e-06
"ENST00000503068.1",36.5896398640954,19.4293857011213,2.57996149121184,7.53088205669111,5.03986967620722e-14,3.42534742543424e-09
"ENST00000513008.5",79.0632336320255,-22.4846144051723,4.24326574108148,-5.29889377124931,1.16506389101795e-07,0.00791835673530349
"ENST00000317968.9",75.074957457168,-22.6666763177821,4.237675672946,-5.34884641184075,8.8516618146698e-08,0.00601603195234033
"ENST00000697799.1",98.1856686104815,-22.5732307347233,3.7628413476604,-5.99898551363547,1.98554068395654e-09,0.000134947272585106
"ENST00000505009.5",98.4628808593927,-23.5035050306635,3.20038586414463,-7.34395976872161,2.07365478450093e-13,1.40935947428606e-08
"ENST00000352981.7",51.7264800940237,20.770815625687,3.8935146645021,5.33472130336594,9.569141653268e-08,0.00650366712464359
"ENST00000265164.7",60.9145677953823,-22.5525675082226,3.30946155484276,-6.81457304594498,9.45441268431849e-12,6.42569158089706e-07
"ENST00000699417.1",63.3660366099967,-21.534039550616,3.84751107853902,-5.59687525546852,2.18249624442268e-08,0.00148333357252187
"ENST00000438320.7",106.355279861145,21.1721973553188,2.83521480287482,7.46758141000496,8.16821925382106e-14,5.55153021585949e-09
"ENST00000698639.1",168.094462428663,-21.5439752457179,3.24269655683341,-6.64384559829312,3.0560271433428e-11,2.07702884797294e-06
"ENST00000511812.5",27.4162572877939,-21.6268000589206,3.92324964572489,-5.51247104106339,3.53830423030944e-08,0.00240480847012981
"ENST00000508491.1",45.8833914132058,-22.0009546224971,3.32504009699087,-6.61674866489814,3.6718498660509e-11,2.4955727614615e-06
"ENST00000456692.6",63.6087118768848,-22.5713142226514,2.75965263199859,-8.179041797121,2.86109861101551e-16,1.94454567097669e-11
"ENST00000506290.1",67.9036160925705,19.9527620604515,2.82847229425375,7.05425402291796,1.7352911995871e-12,1.17939066379937e-07
"ENST00000684043.1",66.1316037836397,-23.1661156989215,3.91814145942247,-5.91252662489019,3.3689936697248e-09,0.000228973654762846
"ENST00000505312.5",32.2160394779089,-21.4409631997485,2.79581576280554,-7.66894710480957,1.73413926608837e-14,1.17860775219696e-09
"ENST00000504926.5",48.3436926515964,19.3898734692752,3.30817344522028,5.86120219823726,4.59528006358603e-09,0.000312318209521624
"ENST00000675491.1",134.911169698091,-24.6171317790969,4.44107822713687,-5.54305295247351,2.97242923407771e-08,0.00202021152894091
"ENST00000443674.5",27.7940577672377,19.0145240456777,3.3412291986847,5.6908768943965,1.26388607893797e-08,0.000859000173550193
"ENST00000610874.4",184.404529598251,-24.1926416434702,3.56222363413587,-6.79144380819844,1.11016824984425e-11,7.54525851006646e-07
"ENST00000521420.5",91.4936347391809,-21.6752866816491,3.87366052733607,-5.59555658754518,2.19915102581551e-08,0.00149465299469551
"ENST00000622875.4",41.4172379467944,-20.5723197534409,3.73953095969474,-5.50131018439817,3.7697931937908e-08,0.00256213994415992
"ENST00000614420.4",65.1638412619809,-24.3429002829694,4.08376953559875,-5.96088982758924,2.50868069796403e-09,0.000170502483637125
"ENST00000697839.1",67.2977028750929,20.5473962952601,2.43980218523831,8.42174682012307,3.70911932316691e-17,2.52090294799039e-12
"ENST00000490822.1",13.7984722844471,-21.0020876071328,3.53049876684518,-5.94875936634303,2.70182498497782e-09,0.000183629535104018
"ENST00000374949.2",160.966528396369,-23.6500354261787,3.25920333951339,-7.25638536861272,3.97571356782331e-13,2.70209372637111e-08
"ENST00000677085.1",461.735927907939,-24.7037478522891,4.23518471085354,-5.83298003248375,5.44460858288228e-09,0.000370042822335594
"ENST00000414083.6",111.836911035268,20.9226355187188,3.72623134959444,5.61495880308021,1.96609082056037e-08,0.00133625362619386
"ENST00000361690.7",398.089974440546,-24.147634026144,3.78857457604606,-6.37380459099889,1.84395511479222e-10,1.25324409376853e-05
"ENST00000643776.1",206.601598963798,21.3286403914147,3.27368981619794,6.5151683845801,7.26081614694931e-11,4.9348136942741e-06
"ENST00000648394.1",56.5376850892876,-22.1962548944263,4.14407462249959,-5.35614266546148,8.50173891597683e-08,0.00577820685424365
"ENST00000370398.6",89.9648035363355,-23.761126900468,3.81289573913892,-6.23177986656253,4.61165212555692e-10,3.13430936713476e-05
"ENST00000676710.1",4741.84847222294,-30,4.73932581934436,-6.3300142559412,2.45138549209961e-10,1.6660841497055e-05
"ENST00000369556.7",43.7905436630929,-22.1618140909391,3.26403876347632,-6.78969083912962,1.12374093215064e-11,7.63750524536185e-07
"ENST00000441448.7",299.810982914577,-10.6544394600273,1.80244672359332,-5.91109813153689,3.39834491174705e-09,0.000230968511926888
"ENST00000434009.5",75.3097565741326,-24.7045079048972,4.17510111201584,-5.9171040992991,3.27659328171069e-09,0.000222693662391467
"ENST00000528402.5",36.4853978327185,-21.3348501506187,3.62096161291117,-5.89203985884456,3.81457131573883e-09,0.00025925733947419
"ENST00000368139.6",103.66449768125,-23.7487627767972,3.37770559296422,-7.03103397355472,2.05008573231471e-12,1.39334076796769e-07
"ENST00000414770.6",36.4347087130083,20.0896728439832,3.47930006609026,5.77405583375229,7.73857750473021e-09,0.000525952420108989
"ENST00000544496.5",100.130986833178,-22.3711640817322,3.54494775550255,-6.31071756897041,2.7774465139398e-10,1.88769152319918e-05
"ENST00000544255.5",86.9694658115246,-22.8577687471344,4.28164521177168,-5.33854806192038,9.36938709486361e-08,0.00636790393902405
"ENST00000705249.1",108.920764455261,21.3088673634342,3.71965186660612,5.72872626998742,1.01187518779132e-08,0.000687720971382368
"ENST00000699820.1",77.0978722512729,19.9090695784145,3.09230071679837,6.43827085453302,1.20842219807433e-10,8.21304146921216e-06
"ENST00000636849.1",87.356204956446,21.1970755747319,3.85275103399218,5.50180257891404,3.75927766229396e-08,0.00255499306317809
"ENST00000444443.6",100.174462838808,-22.0063613146372,3.05566974004082,-7.20181275687968,5.94172516700955e-13,4.03829350975804e-08
"ENST00000258770.8",402.771375669344,-21.4197096251569,3.35651054980905,-6.38154098052083,1.75314791781584e-10,1.19152698234354e-05
"ENST00000573035.6",90.522553716893,21.2451709573096,3.74402226480047,5.67442431019887,1.39155826390512e-08,0.000945772574063116
"ENST00000413276.6",51.8429972955904,-21.6569498636529,4.11853069789132,-5.25841652090666,1.45301117801475e-07,0.00987539047137726
"ENST00000425406.5",48.7536437746407,-21.4901871719875,3.00023993857123,-7.16282284483603,7.90324567432936e-13,5.37144092255795e-08
"ENST00000547146.6",28.0697638266212,-21.6579387261202,3.51649050556788,-6.15896408417081,7.32223290151303e-10,4.97655559151333e-05
"ENST00000265723.8",56.2544634706338,17.0990821706143,2.65361820651344,6.44368588090171,1.16606299849357e-10,7.92514716926154e-06
"ENST00000679521.1",153.578942146111,-22.7762339046387,3.44117099558969,-6.6187451695453,3.6226070927045e-11,2.46210491055661e-06
"ENST00000340457.8",165.244994288604,-24.2686448842214,3.58466728965498,-6.7701247907326,1.28671362957916e-11,8.74514918343476e-07
"ENST00000323716.8",70.8825132675289,18.5725393430086,3.5286049838672,5.2634226352687,1.41398023316681e-07,0.00961011665471822
"ENST00000354475.5",93.1463542684942,21.0943771306938,3.27860818515113,6.43394267916201,1.2433576466822e-10,8.45048024567558e-06
"ENST00000378099.7",25.3719604711974,-25.812193831682,4.81485183163254,-5.3609528879168,8.27841074597088e-08,0.00562642186349911
"ENST00000649919.1",145.502168708785,21.7849015611439,3.69560114941463,5.89481945707114,3.75091266853081e-09,0.000254930779516696
"ENST00000617200.1",162.650155401906,-24.3233368921784,3.90858905185447,-6.22304790027438,4.87588434675102e-10,3.31389479626933e-05
"ENST00000315367.4",132.597099819411,-22.7722137470655,3.51195411803601,-6.48420024342472,8.92036835289757e-11,6.06272835104683e-06
"ENST00000358544.7",84.5436412150108,-22.0039222244086,3.93748892404802,-5.58831342737772,2.29285537400938e-08,0.00155833915494547
"ENST00000522800.5",65.6770639311781,-22.7433374016309,3.59595060091954,-6.32470796340058,2.53711948999756e-10,1.72435326137684e-05
"ENST00000377533.7",423.249276536539,-24.6284442947113,4.27940378681487,-5.75511111398116,8.65848245564147e-09,0.000588473760097673
"ENST00000704350.1",228.20036964857,-22.6575289617795,4.0172956875021,-5.63999534121116,1.7005476530616e-08,0.00115577721240331
"ENST00000379239.9",18.3923467013691,18.8739269480011,3.24237900170906,5.82101196006162,5.84923833227104e-09,0.000397543483252802
"ENST00000684557.1",22.2895853235596,-24.522305878918,3.70065740092877,-6.62647287283702,3.43802618548634e-11,2.33665449696579e-06
"ENST00000419155.5",50.3518833751254,-22.9421485482776,4.14873110683756,-5.52991937955835,3.20377993245197e-08,0.00217744903109098
"ENST00000643625.1",142.006365491772,-23.9123281440139,2.69262759115032,-8.88066668506442,6.64608222233307e-19,4.51700978240867e-14
"ENST00000644097.1",64.4446104537693,22.0317855114805,3.56882416448294,6.17340179735993,6.6836070095435e-10,4.54251350403624e-05
"ENST00000704673.1",70.9534225689542,19.7580232461866,3.15011955506591,6.27215027899894,3.56095628905377e-10,2.4202039418554e-05
"ENST00000683755.1",112.677220747684,-21.5963703693927,2.73714936145729,-7.89009568622684,3.019549281463e-15,2.05223666914633e-10
"ENST00000403579.1",47.9422598118569,-22.1181976879676,4.04656309550842,-5.46592186157142,4.60507176239662e-08,0.00312983702331286
"ENST00000372711.2",106.395814303205,-23.904657001409,4.35306597078017,-5.49145295795386,3.98640509832181e-08,0.00270936022507442
"ENST00000492511.1",33.8080802732414,-21.4340876805583,3.97914327226574,-5.38660867779049,7.17995222253678e-08,0.00487985452804712
"ENST00000368990.8",91.5547710754686,-23.4993690994014,4.24859638837393,-5.53109002392091,3.18246933915104e-08,0.002162965286354
"ENST00000382671.8",48.3448954895153,-20.4510261680911,3.45386306928011,-5.92120352135261,3.19594049128587e-09,0.000217212095490244
"ENST00000525028.6",60.4740339909555,-22.5799600298071,2.72808147228327,-8.27686425761647,1.26461242991648e-16,8.59493837992739e-12
"ENST00000700598.1",86.5239658479608,-22.0169057628478,3.40167332898771,-6.47237510293196,9.64742586416303e-11,6.5568729885784e-06
"ENST00000397004.9",126.647014650942,-24.4634488432794,4.51997402507314,-5.41229854587131,6.2220837544172e-08,0.00422883922368965
"ENST00000526267.1",42.7967296823465,-21.6089037226788,3.90050093838178,-5.54003295065064,3.02414739392159e-08,0.00205536177627881
"ENST00000432887.5",30.5495077894523,-21.484250238194,3.97760369280596,-5.40130488038595,6.61578738744919e-08,0.00449641989787984
"ENST00000534042.5",52.9755735085864,-22.2508228281913,4.16118555774078,-5.34723158086512,8.93097164852334e-08,0.00606993488091889
"ENST00000602866.5",185.130348446718,-23.5703524932635,3.54192794371386,-6.65466742063335,2.83941375560586e-11,1.92980755899752e-06
"ENST00000534579.5",53.4642191589945,21.1764539847681,3.38633595521548,6.25350061684017,4.01352978513623e-10,2.72779551846784e-05
"ENST00000662400.1",75.8077096563362,-21.3649261545112,3.49298461242138,-6.11652455568673,9.56381556779156e-10,6.50004725064954e-05
"ENST00000334205.9",96.0776313683811,-22.9790476773494,3.86344571468251,-5.94781171378198,2.71750925023813e-09,0.000184695516192435
"ENST00000377432.7",24.6795329423539,-21.5344684921885,2.75453040779506,-7.81783654711089,5.37389060872942e-15,3.65236475222295e-10
"ENST00000525041.5",35.9496255595816,-21.8963537780229,4.13729076420744,-5.29243773907621,1.20696567000325e-07,0.00820314217617708
"ENST00000698839.1",59.5371325199319,20.6051109736577,2.68395236926844,7.67715225113107,1.62664062862465e-14,1.10554630324474e-09
"ENST00000544552.5",157.239010732074,-22.9938229031412,4.08778668390743,-5.62500557909786,1.85501979227139e-08,0.00126076420181725
"ENST00000263464.9",417.23680103243,-25.1848278204562,4.6530504367418,-5.41254133451675,6.2136505175328e-08,0.00422310757424117
"ENST00000419197.6",17.0709592430401,-21.3717635760337,3.43834142184629,-6.21571884637263,5.10902118579011e-10,3.47234624892225e-05
"ENST00000532870.5",28.6132598715069,-21.6092216785406,4.02170307382274,-5.3731519413243,7.73720779726562e-08,0.00525859327941158
"ENST00000422003.6",63.1704548109386,-24.1771077406158,4.19028126526176,-5.76980546414596,7.93630959720143e-09,0.000539391281773795
"ENST00000700496.1",18.1453163161548,-20.9645275386065,3.78693859538774,-5.5360093676037,3.09441023174339e-08,0.00210311591400439
"ENST00000676279.1",26.5290577636246,-21.4439861947579,4.04840330925687,-5.29689968035674,1.17785361683252e-07,0.00800528210680219
"ENST00000645199.1",25.3289059277152,-21.8735722959739,3.3238798824226,-6.58073488504987,4.6812865323253e-11,3.18163639169489e-06
"ENST00000431922.1",138.356247867363,-20.1295736634775,3.62981422634375,-5.54562090736905,2.92912842205958e-08,0.0019907821320528
"ENST00000547459.5",23.3571510586907,-21.0473428874752,3.54363531604084,-5.93947768614929,2.85931590066181e-09,0.00019433340518848
"ENST00000448372.5",186.59914689783,21.810262527473,2.91639809536032,7.47849292665869,7.51797467683837e-14,5.1095914891132e-09
"ENST00000552512.5",36.2572439705969,20.2125551414999,2.90160616377908,6.96598849072434,3.2610580518366e-12,2.21637810493074e-07
"ENST00000444623.6",27.8230512332645,-20.8660397276114,3.3918860273065,-6.15175143257426,7.66319169115785e-10,5.20828823289543e-05
"ENST00000552341.5",66.0992764064148,-25.6923789828609,4.24944182757866,-6.04605970038671,1.48431114329825e-09,0.000100881206854265
"ENST00000688862.2",16.3311797363994,-20.8479562603691,3.3428517497945,-6.23657817360604,4.47245862840538e-10,3.03970650679571e-05
"ENST00000258530.8",34.3922464823647,-25.1904917791842,3.7755670614105,-6.67197572429649,2.52382324675245e-11,1.7153164696553e-06
"ENST00000611216.4",104.249059009025,-23.2372396855573,3.8894836175234,-5.97437654213684,2.30971767969756e-09,0.000156979962100644
"ENST00000691696.1",65.8610651126387,-21.9195573245487,3.84435553754911,-5.701750816347,1.18583090039347e-08,0.000805949971452423
"ENST00000536899.6",70.3136943722105,-22.6491010824908,3.1053432365193,-7.29359022736489,3.01802437396067e-13,2.05120026576237e-08
"ENST00000381527.8",96.8404660234788,-21.9823246179784,2.76460707022359,-7.95133777047041,1.84508124669146e-15,1.25400946931385e-10
"ENST00000239891.4",28.9711455355774,-25.0532103303252,4.25534038337616,-5.88747504857605,3.9214035022852e-09,0.000266518189032814
"ENST00000680671.1",55.7659849159295,20.3541021788176,3.65817369247145,5.56400649337853,2.63650128677878e-08,0.0017918980995592
"ENST00000476980.5",15.8803697855777,-22.6949083052893,3.29029059653494,-6.89753918063944,5.2911053087903e-12,3.59609972311933e-07
"ENST00000252457.9",104.411543815646,21.3384594661316,3.96744941339396,5.37838224076501,7.51581160682211e-08,0.00510812135857665
"ENST00000644294.2",76.4407897858387,-23.1254092553111,4.16835364091204,-5.54785204123209,2.89200445688628e-08,0.00196555082912276
"ENST00000703193.1",72.1213633941858,-23.0826682128718,3.023287915121,-7.63495534031794,2.2589871810924e-14,1.53532063762945e-09
"ENST00000358025.7",307.016668409907,22.6088540066929,3.73091489813043,6.0598685909513,1.36232801107772e-09,9.25906232728974e-05
"ENST00000555547.5",223.98690939122,-24.8153383298225,3.88532889967355,-6.38693376303549,1.69244900222304e-10,1.15027296436089e-05
"ENST00000700379.1",29.1879105713482,-21.6458050398055,3.47223035780204,-6.23397724496238,4.54739165606018e-10,3.0906347390413e-05
"ENST00000343765.6",86.6621115941063,-21.0687957546187,2.45982182008064,-8.56517150251478,1.07915100040727e-17,7.334449774268e-13
"ENST00000545170.5",150.8587960045,-22.9227954595997,3.22906077684356,-7.09890492739718,1.25749273575665e-12,8.54654937857009e-08
"ENST00000555062.2",21.0263735703273,-20.9943979416065,3.82990648265762,-5.4816998891937,4.2125840003899e-08,0.00286308271586499
"ENST00000560877.5",43.3391903718022,19.0043893279847,2.78469674867812,6.82458128950882,8.8182130431359e-12,5.99329849476731e-07
"ENST00000352127.11",117.989546141851,21.516814022141,3.66990707946618,5.8630405501359,4.5446717864535e-09,0.000308878617966312
"ENST00000650110.1",162.815966313826,-21.9556963726957,3.10852442414824,-7.06306059625434,1.62874651832036e-12,1.10697757117643e-07
"ENST00000526913.5",49.964633045549,-21.0465981581288,3.42920336219815,-6.13745990982517,8.38513706801576e-10,5.69895840827691e-05
"ENST00000565958.1",40.2641535405589,-22.2394776743367,3.85294185851923,-5.77207715324408,7.83002469054911e-09,0.00053216762809317
"ENST00000693281.1",115.571469751975,-24.5423254151968,4.20625576694708,-5.83472018227025,5.38809130988036e-09,0.000366201625876018
"ENST00000445816.5",41.5838593538562,-21.3687569594801,3.54864457074405,-6.02166729676161,1.72629463228501e-09,0.000117327614683251
"ENST00000343827.7",101.595984471615,-22.300321501669,3.87979446385795,-5.74781002174385,9.0406734085721e-09,0.000614449368213603
"ENST00000332680.8",293.775344112007,22.3769462169713,3.05180867520304,7.33235553027667,2.26142199012849e-13,1.53697545559083e-08
"ENST00000557907.5",57.8654384536187,19.619829263445,3.46182640535047,5.66747923382908,1.44913611625459e-08,0.000984905361412431
"ENST00000566926.1",26.2198355153383,-21.6562223319678,3.87286063293227,-5.59178973491001,2.24740882179092e-08,0.0015274514057302
"ENST00000704311.1",61.2689843451006,-22.2472579970593,4.18418436745647,-5.31698798219622,1.05499033409698e-07,0.00717024180569015
"ENST00000677316.1",48.9294722682325,20.1635003419025,3.26041060913096,6.18434386314211,6.23613010660372e-10,4.23838582695322e-05
"ENST00000268124.11",117.978644782971,-22.4776346403729,4.00666012985205,-5.61006771522768,2.022474626841e-08,0.00137457488013248
"ENST00000650306.1",30.4381691797285,-20.3980508727406,3.06841542995135,-6.64774745741127,2.97612366026748e-11,2.0227224457008e-06
"ENST00000360468.7",100.868599615982,-23.7042303412918,4.28990964525945,-5.52557799614407,3.28402641102714e-08,0.00223198855025459
"ENST00000399932.8",223.86629710612,-22.1723423756055,2.84504315608144,-7.79332374210595,6.52691059308663e-15,4.43601478459133e-10
"ENST00000535977.5",49.4361049969676,19.9953376111327,2.9620202002878,6.75057435772714,1.47261025238656e-11,1.00085955803453e-06
"ENST00000697472.1",144.692735247991,-23.5099944746183,4.02861790375283,-5.83574690782111,5.3550130807836e-09,0.000363953464035457
"ENST00000652541.1",37.9900242995868,20.6429191697036,2.92119783980397,7.06659401442283,1.58782612706422e-12,1.0791660272592e-07
"ENST00000674581.1",21.298335761318,18.177466978728,3.24932072363378,5.59423600339451,2.21595362338701e-08,0.00150607288013498
"ENST00000678574.1",54.1098282241312,-22.5276586252249,4.14324495068425,-5.43720173278785,5.41238473739323e-08,0.00367852728676931
"ENST00000426488.6",67.1022733682943,20.070222152863,2.79838569003875,7.17207146402504,7.38713600225455e-13,5.02066698393231e-08
