UniqueCount	AmbigCount
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	29
0	29
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	82
2	88
0	208
0	229
0	227
0	176
0	7
1	23
4	15
0	106
2	17
0	469
0	502
0	3697
0	3740
0	3691
0	182
1	220
0	2
2	203
0	1
0	379
0	159
1	359
0	3667
0	541
0	3
0	1066
0	3616
2	376
0	1717
0	3770
0	408
1	3655
1	600
0	364
0	1137
0	3657
0	381
1	409
22	3618
3	350
0	134
0	3734
0	3693
0	1074
0	1235
0	330
0	116
0	3459
1	224
0	1251
0	2424
1	166
2	69
0	385
3	3006
0	2855
0	3019
7	10
0	0
0	4
0	2
0	9
0	0
0	4103
4380	9508
148	9514
0	9237
0	7051
2	6264
0	4106
0	4098
0	0
2	8
0	66
0	0
2	1
1	66
0	1
0	0
0	1
0	0
487	1244
0	15
20	1207
2	534
3	21
0	3
0	2
0	0
5	0
0	952
10	952
0	903
0	901
0	901
0	911
0	911
0	556
0	59
1	0
2	81
0	0
0	0
2	51
0	0
0	0
0	2
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	5
0	12
2	28
0	5
0	5
0	5
0	4
0	4
0	3
0	4
0	4
0	3
0	4
0	3
0	0
0	1
0	2
0	2
0	3
0	1
3	19
0	31
0	34
0	34
0	34
0	33
0	34
0	34
0	34
0	33
0	34
0	34
0	34
0	34
0	34
0	27
0	29
1	5
0	1
0	6
0	3
0	2
0	1
0	3
0	3
0	2
0	2
0	2
0	0
1168	359
0	157
0	74
1	48
0	76
0	0
0	0
0	0
0	0
0	0
0	0
1	312
0	124
1	108
0	99
33	196
14	135
2	113
0	61
0	1135
19	1133
0	227
0	181
0	117
416	96
0	96
25	148
3	1
1	137
2	41
0	95
1	96
9	85
0	33
3	852
0	2281
0	2226
0	1684
3	1743
2	2122
0	2105
0	2112
2	2140
14	1170
0	1707
0	2132
8	2202
0	1416
4	1606
0	606
0	532
75	544
0	334
0	444
0	170
0	374
2	263
3	266
2	203
0	9
0	0
0	0
0	3
0	0
0	0
3	99
1	0
0	207
9	142
0	220
0	140
0	259
5	135
0	134
0	88
1	192
1	204
0	142
0	139
0	199
3	175
0	144
0	114
0	119
0	104
0	106
2	17
0	18
0	19
0	19
0	20
0	21
0	13
0	19
0	20
0	18
0	29
0	20
0	13
0	11
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
217	63
17	65
0	26
5	0
0	130
0	11
0	130
0	129
0	128
0	4
0	2
0	1
0	10
3	0
0	0
0	0
0	0
48	36
1	5
0	8
0	6
0	0
0	3511
1	1356
0	4748
1	3765
0	4756
1	1817
2	4712
0	3945
1	1929
0	3360
0	0
12	4
9	45
0	0
0	5
32	20
2	16
0	13
0	10
0	0
0	1070
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2174
8	2179
0	1943
2	1813
0	80
0	770
2	1278
0	139
2	723
1	62
0	128
0	32
0	29
0	119
1	337
0	117
7	326
0	24
0	45
5	28
0	81
21	39
0	0
0	0
0	0
0	0
0	0
1	1456
0	4
0	0
0	0
0	0
0	0
0	47986
42	41814
0	44546
0	46669
6	35174
2	13786
0	15575
0	13628
0	10331
0	8730
1	5172
0	4742
1	4751
9	4793
35	4897
3	24
0	0
3	0
0	0
0	262
1	7
0	0
0	0
0	0
0	0
3	3
0	0
0	0
0	3
0	0
0	0
289	261
2	34
19	137
0	125
0	125
0	126
0	125
0	114
0	97
0	60
0	0
161	141
2	6
0	8
212	26
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	10
0	9
1	10
2	2
0	8
257	501
1	465
0	223
34	40
0	24
0	40
0	29
0	0
0	27
0	27
0	25
0	17
0	0
1	0
379	468
2	0
6	606
305	254
0	536
3	2
1	99
0	243
0	126
0	4004
14	4080
0	293
0	3966
0	4046
4	522
0	4043
4	9
0	4075
4	3927
0	4041
2	2364
1	2854
6	384
0	215
2	321
10	882
1	203
0	111
0	282
21	2764
26	0
0	0
76	0
0	1945
0	1873
3	846
45	1715
0	1962
0	120
0	0
1	6
0	0
56	179
9	179
1	125
0	78
0	0
0	0
4	102
247	313
0	294
0	244
0	64
4	1
6	65
0	126
78	185
0	12
0	17
2	0
0	0
0	0
0	19
0	3
0	1
14	1261
2	1449
0	1449
7	179
0	23
0	210
4	233
0	92
6	175
0	39
0	0
0	0
0	0
0	203
0	203
0	296
1	40
0	185
0	184
0	182
0	182
0	284
0	156
0	3
0	22
0	256
0	256
0	255
0	0
0	7
0	6
0	16
0	16
0	43
0	5
0	0
0	2
0	3
0	0
2	41
3	32
0	0
1	5
0	5
0	1
0	1411
0	31
952	3460
1	678
0	1264
0	997
4	1579
2	468
0	1405
3	596
0	0
0	44
1	25
0	85
1	37
0	8
15	136
0	12
3	76
0	73
0	94
0	1
1237	631
7	349
140	523
1	8
1	1
309	73
1	73
0	0
0	0
0	0
119	309
0	5
1	15
35	289
1	4
18	241
2	76
0	36
0	0
0	0
0	0
0	8
0	7
0	1
0	7
0	5
0	0
0	1077
0	4182
0	1718
0	1642
1	2443
0	715
4	1214
8	1366
0	5440
0	1821
0	1327
0	3373
0	1826
0	1358
0	1623
0	1832
0	1148
0	1759
3	380
0	1038
0	1081
0	908
0	755
0	447
0	505
0	362
0	112
0	812
0	1311
0	837
0	407
1	166
0	146
0	576
0	126
0	55
7	22
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
11	2051
1415	4792
6	1272
8	1050
3	2536
10	1045
0	2037
0	2185
28	1019
0	146
21	202
0	242
0	231
0	116
8	38
0	156
0	219
1	0
3	6
1	6
9	1223
8	1236
0	2694
0	2779
1	2751
0	2655
0	2699
3	1314
1	287
1	308
1	193
15	158
0	51
0	772
0	395
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	1
825	363
1	278
4	134
45	93
0	8
0	0
0	0
2	3
0	1
0	2
0	0
1	7
0	10
0	30
1	26
0	8
0	4
0	1
0	0
0	296
0	123
0	363
0	362
0	169
0	166
0	298
0	108
2	61
0	271
12	674
0	659
1	659
0	569
0	573
17	542
0	473
0	460
0	358
0	336
9	141
117	588
2	240
0	470
6	53
0	131
0	77
0	70
4	12
0	150
0	111
0	147
0	111
0	84
0	105
0	82
0	106
0	48
2	40
0	0
1	0
2	11
0	0
0	0
0	0
0	0
0	0
0	4
0	1036
0	1014
0	1013
0	1035
1	364
0	354
0	380
0	381
0	327
0	310
0	207
0	131
1	90
0	79
0	78
12	59
0	42
0	25
3	2
0	844
0	867
11	79
38	472
3	381
1	123
4	120
8	137
3	42
11	67
0	8
0	6
0	0
0	0
0	4
0	0
0	5
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
137	773
0	763
16	697
0	156
1	102
130	403
0	115
0	126
1	44
0	101
1	33
3	227
1	0
0	2789
0	2789
0	2827
7	838
3	2830
1	1532
0	204
0	202
0	263
0	2785
0	2851
0	2750
9	559
0	2659
0	2619
0	2781
0	107
0	2825
0	77
0	189
0	2828
0	2816
0	2881
0	2814
0	2815
0	2840
0	200
0	2653
0	238
1	2356
10	2276
4	1514
0	1377
0	0
0	228
65	448
8	403
0	363
3	102
2	238
2	110
0	0
0	0
0	0
12	196
0	194
0	126
0	124
0	109
0	0
0	0
0	0
0	0
0	2279
0	235
7	2180
0	134
0	0
0	0
0	0
0	887
0	888
0	5
1	9
0	696
0	307
0	288
0	111
0	27
0	26
0	316
0	308
0	151
0	3
0	19
0	19
0	155
0	13
0	22
0	10
0	1
0	5
0	5
0	0
15	7
0	2
0	5
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	180
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	0
0	0
0	0
0	0
0	25
0	0
0	0
0	0
0	0
1	0
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1634
0	62
0	112
0	1634
0	234
0	53
0	39
34	1897
0	1889
0	16
0	21
0	91
0	21
1	25
1	4
0	0
0	43
0	43
8	70
0	41
14	117
0	23
0	117
0	41
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
1	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	2
3	20
0	0
0	0
0	0
0	6
0	0
3	47
0	14
1820	1031
1	1031
0	92
0	91
0	1
0	2
0	0
0	0
0	1
0	0
0	0
0	0
0	0
11	230
0	242
1	174
0	222
0	74
0	148
0	128
0	108
0	74
0	44
2	27
2	163
0	579
0	589
0	179
0	592
3	145
0	22
0	15
0	49
0	57
0	0
2	0
428	26
0	26
1	1814
0	0
0	0
1663	1087
3	175
0	57
0	597
0	97
4	0
1	729
0	0
1	2217
22	2196
0	203
0	2112
4	598
0	0
0	0
1	0
10	6
1	0
1	3
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	165
0	0
0	0
0	0
0	0
0	165
0	0
0	107
0	121
0	0
0	0
0	1989
0	1213
0	856
2	1492
34	11
4	491
2	3120
21	3155
0	130
1	144
8	2045
1	123
0	0
3	168
0	183
0	748
0	650
0	737
0	171
9	16
0	73
0	65
15	60
0	44
2	197
0	139
2	73
0	184
0	135
0	0
0	0
0	0
0	0
1	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	10
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
8	7
0	0
0	2
0	5
1	0
0	0
0	0
0	98
5	98
0	29
0	18
1	14
0	14
7	6
0	4
0	4
82	26
52	5
1	5
0	72
292	182
1	131
0	131
3	85
1	175
1	1679
23	5012
1	929
7	5094
3	370
1	1024
0	1697
25	4999
0	1215
0	904
0	0
1	3
0	0
0	0
0	0
0	0
0	269
0	513
0	1172
5	1
3	1101
0	210
1	116
0	989
0	427
18	1136
0	321
3	84
8	2
11	70
0	27
5	30
1	1
0	1
0	40
0	10
2	4
2	37
0	33
0	0
0	0
0	1
24	2180
0	1222
1	5
1	32
9	19
51	19
0	0
2	221
2	288
20	335
8	361
29	198
4	96
3	43
20	248
0	15
4	16
0	2
0	3
0	1899
0	2
0	0
0	0
0	0
0	2
4	55
130	370
0	258
0	147
0	58
0	20
55	80
0	54
0	34
15	28
3	34
2	81
3	62
0	0
0	0
0	12
0	18
0	13
0	1
0	1
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	52
0	56
4	55
0	42
0	44
1	39
0	49
0	49
0	52
0	44
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	655
0	741
0	740
3	325
0	218
1	127
6	153
1	85
1	21
0	75
2	157
0	84
0	89
0	80
0	39
12	1845
2	587
0	585
0	1117
0	1074
2	800
2	815
0	367
8	37
0	16
2	21
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	14
6	0
0	0
0	0
0	0
0	0
0	0
2594	4399
0	1049
1	3350
0	0
0	11
1	11
0	0
0	10
0	9
0	8
1	1
0	0
0	3
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	369
0	0
0	0
0	0
0	0
0	0
0	0
1	266
0	423
1	389
0	223
1	49
3	78
0	0
0	0
416	105
0	57
0	99
1	123
12	306
555	2791
6	1153
38	209
0	165
1	58
0	235
1	49
0	93
1	46
1	299
1	555
0	1028
0	78
0	29
2	661
0	11
2	0
0	0
0	1525
2	1465
0	1457
0	748
0	827
9	818
0	1381
0	1391
0	1421
0	1442
1	1418
0	1369
2	1405
9	594
0	1445
1	1294
11	309
0	1021
0	97
2	256
0	80
26	154
0	110
0	96
3	59
0	121
0	64
2528	901
7	230
5	573
0	0
1	31
0	54
0	0
9	29
0	0
19	362
1	338
0	198
1	130
1	110
1	0
0	112
0	112
0	87
0	94
0	64
4	16
0	4872
0	4580
0	4272
4	1941
1	4329
0	4357
4	3737
0	4010
0	3761
0	3830
0	2789
0	1723
0	1262
0	1230
24	453
0	0
0	1450
7	1213
1	1600
7	494
2	1
2	499
0	1473
0	1442
5	1081
1	0
0	1438
0	0
0	0
0	26
0	7
0	8
0	7
0	31
0	5
0	31
0	31
0	7
0	31
0	4
0	32
0	8
0	31
0	1056
0	1000
0	7
4	769
1	0
6	367
1	452
1	214
0	11
0	180
2	130
3	42
0	64
0	0
0	0
256	58
0	11
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	6
0	0
0	0
0	0
0	2
0	2
0	2
0	2
2	12
0	1
0	0
0	0
2	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	30
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
573	0
0	0
0	0
0	0
0	0
30	60
0	59
0	45
0	2
206	388
4	3721
0	3719
2	318
0	803
7	440
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
1	0
0	0
0	57
0	57
0	52
0	2
0	5
0	5
3	2
0	0
5	2720
0	2708
151	2357
0	432
4	239
0	601
5	726
0	336
58	357
6	359
4	154
0	58
0	207
0	9
0	2251
0	2525
0	2637
0	2631
0	2617
0	2475
3	2472
0	2529
0	2539
0	2483
2	676
0	2351
0	2349
2	2317
0	304
0	1
0	645
0	645
0	388
4	235
0	84
0	3
59	76
0	0
0	0
0	0
0	0
0	0
4	11
0	3280
0	3258
1	2032
0	2367
5	286
0	1560
1	1622
5	1111
1	241
0	347
0	234
0	230
0	158
0	151
0	0
2	13
1	13
0	15
0	0
0	4
0	4
0	4
0	122
0	0
0	36
1	0
0	147
3	151
8	2
1	6
1	146
0	4
0	37
0	1
0	35
0	18
0	9
0	0
1	96
5	393
1	332
0	330
0	321
0	107
0	213
0	0
0	0
0	7
0	7
0	7
0	7
0	7
0	7
0	5
0	2
0	0
0	0
0	0
0	0
0	2066
0	1925
56	1003
0	154
4	1777
6	287
0	66
0	218
0	237
0	207
85	844
1	241
0	176
0	211
0	88
0	0
9	3
0	2
0	2
17	20
2	32
0	2
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5558
0	0
0	0
0	0
0	0
0	0
0	0
0	58
0	58
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	4
0	1
0	1
0	1
1	168
0	143
0	167
0	166
0	63
0	66
0	106
7	165
0	15
0	164
8	65
8	66
0	2613
0	6440
0	0
0	35
0	6381
0	6459
0	4402
0	6436
0	2635
0	6104
0	4421
0	1875
0	2243
21	6944
0	1474
0	1060
0	2615
0	6434
0	6434
0	6379
1	6469
3	6436
1	6452
2	6190
1	6434
0	2274
1	5574
0	1823
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	866
1	2
0	263
0	1254
0	1249
0	1192
0	202
2	0
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	4
0	4
0	3
0	9
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1288
0	1276
5	1872
0	2212
0	2199
0	2215
0	2241
0	1720
0	1655
0	1823
0	2202
2	2214
0	2202
0	1877
0	2029
0	2241
0	1932
0	2231
0	1968
0	1939
0	1825
0	2172
0	2103
0	2132
0	2232
0	2171
0	156
1	1331
0	1424
0	1144
1	982
0	914
0	652
0	795
1	551
0	557
0	19
0	0
0	0
479	328
0	302
0	88
0	86
0	23
0	0
0	0
0	0
0	0
0	2
1	12
0	60
0	47
0	46
3	53
0	60
0	2
2	88
9	4
0	1088
0	6735
0	6448
0	6447
0	3433
10	6572
0	4464
0	4526
0	4333
0	2008
6	1261
2	2124
0	281
21	147
2	147
0	6
0	7
0	9
0	7
0	5
0	8
0	5
0	6
0	6
12	9
0	2
0	0
0	2
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	31
0	58
0	10
0	37
0	38
0	2
0	13
0	9
0	15
0	10
0	1
680	57
1	35
2	0
33	2213
3	1171
76	1102
0	0
3	6
0	1
0	0
0	0
0	0
0	26105
189	19336
2	26188
10	26184
24	26108
1	22999
0	53
0	37
0	24
0	35
0	34
2	21
0	11
1	9
0	11
0	0
5	2134
2	2131
1	2186
2	136
192	1231
3	165
0	1156
0	0
228	1574
0	582
0	696
1	921
1	942
1	1004
0	693
4	444
3	1136
0	688
0	667
0	590
0	667
0	246
0	637
3	97
0	376
0	382
0	194
0	279
0	277
0	222
0	87
6	67
0	90
1	47
0	406
1	325
1	393
0	243
8	138
1	86
7	151
2	47
0	39
270	0
800	71
51	8
0	0
0	0
1	155
0	4400
0	470
3	1458
83	4508
0	285
119	4233
0	2282
0	1899
2	1929
8	1267
0	741
2	1336
0	905
0	2718
435	1637
0	1005
13	759
0	556
2	59
4	262
2	100
0	0
0	0
0	1
0	1
0	0
1	2
0	1
1	0
665	463
3	246
0	238
0	126
0	63
0	2
0	2
0	2
0	1
0	2
0	2
0	0
0	2
0	2
0	2
0	2
0	1
0	0
0	0
0	44
0	45
0	38
1	85
0	10
0	5
1	7
0	2
0	8
0	7
1	1
0	2
0	416
0	411
2	46
0	105
2	156
2	43
5	30
1	0
0	1
0	1
0	1
0	1
0	1
1	147
0	133
118	210
0	136
0	133
0	57
0	48
0	37
0	18
