UniqueCount	AmbigCount
0	42
0	40
0	40
0	40
0	40
0	40
0	40
0	40
0	40
0	28
0	32
0	10
0	4
0	3
0	3
0	4
0	5
0	4
0	4
0	0
0	2
0	0
0	0
316	172
0	40
0	16
1	11
0	32
0	0
0	0
1	3
0	3
0	2
0	1
1	311
0	127
1	114
0	99
39	182
8	132
0	99
0	69
0	480
10	487
0	70
0	62
0	39
451	87
0	87
34	156
2	2
1	139
5	56
0	92
1	103
9	95
0	31
0	388
0	1039
0	1040
0	768
0	797
1	961
0	968
0	975
3	972
7	544
0	785
0	997
4	1005
0	650
0	736
0	271
0	229
17	286
0	167
0	223
0	78
0	174
0	121
4	121
1	84
1	13
0	0
0	0
0	6
0	0
0	0
0	77
5	0
0	185
1	120
0	185
0	120
0	254
1	129
0	130
0	51
0	161
1	180
0	118
0	118
0	203
0	185
0	151
0	76
1	78
0	69
0	78
2	15
0	4
0	4
0	2
0	2
0	2
0	0
0	2
0	2
0	2
1	6
0	2
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
312	92
11	93
2	35
1	0
0	151
0	17
0	151
0	152
0	151
0	7
0	1
0	5
0	15
2	0
0	0
0	0
0	0
100	32
0	6
0	10
0	13
0	0
0	2228
1	891
0	3007
0	2426
1	3013
4	1179
1	2965
0	2486
7	1243
0	2075
0	0
6	1
6	39
0	2
0	1
6	4
0	4
0	2
0	1
0	0
0	960
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	1
0	0
1	2927
1	2930
0	2686
19	2551
0	144
0	941
7	1718
0	169
2	861
3	99
0	184
4	42
1	37
0	108
1	351
0	118
6	342
0	22
0	47
4	32
0	100
9	43
0	1
1	1
0	1
0	0
0	0
2	1025
0	9
0	0
0	0
0	0
0	0
0	37573
17	32118
0	34994
0	36433
1	27517
0	11228
0	12528
0	10882
1	8910
0	6813
1	4529
0	3750
0	3775
2	4411
23	4466
4	9
0	0
0	0
0	0
0	204
0	10
0	0
0	0
0	0
0	0
0	9
0	0
0	0
1	6
0	0
0	0
699	534
6	112
49	373
0	341
0	341
0	341
0	340
0	286
0	240
0	150
0	0
124	113
1	2
0	9
216	37
3	2
0	2
0	2
0	0
0	0
2	0
2	7
1	27
0	26
1	27
1	7
0	20
528	1050
1	983
0	519
26	35
0	15
0	35
0	24
0	0
1	20
0	20
0	20
2	17
0	0
0	0
164	241
2	2
1	249
55	92
0	216
1	6
2	33
0	251
0	123
0	3629
15	3682
0	315
0	3560
0	3659
3	528
2	3640
4	6
0	3673
1	3528
0	3651
6	2208
0	2580
8	375
0	175
0	332
13	898
1	181
0	88
0	264
21	2402
35	0
0	0
179	0
1	2871
0	2788
1	1223
58	2541
0	2906
0	194
0	0
0	9
0	0
197	221
16	221
0	140
0	76
0	0
0	0
2	79
188	241
0	215
0	180
0	24
1	0
7	74
0	177
83	229
0	18
1	17
1	0
0	0
0	0
0	22
0	4
0	1
7	980
0	1143
1	1143
5	135
0	30
0	142
5	175
1	71
3	128
0	34
0	0
0	0
0	0
0	278
0	276
0	539
3	36
0	329
0	324
0	323
0	324
0	528
0	229
0	3
0	24
0	446
0	443
0	443
0	0
0	13
0	13
0	25
0	25
0	95
0	7
0	0
0	1
0	3
0	0
1	29
0	32
2	0
0	5
0	5
0	1
0	550
1	13
330	1446
0	240
0	612
0	363
1	685
0	220
0	572
0	205
2	0
0	21
0	10
1	46
0	30
0	8
8	82
0	7
0	43
0	54
0	66
0	3
764	503
1	274
59	404
1	11
0	3
292	91
2	91
0	1
0	0
0	0
46	117
0	1
0	1
12	115
1	0
12	93
1	30
0	13
0	0
0	0
0	0
1	16
0	19
0	0
0	19
0	18
0	0
0	624
0	2338
0	949
0	941
1	1390
0	388
1	689
2	767
0	3032
0	1070
0	743
0	1747
0	1054
2	768
0	912
0	1009
0	655
0	964
1	224
0	581
0	587
0	509
0	405
1	216
0	290
0	197
0	97
0	474
0	742
0	499
0	208
3	94
0	86
0	286
0	119
0	55
8	44
0	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	477
347	1255
0	315
3	313
2	722
2	276
0	1488
0	1600
15	752
0	118
19	148
0	181
0	135
0	93
4	42
0	121
0	188
3	0
6	1
0	1
2	527
5	536
0	1201
0	1234
0	1218
0	1196
0	1209
0	572
2	106
0	121
0	69
4	78
0	32
2	327
0	199
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	1
406	164
0	113
0	64
11	44
0	9
0	0
0	0
1	2
0	0
0	2
0	0
0	8
0	6
0	66
4	64
0	20
0	18
0	9
0	1
0	515
0	184
0	652
0	646
2	273
0	253
0	522
0	177
4	125
0	175
11	506
0	492
0	492
0	419
0	426
8	417
0	370
0	356
0	291
1	276
7	123
100	504
7	228
0	380
8	55
0	95
0	67
0	64
9	6
0	108
0	87
0	102
0	94
0	71
0	84
0	71
0	85
0	39
2	33
0	1
0	1
2	9
0	1
0	1
0	1
0	1
0	0
0	3
0	1227
0	1189
0	1187
0	1215
0	415
0	388
0	423
0	419
0	353
0	335
3	227
0	120
0	107
0	93
0	84
11	59
0	53
0	31
4	4
0	773
0	794
3	62
7	354
1	315
1	100
1	96
3	118
6	38
6	21
0	0
0	1
0	0
0	0
0	1
0	0
0	16
0	2
0	2
0	2
1	2
0	2
3	3
0	0
0	0
213	1175
0	1163
16	1069
0	247
0	136
225	656
0	160
0	183
0	89
0	148
0	76
0	314
0	0
2	1640
0	1639
0	1656
2	466
0	1656
0	873
0	129
0	128
0	154
0	1639
0	1672
0	1621
10	339
0	1591
0	1532
0	1639
0	54
0	1668
0	58
0	112
0	1652
0	1658
0	1685
0	1659
0	1659
0	1665
0	128
0	1545
0	142
0	1370
6	1363
0	912
0	833
0	0
0	194
78	388
13	328
0	290
0	69
1	192
0	123
0	0
0	0
0	0
33	784
0	769
0	505
0	519
0	459
0	0
1	0
0	0
0	0
0	2923
0	268
4	2805
1	106
0	0
0	0
0	0
0	957
0	960
0	5
0	11
0	719
0	328
1	309
0	122
0	25
0	22
0	320
0	319
0	146
0	5
0	19
0	19
0	160
0	10
0	20
0	7
0	0
0	4
0	4
0	0
52	38
0	16
0	29
2	7
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
1	0
0	2
0	1
0	0
0	0
0	0
0	87
0	1
0	1
0	0
1	1
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	4
0	4
0	0
0	0
0	2
0	0
0	26
0	2
0	0
0	0
0	0
0	0
0	0
0	4
0	1
0	2
0	1
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	1
0	0
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1616
0	69
1	173
1	1613
1	270
0	63
0	48
32	1831
0	1821
0	17
0	38
0	92
0	38
2	22
3	7
0	2
0	15
0	16
2	23
0	14
2	44
0	8
0	44
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	13
0	12
0	3
0	12
0	13
0	12
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	1
0	2
0	0
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	4
0	0
0	0
0	4
0	20
0	0
0	0
0	0
0	5
0	0
3	44
0	17
1164	706
0	706
0	52
0	53
0	0
0	1
0	0
0	0
0	3
0	0
0	0
0	0
0	0
6	221
0	230
1	161
0	208
0	74
3	128
0	110
0	95
0	85
0	54
0	28
1	140
1	419
0	434
0	155
0	440
0	99
0	16
0	7
1	43
0	27
0	0
0	0
74	25
0	12
1	1091
0	0
0	0
1031	592
0	99
2	33
0	325
1	56
2	0
1	406
1	0
1	1840
16	1821
0	160
0	1747
1	455
0	0
0	0
0	0
6	8
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	142
0	0
0	0
0	0
0	0
0	142
0	0
0	125
0	114
0	0
0	0
0	1616
3	1367
0	971
1	1181
42	11
2	525
2	3146
42	3206
2	166
0	149
8	2069
2	110
0	0
1	110
0	126
0	535
0	468
0	523
0	114
4	12
0	52
0	38
15	39
0	18
4	147
0	100
0	54
0	135
0	103
0	0
0	0
0	0
0	0
2	9
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	6
0	0
0	5
0	2
0	6
0	5
0	1
0	3
0	1
0	1
0	1
0	1
0	12
0	11
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
6	4
0	4
11	8
0	2
0	4
0	2
1	3
0	0
0	0
0	81
8	81
0	28
1	19
2	15
0	16
29	12
0	9
0	10
63	33
39	10
0	10
0	18
327	218
1	157
0	157
2	112
0	133
3	1230
14	4310
0	621
8	4357
0	250
0	689
0	1242
19	4303
0	862
0	965
0	0
10	0
0	0
0	0
0	0
0	0
0	436
0	798
0	1717
4	4
1	1601
0	354
0	207
0	1483
0	707
19	1637
0	522
4	132
8	3
14	99
3	51
3	31
1	3
0	3
3	71
0	2
3	17
2	39
0	24
0	1
0	0
0	4
23	2217
0	1349
2	5
0	72
23	49
54	26
0	0
4	278
4	396
4	443
32	514
40	319
3	149
0	95
25	374
0	17
9	98
0	5
0	5
0	514
0	3
0	0
0	0
0	0
0	5
0	56
94	335
0	253
0	179
0	79
0	22
60	105
0	70
0	38
19	29
0	35
2	54
4	41
0	1
0	1
0	64
0	92
0	64
0	17
0	6
0	106
0	0
0	0
0	1
0	0
0	1
0	1
0	2
0	1
0	0
0	2
0	1
0	1
0	2
0	0
0	37
0	33
3	30
0	28
0	31
0	29
0	28
0	28
0	30
0	25
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	502
0	582
0	577
2	237
0	146
0	98
3	105
0	59
1	26
0	52
1	120
0	80
0	78
0	71
0	38
6	1008
2	259
0	259
0	652
0	662
1	494
0	504
0	221
7	33
0	17
0	22
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	15
8	3
0	0
0	1
0	2
0	0
4	0
1389	2393
0	570
7	1823
1	0
0	6
0	5
0	0
0	5
0	5
0	5
0	1
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	99
0	0
0	0
0	0
0	0
0	0
0	0
0	134
0	207
0	194
0	115
1	26
0	37
0	0
0	0
734	185
0	97
0	180
2	119
11	322
747	3789
28	1376
15	224
0	180
3	87
0	285
1	61
3	129
4	61
1	339
5	781
1	1568
0	76
0	52
0	1104
0	15
16	1
1	1
0	1112
1	1068
0	1054
1	526
0	597
10	586
0	984
0	999
0	1024
0	1034
1	1032
0	993
1	1022
4	422
0	1033
0	913
2	185
0	698
0	47
0	166
0	47
7	114
0	89
0	68
2	49
0	85
0	53
743	292
6	76
4	186
0	0
0	43
0	102
0	1
2	46
0	0
45	670
0	618
0	363
0	220
0	236
0	0
0	151
0	151
0	120
0	130
0	96
9	18
0	4951
0	4646
1	4336
7	1926
2	4318
0	4424
3	3772
0	4088
0	3787
0	3879
2	2672
0	1782
0	1343
0	1360
16	437
0	0
0	634
2	506
0	743
3	258
0	4
0	280
0	637
0	629
7	514
1	3
0	620
0	0
0	0
0	22
0	6
0	9
0	7
0	21
0	6
0	21
0	21
0	6
0	21
0	6
0	21
0	9
0	21
0	501
0	449
0	9
6	2125
1	0
1	214
0	269
0	142
0	10
0	103
1	65
0	16
1	41
0	0
0	0
192	66
0	8
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	0
0	1
0	1
0	0
0	2
0	0
0	3
0	0
0	0
0	0
0	9
0	9
0	9
4	10
0	4
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
501	0
0	0
0	0
0	0
0	0
34	109
1	100
0	95
0	1
129	448
6	4190
0	4189
3	345
0	961
8	570
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	21
0	21
0	19
0	1
0	2
0	2
0	1
0	0
8	3322
0	3304
119	2854
1	458
3	271
1	708
4	873
0	425
58	440
13	442
3	196
0	75
0	250
0	5
0	1542
0	1758
0	1831
0	1809
0	1804
0	1748
0	1748
2	1762
0	1773
0	1694
3	458
0	1595
0	1612
0	1583
1	195
0	0
0	427
0	427
0	233
5	165
0	79
0	2
22	36
0	0
0	0
0	0
0	0
1	0
2	9
0	596
0	591
0	388
0	443
0	50
0	310
0	323
1	229
0	45
0	61
0	61
0	57
2	39
0	38
0	0
1	11
1	11
0	18
0	0
0	3
0	3
0	9
0	63
0	2
0	72
0	2
0	233
2	240
16	11
1	12
1	220
1	17
1	69
0	3
0	64
0	31
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	20
0	20
0	19
0	20
0	20
0	19
0	14
0	6
0	3
0	2
0	0
1	0
0	2616
0	2446
82	1262
0	176
7	2245
7	345
2	72
3	260
0	369
0	322
143	1097
1	342
0	222
0	274
0	124
0	0
18	5
0	5
2	1
90	127
1	94
0	10
0	21
0	15
0	3
0	9
0	3
0	0
0	2
0	2
0	1
0	6
0	5
0	4
1	4734
0	1
0	1
0	0
0	0
0	0
0	0
0	44
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	8
0	0
0	0
0	0
0	169
0	149
0	174
0	173
0	48
0	59
0	94
7	165
0	12
0	165
6	59
9	52
0	2561
0	6191
2	0
0	33
0	6134
0	6224
0	4246
2	6190
0	2590
0	5905
0	4268
0	1750
0	2219
14	6688
0	1538
0	1039
0	2560
0	6194
0	6188
4	6135
2	6206
8	6188
0	6203
2	5979
2	6188
4	2110
0	5278
0	1672
2	2
0	0
7	0
0	0
0	0
0	0
0	0
0	349
1	1
0	231
0	1039
0	1032
0	994
0	162
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	29
0	27
0	16
0	17
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1021
0	1008
6	1451
0	1729
0	1714
0	1729
0	1745
0	1387
1	1344
0	1470
0	1754
0	1764
0	1748
0	1519
0	1604
0	1766
0	1546
0	1770
0	1534
0	1518
0	1417
0	1726
0	1687
0	1703
0	1773
0	1732
0	117
1	1081
1	1166
0	907
2	753
0	706
0	519
0	629
0	442
0	422
0	14
0	0
0	0
407	303
1	280
0	90
0	88
0	30
0	0
0	0
0	0
2	0
2	0
0	9
0	87
0	71
0	66
9	80
0	86
0	4
2	80
2	1
0	603
0	3784
0	3651
0	3638
0	1912
6	3707
0	2483
0	2525
0	2398
0	1148
4	709
0	1259
0	161
21	136
9	136
0	11
0	11
0	15
0	11
0	11
0	14
0	5
0	8
0	8
27	9
0	3
0	0
1	1
0	11
0	10
1	5
0	3
0	3
0	1
0	0
0	7
0	9
0	0
0	2
0	3
0	1
0	0
0	0
0	1
0	2
1	0
242	41
1	10
3	0
17	942
3	476
19	488
5	0
2	6
1	3
0	4
0	3
0	0
3	24935
65	18362
7	25030
0	25023
4	24937
0	22041
1	33
0	62
0	49
0	61
0	60
1	31
0	12
0	11
0	12
0	2
0	1260
0	1232
2	1282
0	84
112	655
0	93
0	619
0	0
170	906
0	332
0	418
0	572
1	599
0	599
0	396
4	263
0	640
0	427
0	271
0	234
0	271
0	107
0	256
3	29
0	126
0	131
0	73
0	110
0	108
0	89
0	42
4	30
0	42
1	21
2	652
0	544
1	634
0	396
7	227
1	124
18	253
3	77
0	69
422	0
850	60
50	5
0	0
0	0
0	65
0	3898
1	385
5	1270
101	4046
0	180
60	2381
0	1181
0	1038
1	1073
5	694
0	416
1	700
0	494
0	1640
390	913
0	579
5	460
0	296
2	62
5	175
0	56
0	0
0	0
0	2
0	2
0	0
0	0
1	2
1	0
184	263
1	72
0	71
1	35
0	25
0	7
0	7
0	7
0	2
0	7
0	4
0	0
0	7
0	7
0	5
0	5
0	1
0	1
0	0
0	27
0	25
0	26
2	73
1	8
0	4
0	5
0	1
0	3
0	3
0	2
0	0
0	530
0	525
0	57
1	115
3	176
1	49
4	38
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
6	63
1	7
0	8
0	2
0	1
0	1
0	0
0	2
0	0
0	17
0	17
0	0
0	0
0	0
0	250
0	227
0	1832
0	1824
0	134
0	1793
0	1785
0	331
0	132
31	274
0	1477
0	1821
1	255
0	1266
0	1012
0	191
0	139
0	180
3	283
0	374
