"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lcl|KC207814.1_cds_AFY97909.1_1",109.766024011208,-0.683280579661345,0.774214284154483,-0.88254711085259,0.37748101519153,1
"lcl|KC207814.1_cds_AFY97910.1_2",10.1927644663204,-7.41248122435569,5.8829567662868,-1.25999246957483,0.207672078798582,1
"lcl|KC207814.1_cds_AFY97911.1_3",208.794230820414,0.507707683397257,1.35005814538209,0.376063568175848,0.70686963803269,1
"lcl|KC207814.1_cds_AFY97912.1_4",2.17999855329791,0.733988771060129,2.88285699190125,0.254604641549029,0.799028473872286,1
"lcl|KC207814.1_cds_AFY97917.1_5",4310.10569459544,-2.52323784674141,1.53590097392372,-1.64283888712914,0.100416272054001,1
"lcl|KC207814.1_cds_AFY97916.1_6",1575.10109143707,-2.64087880932853,1.52812498375346,-1.72818247028582,0.0839555155063667,1
"lcl|KC207814.1_cds_AFY97918.1_7",1792.77235556376,-1.4275082121671,1.08370822339755,-1.31724405273192,0.187756831883282,1
"lcl|KC207814.1_cds_AFY97920.1_8",174.277171088614,1.36184654830256,2.55381291076562,0.533260107880921,NA,NA
"lcl|KC207814.1_cds_AFY97919.1_9",73.3457062096894,1.07909962060576,2.19410664623729,0.491817306353969,NA,NA
"lcl|KC207814.1_cds_AFY97921.1_10",30.0902402416312,1.63033212595282,2.73555345346045,0.59597889556516,NA,NA
"lcl|KC207814.1_cds_AFY97922.1_11",148.860435817387,1.34028446104131,2.67637874728,0.500782806769572,NA,NA
"lcl|KC207814.1_cds_AFY97923.1_12",247.237709071818,1.28527946799158,2.34140519511169,0.548935088499396,NA,NA
"lcl|KC207814.1_cds_AFY97924.1_13",134.848391692131,0.986472719590589,2.41071461218289,0.409203443080865,NA,NA
"lcl|KC207814.1_cds_AFY97925.1_14",389.853119164011,0.182172332875257,1.02718309167158,0.177351374211972,0.8592323995275,1
"lcl|KC207814.1_cds_AFY97926.1_15",135.81773503056,0.77350295326586,1.56851242552165,0.493144294351772,0.621910635158991,1
"lcl|KC207814.1_cds_AFY97927.1_16",651.161013851108,1.08010723534555,1.84477108446306,0.585496620389587,0.558213838389315,1
"lcl|KC207814.1_cds_AFY97928.1_17",51.1634554494358,0.969814290581847,1.44289913879216,0.672128955176777,0.501501604515029,1
"lcl|KC207814.1_cds_AFY97929.1_18",405.123209591643,1.2912389079839,2.00587599289709,0.643728182876828,0.519751711176489,1
"lcl|KC207814.1_cds_AFY97930.1_19",462.793260374964,1.21356801983402,1.90375417152259,0.637460465215124,0.523824953888174,1
"lcl|KC207814.1_cds_AFY97932.1_20",389.193086884581,1.09273513562574,2.08077183907369,0.525158556601861,NA,NA
"lcl|KC207814.1_cds_AFY97931.1_21",86.3863028203345,0.44573408864927,1.15133874905757,0.387144173697035,0.698649476589987,1
"lcl|KC207814.1_cds_AFY97933.1_22",27.8305535055023,0.0560919300687473,1.45882956814914,0.038449954191642,0.969328932718803,1
"lcl|KC207814.1_cds_AFY97934.1_23",69.4991287209,1.05628729851829,1.83771551525221,0.574782815812122,0.565438189984941,1
"lcl|KC207814.1_cds_AFY97935.1_24",38.3221489651579,0.486888772170979,1.91113641438661,0.254764007689764,0.798905375855732,1
"lcl|KC207814.1_cds_AFY97936.1_25",136.928136182599,1.07915481447028,2.10003332261831,0.513875090860367,0.607339323748741,1
"lcl|KC207814.1_cds_AFY97937.1_26",359.226984433322,0.760488612699623,1.79015686091729,0.424816746120193,0.670970269040431,1
"lcl|KC207814.1_cds_AFY97938.1_27",7.66436002904524,1.52735752281027,3.45801435730057,0.441686287272262,0.658716233993292,1
"lcl|KC207814.1_cds_AFY97915.1_28",456.192459529889,-2.32389529990765,1.35007068325502,-1.72131380136686,0.0851938964031522,1
"lcl|KC207814.1_cds_AFY97914.1_29",404.619737080824,-1.69697600674973,1.19820706780062,-1.41626272482654,0.156698597083197,1
"lcl|KC207814.1_cds_AFY97990.1_30",1071.77775089493,-2.09425273777084,1.35006078757735,-1.55122847581473,0.120846940313751,1
"lcl|KC207814.1_cds_AFY97939.1_31",151.781279187328,-1.60102896707651,1.07430309239267,-1.49029540956708,0.136146578962684,1
"lcl|KC207814.1_cds_AFY97941.1_32",111.056472540387,0.909164059812283,1.46308646676685,0.621401455391332,0.534335514707086,1
"lcl|KC207814.1_cds_AFY97940.1_33",98.6896491180179,0.302884063638887,1.07308811035705,0.28225460772099,0.777748288813402,1
"lcl|KC207814.1_cds_AFY97942.1_34",45.9854611957988,0.232061724299427,0.994198964596239,0.233415777488434,0.815438562840093,1
"lcl|KC207814.1_cds_AFY97943.1_35",85.2319144378386,0.0739253607572904,1.15261173950208,0.0641372616846896,0.94886093237614,1
"lcl|KC207814.1_cds_AFY97913.1_36",406.567663713879,-1.90798562994052,1.29192981066442,-1.47684929490037,0.139716039321442,1
"lcl|KC207814.1_cds_AFY97944.1_37",39.7259626777121,1.14569200919128,1.54046638565558,0.743730612923244,0.457039465315567,1
"lcl|KC207814.1_cds_AFY97945.1_38",235.82678541616,1.02205574873947,1.89857460624574,0.538327935798368,0.590350668305533,1
"lcl|KC207814.1_cds_AFY97946.1_39",316.230281812325,1.18518434637381,2.03045370120988,0.583704196587985,0.559419343337684,1
"lcl|KC207814.1_cds_AFY97947.1_40",46.094354311398,0.68766031543218,1.56061265881964,0.440634843979984,0.659477373264043,1
"lcl|KC207814.1_cds_AFY97948.1_41",35.8978405010347,0.127090256826973,1.17695009390986,0.107982706730389,0.914009410020273,1
"lcl|KC207814.1_cds_AFY97949.1_42",26.5845977335626,0.707662812227626,1.46959863477881,0.481534750700239,0.630136487740198,1
"lcl|KC207814.1_cds_AFY97950.1_43",275.99278344148,1.30439193515658,2.06379938710118,0.632034268112044,NA,NA
"lcl|KC207814.1_cds_AFY97951.1_44",128.178104346215,0.85560177233919,1.97077904745258,0.434143935843614,NA,NA
"lcl|KC207814.1_cds_AFY97956.1_45",21.1013904281725,1.11643470593869,2.08931215103502,0.534355149078909,0.593095843364619,1
"lcl|KC207814.1_cds_AFY97955.1_46",167.292349363562,1.21137377395052,2.05875306507477,0.588401685709951,NA,NA
"lcl|KC207814.1_cds_AFY97954.1_47",106.178370439472,1.41426022756323,2.04201220804262,0.692581671154096,NA,NA
"lcl|KC207814.1_cds_AFY97953.1_48",31.9636750455412,1.31251851389722,2.18905388348844,0.599582551986165,0.548784478233451,1
"lcl|KC207814.1_cds_AFY97952.1_49",17.097086566648,0.475769436062163,1.84501877432165,0.257866989043018,0.796509562374425,1
"lcl|KC207814.1_cds_AFY97957.1_50",60.8525278702515,0.876221069024494,1.56311392435744,0.560561233170953,0.575096685450226,1
"lcl|KC207814.1_cds_AFY97961.1_51",85.0261559186442,1.28819138368956,2.27978714289757,0.565048972972229,NA,NA
"lcl|KC207814.1_cds_AFY97960.1_52",38.0641825101463,0.965461895874853,2.07612205733087,0.465031375426973,0.6419089881048,1
"lcl|KC207814.1_cds_AFY97959.1_53",13.4327036007137,0.719233310606368,2.87246552335039,0.250388840095622,0.802286659121961,1
"lcl|KC207814.1_cds_AFY97958.1_54",5.48073409363369,-0.271297884841996,3.46051457085064,-0.0783981339443712,0.937511357860794,1
"lcl|KC207814.1_cds_AFY97964.1_55",118.505637408176,1.29325478302295,2.36507767816308,0.546812815056208,NA,NA
"lcl|KC207814.1_cds_AFY97963.1_56",223.945629069581,1.36974202197759,2.72785283398895,0.502131935018874,NA,NA
"lcl|KC207814.1_cds_AFY97962.1_57",111.397170613787,1.30649339679513,2.73718824919544,0.477312218909004,NA,NA
"lcl|KC207814.1_cds_AFY97965.1_58",263.5234934725,1.19003673537917,2.09993741896553,0.566701047674746,NA,NA
"lcl|KC207814.1_cds_AFY97966.1_59",61.7898333186179,-0.191186495890822,0.786908793839097,-0.242958901193719,0.808037235695581,1
"lcl|KC207814.1_cds_AFY97967.1_60",44.7636757675185,-0.341677746480069,0.811932678696255,-0.420820291441787,0.673886313289557,1
"lcl|KC207814.1_cds_AFY97969.1_61",174.620407594315,0.23630843089487,0.952465200783525,0.248101905140971,0.804055561605347,1
"lcl|KC207814.1_cds_AFY97968.1_62",64.5516974805899,0.44710723770353,1.2618027302839,0.35434004616786,0.723084059560451,1
"lcl|KC207814.1_cds_AFY97970.1_63",11.8564693264626,0.99163615053353,1.76894617714968,0.560580171032315,0.575083772224242,1
"lcl|KC207814.1_cds_AFY97971.1_64",29.5071323337524,0.157471737196481,1.61683564521257,0.0973950182646906,0.922412700771011,1
"lcl|KC207814.1_cds_AFY97972.1_65",11.0049616129408,0.549556590487377,2.09610552743616,0.262179829829257,0.793182803097124,1
