"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lcl|KC207814.1_cds_AFY97909.1_1",109.766024011208,-0.268212984461221,0.777108022084583,-0.345142472910964,0.72998726425473,1
"lcl|KC207814.1_cds_AFY97910.1_2",10.1927644663204,-6.48379793191246,5.8829567662868,-1.10213251422633,0.270404065789693,1
"lcl|KC207814.1_cds_AFY97911.1_3",208.794230820414,0.497338767170523,1.35158925960473,0.367965906532854,0.712898656031351,1
"lcl|KC207814.1_cds_AFY97912.1_4",2.17999855329791,-0.402188730755323,3.01837054309334,-0.133246970513814,0.893998064908815,1
"lcl|KC207814.1_cds_AFY97917.1_5",4310.10569459544,-0.777656065463894,1.53587829875975,-0.506326618516498,0.612627379546283,1
"lcl|KC207814.1_cds_AFY97916.1_6",1575.10109143707,-0.724918527491955,1.528009982591,-0.474420020648512,0.635200419046084,1
"lcl|KC207814.1_cds_AFY97918.1_7",1792.77235556376,-0.326878943289493,1.08377930363508,-0.301610246840032,0.762949195725138,1
"lcl|KC207814.1_cds_AFY97920.1_8",174.277171088614,0.326123362417116,2.55526317629711,0.127628091478902,NA,NA
"lcl|KC207814.1_cds_AFY97919.1_9",73.3457062096894,0.420508553513933,2.19732304817277,0.19137311369105,NA,NA
"lcl|KC207814.1_cds_AFY97921.1_10",30.0902402416312,0.933531149561158,2.74198027076179,0.340458740537108,NA,NA
"lcl|KC207814.1_cds_AFY97922.1_11",148.860435817387,0.564284246556398,2.67789313491085,0.210719479130815,NA,NA
"lcl|KC207814.1_cds_AFY97923.1_12",247.237709071818,0.595245927894149,2.34241448323069,0.254116396630701,NA,NA
"lcl|KC207814.1_cds_AFY97924.1_13",134.848391692131,0.486765227625349,2.41252350458303,0.201766004227793,NA,NA
"lcl|KC207814.1_cds_AFY97925.1_14",389.853119164011,-0.188125994213797,1.02833670209302,-0.182942020673671,0.854843511503117,1
"lcl|KC207814.1_cds_AFY97926.1_15",135.81773503056,0.504756538015942,1.57103376134836,0.321289427658593,0.7479910675679,1
"lcl|KC207814.1_cds_AFY97927.1_16",651.161013851108,0.542734896836748,1.84518663477003,0.294135501856369,0.768654363573101,1
"lcl|KC207814.1_cds_AFY97928.1_17",51.1634554494358,0.02675890539791,1.45180371343626,0.0184314898427796,0.985294631444086,1
"lcl|KC207814.1_cds_AFY97929.1_18",405.123209591643,0.25069434647055,2.00664729102477,0.124931943741106,0.900577429033111,1
"lcl|KC207814.1_cds_AFY97930.1_19",462.793260374964,0.138663200555219,1.90448321705121,0.072808833028162,0.941958241875055,1
"lcl|KC207814.1_cds_AFY97932.1_20",389.193086884581,0.0438750824750509,2.08153267631738,0.0210782578502078,NA,NA
