"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lcl|KC207814.1_cds_AFY97909.1_1",109.766024011208,-0.479564128933926,0.764015092248268,-0.627689339909127,0.530207470013139,1
"lcl|KC207814.1_cds_AFY97910.1_2",10.1927644663204,0.387456909610243,5.25106600727834,0.0737863338745316,0.941180401369385,1
"lcl|KC207814.1_cds_AFY97911.1_3",208.794230820414,0.634818297813767,1.30173675461086,0.487670257112421,0.62578342239791,1
"lcl|KC207814.1_cds_AFY97912.1_4",2.17999855329791,2.6269543543698,2.70645776427342,0.970624551783849,0.331735275276882,1
"lcl|KC207814.1_cds_AFY97917.1_5",4310.10569459544,-1.56504012047023,1.41458669524932,-1.10635857507085,0.268571347963733,1
"lcl|KC207814.1_cds_AFY97916.1_6",1575.10109143707,-1.04605111499441,1.41900913387634,-0.737170106958287,0.461018909662634,1
"lcl|KC207814.1_cds_AFY97918.1_7",1792.77235556376,-0.867622119190404,1.01470069937339,-0.855052253069492,0.392522220835027,1
"lcl|KC207814.1_cds_AFY97920.1_8",174.277171088614,0.629944388465525,2.40059994654802,0.262411231563744,NA,NA
"lcl|KC207814.1_cds_AFY97919.1_9",73.3457062096894,0.846561158100338,2.07636197796107,0.407713667985597,NA,NA
"lcl|KC207814.1_cds_AFY97921.1_10",30.0902402416312,1.68654244237341,2.56736568001649,0.656915551805061,NA,NA
"lcl|KC207814.1_cds_AFY97922.1_11",148.860435817387,0.858046871318387,2.51130073646413,0.341674280128832,NA,NA
"lcl|KC207814.1_cds_AFY97923.1_12",247.237709071818,0.895216708818313,2.19524706882266,0.40779770146712,NA,NA
"lcl|KC207814.1_cds_AFY97924.1_13",134.848391692131,0.948540322865425,2.27149546709509,0.417584070321068,NA,NA
"lcl|KC207814.1_cds_AFY97925.1_14",389.853119164011,-0.134795764416164,0.98886602827192,-0.136313474790639,0.89157347197191,1
"lcl|KC207814.1_cds_AFY97926.1_15",135.81773503056,1.17119226096879,1.50669253160532,0.777326651855726,0.436966074647956,1
"lcl|KC207814.1_cds_AFY97927.1_16",651.161013851108,0.479703742643731,1.71857386086068,0.279128964758891,0.78014585550091,1
"lcl|KC207814.1_cds_AFY97928.1_17",51.1634554494358,0.678742622213311,1.39348161215645,0.487084017680677,0.626198791983722,1
"lcl|KC207814.1_cds_AFY97929.1_18",405.123209591643,0.490734574502256,1.87600511489657,0.261584880875611,0.793641501563998,1
"lcl|KC207814.1_cds_AFY97930.1_19",462.793260374964,0.429142583808307,1.77909625689599,0.241213808496814,0.809389409201248,1
"lcl|KC207814.1_cds_AFY97932.1_20",389.193086884581,0.179629462680694,1.94673849446464,0.0922720042735336,NA,NA
"lcl|KC207814.1_cds_AFY97931.1_21",86.3863028203345,0.236872197125262,1.1219580934863,0.211123925662161,0.832790571011292,1
"lcl|KC207814.1_cds_AFY97933.1_22",27.8305535055023,0.26306690104844,1.4082551428129,0.186803437140645,0.851814751908808,1
"lcl|KC207814.1_cds_AFY97934.1_23",69.4991287209,0.691090547284812,1.75350569486555,0.394119362890236,0.693492916066163,1
"lcl|KC207814.1_cds_AFY97935.1_24",38.3221489651579,0.594122018125512,1.82066658036391,0.326321153215632,0.744181385464037,1
"lcl|KC207814.1_cds_AFY97936.1_25",136.928136182599,0.953510527741342,1.99068042336575,0.478987243029793,0.631947704067905,1
