"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lcl|KC207814.1_cds_AFY97909.1_1",109.766024011208,-0.223572099106365,0.710979989953314,-0.314456246681493,0.753174542301143,1
"lcl|KC207814.1_cds_AFY97910.1_2",10.1927644663204,0.328393693114248,5.215041487606,0.0629704852578266,0.949790007014239,1
"lcl|KC207814.1_cds_AFY97911.1_3",208.794230820414,0.957054472880587,1.23421440716479,0.775436153819588,0.438081978663193,1
"lcl|KC207814.1_cds_AFY97912.1_4",2.17999855329791,0.57857586637352,2.72944641301632,0.211975535996742,0.832126120073195,1
"lcl|KC207814.1_cds_AFY97917.1_5",4310.10569459544,0.597248265869109,1.40201753335578,0.425992009129568,0.670113668755969,1
"lcl|KC207814.1_cds_AFY97916.1_6",1575.10109143707,0.877650841279075,1.39473864904265,0.629258278517982,0.529179980700212,1
"lcl|KC207814.1_cds_AFY97918.1_7",1792.77235556376,0.742862202486859,0.989274719233567,0.750915987282466,0.452703218169313,1
"lcl|KC207814.1_cds_AFY97920.1_8",174.277171088614,0.681031992978466,2.33294216494657,0.291919792616918,NA,NA
"lcl|KC207814.1_cds_AFY97919.1_9",73.3457062096894,0.56398878416377,2.00724011810058,0.280977237888939,NA,NA
"lcl|KC207814.1_cds_AFY97921.1_10",30.0902402416312,1.03747616753039,2.50709610290658,0.413815874998808,NA,NA
"lcl|KC207814.1_cds_AFY97922.1_11",148.860435817387,0.896436507951274,2.4450405373461,0.36663461985963,NA,NA
"lcl|KC207814.1_cds_AFY97923.1_12",247.237709071818,0.937839032218439,2.13864226529538,0.43852076031468,NA,NA
"lcl|KC207814.1_cds_AFY97924.1_13",134.848391692131,0.90720319463609,2.20275806260825,0.411848768158353,NA,NA
"lcl|KC207814.1_cds_AFY97925.1_14",389.853119164011,0.603551324163829,0.938554290146868,0.643064903650255,0.520181986434334,1
"lcl|KC207814.1_cds_AFY97926.1_15",135.81773503056,0.774984201043878,1.43512068775618,0.5400132599688,0.589187887912254,1
"lcl|KC207814.1_cds_AFY97927.1_16",651.161013851108,0.665282152593299,1.6846201550135,0.394915227989758,0.692905451239105,1
"lcl|KC207814.1_cds_AFY97928.1_17",51.1634554494358,0.946366163849383,1.32391488833243,0.714824020931892,0.474717790282821,1
"lcl|KC207814.1_cds_AFY97929.1_18",405.123209591643,0.639825069916088,1.83194676827373,0.349259640616635,0.726894395016362,1
"lcl|KC207814.1_cds_AFY97930.1_19",462.793260374964,0.504956964396549,1.73866898129085,0.29042731527979,0.771489349225277,1
"lcl|KC207814.1_cds_AFY97932.1_20",389.193086884581,0.285032477372677,1.90034940811506,0.149989510431872,NA,NA
"lcl|KC207814.1_cds_AFY97931.1_21",86.3863028203345,0.79661882693295,1.05503245424372,0.755065707911317,0.450209557592688,1
"lcl|KC207814.1_cds_AFY97933.1_22",27.8305535055023,0.559572782950908,1.34051627773463,0.417430800539433,0.676363329945981,1
"lcl|KC207814.1_cds_AFY97934.1_23",69.4991287209,0.694471927528937,1.68222096561341,0.412830384191356,0.679730888519731,1
"lcl|KC207814.1_cds_AFY97935.1_24",38.3221489651579,0.366161160675121,1.75250867670594,0.208935433839544,0.834498642354506,1
"lcl|KC207814.1_cds_AFY97936.1_25",136.928136182599,1.02180684248047,1.9193090066579,0.532382664248391,0.594460989414668,1
"lcl|KC207814.1_cds_AFY97937.1_26",359.226984433322,1.11173119035575,1.63503910823046,0.679941650789581,0.496541407532468,1
"lcl|KC207814.1_cds_AFY97938.1_27",7.66436002904524,1.11105035626141,3.17920123367932,0.349474687066469,0.726732971089819,1
"lcl|KC207814.1_cds_AFY97915.1_28",456.192459529889,0.907058536101213,1.23178158461747,0.736379360942387,0.461499861413461,1
"lcl|KC207814.1_cds_AFY97914.1_29",404.619737080824,0.882238249701751,1.0935095458837,0.806795197191243,0.419784486663355,1
"lcl|KC207814.1_cds_AFY97990.1_30",1071.77775089493,0.756634188455065,1.23225641115482,0.614023332811048,0.539199908767307,1
